timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
17000;1213.0;329.0;884.0
17100;1235.0;311.0;924.0
17200;1208.0;284.0;924.0
17300;1208.0;284.0;924.0
17400;1263.0;339.0;924.0
17500;1383.0;339.0;1044.0
17600;1087.0;163.0;924.0
17700;1670.0;306.0;1364.0
17800;1263.0;339.0;924.0
17900;1087.0;163.0;924.0
18000;1383.0;339.0;1044.0
18100;1519.0;515.0;1004.0
18200;1201.0;317.0;884.0
18300;1288.0;284.0;1004.0
18400;1322.0;318.0;1004.0
18500;1361.0;357.0;1004.0
18600;1361.0;357.0;1004.0
18700;1361.0;357.0;1004.0
18800;1335.0;331.0;1004.0
18900;1281.0;357.0;924.0
19000;1401.0;357.0;1044.0
19100;1313.0;149.0;1164.0
19200;1441.0;357.0;1084.0
19300;1441.0;357.0;1084.0
19400;1495.0;331.0;1164.0
19500;1207.0;123.0;1084.0
19600;1454.0;370.0;1084.0
19700;1441.0;357.0;1084.0
19800;1587.0;383.0;1204.0
19900;1454.0;370.0;1084.0
20000;1559.0;435.0;1124.0
20100;1547.0;383.0;1164.0
20200;1547.0;383.0;1164.0
20300;1987.0;383.0;1604.0
20400;1081.0;357.0;724.0
20500;1547.0;383.0;1164.0
20600;1547.0;383.0;1164.0
20700;1667.0;383.0;1284.0
20800;1467.0;383.0;1084.0
20900;1547.0;383.0;1164.0
21000;1667.0;383.0;1284.0
21100;1601.0;357.0;1244.0
21200;1627.0;383.0;1244.0
21300;2015.0;331.0;1684.0
21400;1719.0;475.0;1244.0
21500;1599.0;355.0;1244.0
21600;1635.0;391.0;1244.0
21700;1911.0;547.0;1364.0
21800;1571.0;487.0;1084.0
21900;1719.0;355.0;1364.0
22000;1663.0;379.0;1284.0
22100;1703.0;379.0;1324.0
22200;1703.0;379.0;1324.0
22300;1739.0;415.0;1324.0
22400;1807.0;403.0;1404.0
22500;1679.0;355.0;1324.0
22600;1319.0;355.0;964.0
22700;1719.0;355.0;1364.0
22800;2335.0;571.0;1764.0
22900;1623.0;379.0;1244.0
23000;1751.0;307.0;1444.0
23100;1927.0;643.0;1284.0
23200;1783.0;379.0;1404.0
23300;1975.0;571.0;1404.0
23400;1863.0;379.0;1484.0
23500;1783.0;379.0;1404.0
23600;1819.0;415.0;1404.0
23700;1927.0;403.0;1524.0
23800;1915.0;511.0;1404.0
23900;1375.0;411.0;964.0
24000;1257.0;453.0;804.0
24100;2017.0;453.0;1564.0
24200;1976.0;492.0;1484.0
24300;1937.0;453.0;1484.0
24400;1963.0;479.0;1484.0
24500;1963.0;479.0;1484.0
24600;1963.0;479.0;1484.0
24700;1497.0;453.0;1044.0
24800;1937.0;453.0;1484.0
24900;1740.0;336.0;1404.0
25000;2137.0;453.0;1684.0
25100;1991.0;427.0;1564.0
25200;2017.0;453.0;1564.0
25300;2004.0;440.0;1564.0
25400;2483.0;479.0;2004.0
25500;2043.0;479.0;1564.0
25600;2017.0;453.0;1564.0
25700;2017.0;453.0;1564.0
25800;1937.0;453.0;1484.0
25900;2017.0;453.0;1564.0
26000;1875.0;271.0;1604.0
26100;2123.0;479.0;1644.0
26200;2003.0;479.0;1524.0
26300;2123.0;479.0;1644.0
26400;2123.0;479.0;1644.0
26500;2123.0;479.0;1644.0
26600;2123.0;479.0;1644.0
26700;2149.0;505.0;1644.0
26800;2243.0;479.0;1764.0
26900;2251.0;687.0;1564.0
27000;2243.0;479.0;1764.0
27100;1997.0;193.0;1804.0
27200;1750.0;466.0;1284.0
27300;1763.0;479.0;1284.0
27400;2309.0;505.0;1804.0
27500;2083.0;479.0;1604.0
27600;2203.0;479.0;1724.0
27700;2203.0;479.0;1724.0
27800;2229.0;505.0;1724.0
27900;2229.0;505.0;1724.0
28000;2243.0;479.0;1764.0
28100;2597.0;713.0;1884.0
28200;2371.0;687.0;1684.0
28300;2309.0;505.0;1804.0
28400;1791.0;427.0;1364.0
28500;2270.0;466.0;1804.0
28600;2101.0;297.0;1804.0
28700;2253.0;449.0;1804.0
28800;2313.0;589.0;1724.0
28900;2833.0;589.0;2244.0
29000;2817.0;893.0;1924.0
29100;2492.0;608.0;1884.0
29200;2473.0;589.0;1884.0
29300;2372.0;608.0;1764.0
29400;2473.0;589.0;1884.0
29500;2777.0;893.0;1884.0
29600;2473.0;589.0;1884.0
29700;2777.0;893.0;1884.0
29800;2549.0;665.0;1884.0
29900;2435.0;551.0;1884.0
30000;2513.0;589.0;1924.0
30100;2633.0;589.0;2044.0
30200;2955.0;551.0;2404.0
30300;2553.0;589.0;1964.0
30400;2433.0;589.0;1844.0
30500;2673.0;589.0;2084.0
30600;2553.0;589.0;1964.0
30700;2477.0;593.0;1884.0
30800;2721.0;637.0;2084.0
30900;3041.0;637.0;2404.0
31000;2157.0;153.0;2004.0
31100;1889.0;285.0;1604.0
31200;2197.0;593.0;1604.0
31300;3121.0;637.0;2484.0
31400;2681.0;637.0;2044.0
31500;2637.0;593.0;2044.0
31600;2593.0;549.0;2044.0
31700;2681.0;637.0;2044.0
31800;2681.0;637.0;2044.0
31900;2637.0;593.0;2044.0
32000;2721.0;637.0;2084.0
32100;2541.0;417.0;2124.0
32200;2717.0;593.0;2124.0
32300;2797.0;593.0;2204.0
32400;2959.0;395.0;2564.0
32500;2717.0;593.0;2124.0
32600;2651.0;527.0;2124.0
32700;3025.0;901.0;2124.0
32800;2673.0;549.0;2124.0
32900;2815.0;571.0;2244.0
33000;2713.0;549.0;2164.0
33100;2731.0;527.0;2204.0
33200;2753.0;549.0;2204.0
33300;2501.0;417.0;2084.0
33400;2621.0;417.0;2204.0
33500;2819.0;615.0;2204.0
33600;2797.0;593.0;2204.0
33700;2637.0;593.0;2044.0
33800;442973.0;440769.0;2204.0
33900;2153.0;549.0;1604.0
34000;2837.0;593.0;2244.0
34100;2437.0;593.0;1844.0
34200;2921.0;637.0;2284.0
34300;3317.0;593.0;2724.0
34400;2957.0;593.0;2364.0
34500;2691.0;527.0;2164.0
34600;2953.0;549.0;2404.0
34700;2731.0;527.0;2204.0
34800;2921.0;637.0;2284.0
34900;2775.0;571.0;2204.0
35000;2873.0;549.0;2324.0
35100;2553.0;549.0;2004.0
35200;2553.0;549.0;2004.0
35300;2873.0;549.0;2324.0
35400;2913.0;549.0;2364.0
35500;3277.0;1033.0;2244.0
35600;3493.5;689.5;2804.0
35700;3030.0;546.0;2484.0
35800;2891.5;607.5;2284.0
35900;3030.0;546.0;2484.0
36000;2765.5;361.5;2404.0
36100;2990.0;546.0;2444.0
36200;2928.5;484.5;2444.0
36300;2990.0;546.0;2444.0
36400;3051.5;607.5;2444.0
36500;3051.5;607.5;2444.0
36600;2997.0;553.0;2444.0
36700;3057.0;693.0;2364.0
36800;3182.0;738.0;2444.0
36900;3137.0;693.0;2444.0
37000;3177.0;693.0;2484.0
37100;3142.0;738.0;2404.0
37200;3097.0;693.0;2404.0
37300;3217.0;693.0;2524.0
37400;3059.5;535.5;2524.0
37500;3172.0;648.0;2524.0
37600;3172.0;648.0;2524.0
37700;3612.0;648.0;2964.0
37800;3127.0;603.0;2524.0
37900;3807.0;963.0;2844.0
38000;3144.5;580.5;2564.0
38100;3132.0;648.0;2484.0
38200;2892.0;288.0;2604.0
38300;3292.0;808.0;2484.0
38400;3169.0;685.0;2484.0
38500;3289.0;685.0;2604.0
38600;3737.0;1013.0;2724.0
38700;3207.0;603.0;2604.0
38800;3207.0;603.0;2604.0
38900;3268.5;664.5;2604.0
39000;3329.0;685.0;2644.0
39100;3369.0;685.0;2684.0
39200;2601.0;357.0;2244.0
39300;3161.0;357.0;2804.0
39400;3369.0;685.0;2684.0
39500;3328.0;644.0;2684.0
39600;3225.5;541.5;2684.0
39700;3328.0;644.0;2684.0
39800;3489.0;685.0;2804.0
39900;3648.0;644.0;3004.0
40000;3448.0;644.0;2804.0
40100;2968.0;644.0;2324.0
40200;3367.0;603.0;2764.0
40300;3365.0;521.0;2844.0
40400;3848.0;644.0;3204.0
40500;3422.0;658.0;2764.0
40600;3383.0;619.0;2764.0
40700;3461.0;697.0;2764.0
40800;3461.0;697.0;2764.0
40900;3441.5;677.5;2764.0
41000;3666.5;862.5;2804.0
41100;4044.0;600.0;3444.0
41200;3592.0;868.0;2724.0
41300;3557.0;713.0;2844.0
41400;3997.0;713.0;3284.0
41500;3557.0;713.0;2844.0
41600;3557.0;713.0;2844.0
41700;3477.0;713.0;2764.0
41800;3619.0;775.0;2844.0
41900;3557.0;713.0;2844.0
42000;3690.0;806.0;2884.0
42100;3937.5;573.5;3364.0
42200;3238.0;434.0;2804.0
42300;3686.0;682.0;3004.0
42400;3717.0;713.0;3004.0
42500;3857.0;813.0;3044.0
42600;3749.0;705.0;3044.0
42700;3656.0;732.0;2924.0
42800;3656.0;732.0;2924.0
42900;3656.0;732.0;2924.0
43000;3696.0;732.0;2964.0
43100;3736.0;732.0;3004.0
43200;3520.0;516.0;3004.0
43300;3736.0;732.0;3004.0
43400;3736.0;732.0;3004.0
43500;3856.0;732.0;3124.0
43600;3882.0;878.0;3004.0
43700;3744.0;740.0;3004.0
43800;233813.0;230809.0;3004.0
43900;3491.0;487.0;3004.0
44000;4014.0;970.0;3044.0
44100;3881.0;717.0;3164.0
44200;3806.5;722.5;3084.0
44300;3736.5;772.5;2964.0
44400;3886.5;722.5;3164.0
44500;3844.0;760.0;3084.0
44600;3764.0;760.0;3004.0
44700;3404.0;760.0;2644.0
44800;3856.5;772.5;3084.0
44900;3564.0;560.0;3004.0
45000;3953.5;829.5;3124.0
45100;4240.0;756.0;3484.0
45200;3920.0;756.0;3164.0
45300;3800.0;756.0;3044.0
45400;3920.0;756.0;3164.0
45500;3888.5;724.5;3164.0
45600;3868.0;784.0;3084.0
45700;3948.0;784.0;3164.0
45800;3985.5;821.5;3164.0
45900;3818.0;734.0;3084.0
46000;3845.5;721.5;3124.0
46100;3865.5;621.5;3244.0
46200;3538.0;734.0;2804.0
46300;4003.0;759.0;3244.0
46400;4298.0;734.0;3564.0
46500;3978.0;734.0;3244.0
46600;3978.0;734.0;3244.0
46700;4531.0;847.0;3684.0
46800;3999.0;755.0;3244.0
46900;3999.0;755.0;3244.0
47000;4039.0;755.0;3284.0
47100;4079.0;755.0;3324.0
47200;4263.0;939.0;3324.0
47300;3959.0;755.0;3204.0
47400;3959.0;755.0;3204.0
47500;4199.0;755.0;3444.0
47600;3976.0;732.0;3244.0
47700;4187.5;743.5;3444.0
47800;4033.0;709.0;3324.0
47900;4033.0;709.0;3324.0
48000;4143.0;779.0;3364.0
48100;4216.0;812.0;3404.0
48200;3919.0;515.0;3404.0
48300;4216.0;812.0;3404.0
48400;4216.0;812.0;3404.0
48500;4183.0;779.0;3404.0
48600;4183.0;779.0;3404.0
48700;4183.0;779.0;3404.0
48800;3693.5;729.5;2964.0
48900;4070.0;746.0;3324.0
49000;4223.0;779.0;3444.0
49100;4246.5;762.5;3484.0
49200;4143.0;779.0;3364.0
49300;4176.0;812.0;3364.0
49400;4296.0;812.0;3484.0
49500;4365.0;881.0;3484.0
49600;4180.0;776.0;3404.0
49700;4215.0;731.0;3484.0
49800;4135.0;731.0;3404.0
49900;3990.0;506.0;3484.0
50000;3661.0;617.0;3044.0
50100;3840.0;716.0;3124.0
50200;4362.5;798.5;3564.0
50300;4313.0;749.0;3564.0
50400;4313.0;749.0;3564.0
50500;4164.5;600.5;3564.0
50600;4313.0;749.0;3564.0
50700;4433.0;749.0;3684.0
50800;4348.0;784.0;3564.0
50900;4329.0;765.0;3564.0
51000;4388.0;784.0;3604.0
51100;3817.0;613.0;3204.0
51200;4390.0;746.0;3644.0
51300;4428.0;784.0;3644.0
51400;4296.0;772.0;3524.0
51500;4462.0;818.0;3644.0
51600;4485.0;841.0;3644.0
51700;4134.0;450.0;3684.0
51800;4451.0;887.0;3564.0
51900;4485.0;841.0;3644.0
52000;4502.0;818.0;3684.0
52100;4588.0;864.0;3724.0
52200;4542.0;818.0;3724.0
52300;4959.0;795.0;4164.0
52400;4588.0;864.0;3724.0
52500;4731.0;887.0;3844.0
52600;4508.0;864.0;3644.0
52700;4462.0;818.0;3644.0
52800;4657.0;933.0;3724.0
52900;3998.0;634.0;3364.0
53000;4308.0;864.0;3444.0
53100;4559.0;795.0;3764.0
53200;4300.0;496.0;3804.0
53300;4697.0;933.0;3764.0
53400;4548.0;864.0;3684.0
53500;4737.0;933.0;3804.0
53600;4599.0;795.0;3804.0
53700;4300.0;496.0;3804.0
53800;4702.0;898.0;3804.0
53900;4738.0;934.0;3804.0
54000;4778.0;934.0;3844.0
54100;4742.0;898.0;3844.0
54200;4378.0;934.0;3444.0
54300;4818.0;934.0;3884.0
54400;4890.0;1006.0;3884.0
54500;4818.0;934.0;3884.0
54600;4254.0;970.0;3284.0
54700;4938.0;934.0;4004.0
54800;4782.0;898.0;3884.0
54900;4890.0;1006.0;3884.0
55000;4894.0;970.0;3924.0
55100;4978.0;934.0;4044.0
55200;4736.0;772.0;3964.0
55300;4538.0;934.0;3604.0
55400;4898.0;934.0;3964.0
55500;4494.0;970.0;3524.0
55600;4934.0;970.0;3964.0
55700;365150.0;361186.0;3964.0
55800;5330.0;1366.0;3964.0
55900;5006.0;1042.0;3964.0
56000;5010.0;1006.0;4004.0
56100;5050.0;1006.0;4044.0
56200;4658.0;1294.0;3364.0
56300;5068.0;1024.0;4044.0
56400;5050.0;1006.0;4044.0
56500;4960.0;916.0;4044.0
56600;4970.0;1006.0;3964.0
56700;4574.0;970.0;3604.0
56800;5050.0;1006.0;4044.0
56900;4996.0;952.0;4044.0
57000;5054.0;970.0;4084.0
57100;5130.0;1006.0;4124.0
57200;5468.0;1024.0;4444.0
57300;5094.0;970.0;4124.0
57400;4974.0;970.0;4004.0
57500;5058.0;934.0;4124.0
57600;5056.0;1012.0;4044.0
57700;5256.0;1012.0;4244.0
57800;5086.0;1042.0;4044.0
57900;5206.0;1042.0;4164.0
58000;5206.0;1042.0;4164.0
58100;5276.0;1072.0;4204.0
58200;5486.0;1282.0;4204.0
58300;5773.0;1129.0;4644.0
58400;4802.0;1038.0;3764.0
58500;5372.0;1168.0;4204.0
58600;5229.0;1025.0;4204.0
58700;5034.0;830.0;4204.0
58800;5242.0;1038.0;4204.0
58900;4956.0;752.0;4204.0
59000;5256.0;1012.0;4244.0
59100;4616.0;1012.0;3604.0
59200;5522.0;1038.0;4484.0
59300;5322.0;1038.0;4284.0
59400;5361.0;1077.0;4284.0
59500;5202.0;1038.0;4164.0
59600;5348.0;1064.0;4284.0
59700;5468.0;1064.0;4404.0
59800;5387.0;1103.0;4284.0
59900;5348.0;1064.0;4284.0
60000;5360.0;1116.0;4244.0
60100;5414.0;1090.0;4324.0
60200;5014.0;1090.0;3924.0
60300;5362.0;1038.0;4324.0
60400;5428.0;1064.0;4364.0
60500;5454.0;1090.0;4364.0
60600;5454.0;1090.0;4364.0
60700;5454.0;1090.0;4364.0
60800;5454.0;1090.0;4364.0
60900;5480.0;1116.0;4364.0
61000;5702.0;1298.0;4404.0
61100;5455.0;1051.0;4404.0
61200;5974.0;1090.0;4884.0
61300;5560.0;1116.0;4444.0
61400;5614.0;1090.0;4524.0
61500;6182.0;1298.0;4884.0
61600;5534.0;1090.0;4444.0
61700;5672.0;908.0;4764.0
61800;5560.0;1116.0;4444.0
61900;5480.0;1116.0;4364.0
62000;5639.0;1155.0;4484.0
62100;5380.0;856.0;4524.0
62200;5666.0;1142.0;4524.0
62300;5666.0;1142.0;4524.0
62400;5668.0;1064.0;4604.0
62500;5640.0;1116.0;4524.0
62600;5500.0;856.0;4644.0
62700;5893.0;1249.0;4644.0
62800;5572.0;1128.0;4444.0
62900;5630.0;1106.0;4524.0
63000;5736.0;1172.0;4564.0
63100;5788.0;1304.0;4484.0
63200;5805.0;1201.0;4604.0
63300;5961.0;1277.0;4684.0
63400;5710.0;1106.0;4604.0
63500;5920.0;1196.0;4724.0
63600;5702.5;1098.5;4604.0
63700;5605.0;1001.0;4604.0
63800;5622.5;1098.5;4524.0
63900;5725.0;1121.0;4604.0
64000;5700.0;1136.0;4564.0
64100;5820.0;1136.0;4684.0
64200;5825.0;1181.0;4644.0
64300;5460.0;1136.0;4324.0
64400;5820.0;1136.0;4684.0
64500;5805.0;1121.0;4684.0
64600;5820.0;1136.0;4684.0
64700;5820.0;1136.0;4684.0
64800;5940.0;1136.0;4804.0
64900;5835.0;1151.0;4684.0
65000;5875.0;1151.0;4724.0
65100;5877.5;1113.5;4764.0
65200;6010.0;1166.0;4844.0
65300;6032.5;1188.5;4844.0
65400;6025.0;1181.0;4844.0
65500;5945.0;1181.0;4764.0
65600;5865.0;1181.0;4684.0
65700;5915.0;1151.0;4764.0
65800;6065.0;1181.0;4884.0
65900;5945.0;1181.0;4764.0
66000;5905.0;1181.0;4724.0
66100;6002.5;1158.5;4844.0
66200;6112.5;1188.5;4924.0
66300;6025.0;1181.0;4844.0
66400;6025.0;1181.0;4844.0
66500;6145.0;1181.0;4964.0
66600;6025.0;1181.0;4844.0
66700;5425.0;1181.0;4244.0
66800;6059.5;1215.5;4844.0
66900;6141.0;1177.0;4964.0
67000;6008.5;1204.5;4804.0
67100;6112.0;1188.0;4924.0
67200;6112.0;1188.0;4924.0
67300;6128.0;1244.0;4884.0
67400;5808.0;1244.0;4564.0
67500;6171.0;1247.0;4924.0
67600;6169.5;1245.5;4924.0
67700;6088.0;1244.0;4844.0
67800;6164.0;1240.0;4924.0
67900;6164.0;1240.0;4924.0
68000;6204.0;1240.0;4964.0
68100;6244.0;1240.0;5004.0
68200;6324.0;1240.0;5084.0
68300;6245.0;1241.0;5004.0
68400;6245.0;1241.0;5004.0
68500;6244.0;1240.0;5004.0
68600;6243.5;1239.5;5004.0
68700;5804.0;1240.0;4564.0
68800;6245.0;1241.0;5004.0
68900;6365.5;1241.5;5124.0
69000;6285.0;1241.0;5044.0
69100;6325.0;1241.0;5084.0
69200;6324.5;1240.5;5084.0
69300;6326.5;1242.5;5084.0
69400;6361.0;1277.0;5084.0
69500;6481.0;1277.0;5204.0
69600;6357.0;1273.0;5084.0
69700;6361.0;1277.0;5084.0
69800;6485.0;1281.0;5204.0
69900;6285.0;1281.0;5004.0
70000;6411.0;1287.0;5124.0
70100;6009.0;1285.0;4724.0
70200;6533.0;1289.0;5244.0
70300;6449.0;1285.0;5164.0
70400;6445.0;1281.0;5164.0
70500;6449.0;1285.0;5164.0
70600;6449.0;1285.0;5164.0
70700;6449.0;1285.0;5164.0
70800;6601.0;1317.0;5284.0
70900;6449.0;1285.0;5164.0
71000;6569.0;1285.0;5284.0
71100;6609.0;1285.0;5324.0
71200;6535.0;1291.0;5244.0
71300;6537.0;1293.0;5244.0
71400;6607.0;1283.0;5324.0
71500;6973.0;1289.0;5684.0
71600;6985.0;1301.0;5684.0
71700;6589.0;1345.0;5244.0
71800;6497.0;1333.0;5164.0
71900;6589.0;1345.0;5244.0
72000;6629.0;1345.0;5284.0
72100;6681.0;1357.0;5324.0
72200;6669.0;1345.0;5324.0
72300;6657.0;1333.0;5324.0
72400;6687.0;1363.0;5324.0
72500;6681.0;1357.0;5324.0
72600;6681.0;1357.0;5324.0
72700;6735.0;1411.0;5324.0
72800;6553.0;1309.0;5244.0
72900;7172.0;1408.0;5764.0
73000;6671.0;1387.0;5284.0
73100;6980.0;1576.0;5404.0
73200;6864.5;1460.5;5404.0
73300;7273.0;1429.0;5844.0
73400;6854.0;1450.0;5404.0
73500;6723.5;1439.5;5284.0
73600;6732.0;1408.0;5324.0
73700;6732.0;1408.0;5324.0
73800;6812.0;1408.0;5404.0
73900;6802.0;1478.0;5324.0
74000;6950.0;1506.0;5444.0
74100;7374.0;1450.0;5924.0
74200;6990.0;1506.0;5484.0
74300;6480.0;1436.0;5044.0
74400;6962.0;1478.0;5484.0
74500;7025.0;1541.0;5484.0
74600;6949.0;1465.0;5484.0
74700;7025.0;1541.0;5484.0
74800;7025.0;1541.0;5484.0
74900;7006.0;1522.0;5484.0
75000;7173.5;1569.5;5604.0
75100;6973.5;1569.5;5404.0
75200;7114.5;1550.5;5564.0
75300;6928.0;1484.0;5444.0
75400;6915.0;1351.0;5564.0
75500;7124.0;1560.0;5564.0
75600;7057.5;1493.5;5564.0
75700;7225.0;1541.0;5684.0
75800;7105.0;1541.0;5564.0
75900;7105.0;1541.0;5564.0
76000;7236.0;1712.0;5524.0
76100;7204.0;1560.0;5644.0
76200;7204.0;1560.0;5644.0
76300;7194.5;1550.5;5644.0
76400;7204.0;1560.0;5644.0
76500;7194.5;1550.5;5644.0
76600;7426.0;1662.0;5764.0
76700;7231.0;1587.0;5644.0
76800;7351.0;1707.0;5644.0
76900;7216.0;1572.0;5644.0
77000;7286.0;1602.0;5684.0
77100;7206.0;1482.0;5724.0
77200;7311.0;1587.0;5724.0
77300;7431.0;1707.0;5724.0
77400;7296.0;1572.0;5724.0
77500;7379.5;1655.5;5724.0
77600;6868.0;1584.0;5284.0
77700;7492.5;1648.5;5844.0
77800;7351.5;1627.5;5724.0
77900;6898.0;1614.0;5284.0
78000;6902.5;1618.5;5284.0
78100;7501.0;1617.0;5884.0
78200;7418.0;1614.0;5804.0
78300;7418.0;1614.0;5804.0
78400;7498.0;1614.0;5884.0
78500;7403.0;1599.0;5804.0
78600;7415.0;1611.0;5804.0
78700;7418.0;1614.0;5804.0
78800;7514.0;1590.0;5924.0
78900;7538.0;1614.0;5924.0
79000;7458.0;1614.0;5844.0
79100;7458.0;1614.0;5844.0
79200;7498.0;1614.0;5884.0
79300;7639.0;1635.0;6004.0
79400;7452.0;1608.0;5844.0
79500;7612.0;1608.0;6004.0
79600;7534.0;1650.0;5884.0
79700;7534.0;1650.0;5884.0
79800;7452.5;1648.5;5804.0
79900;7520.5;1636.5;5884.0
80000;7574.0;1650.0;5924.0
80100;7614.0;1650.0;5964.0
80200;7614.0;1650.0;5964.0
80300;7617.0;1653.0;5964.0
80400;7617.0;1653.0;5964.0
80500;7614.0;1650.0;5964.0
80600;7734.0;1650.0;6084.0
80700;7614.0;1650.0;5964.0
80800;7612.5;1648.5;5964.0
80900;7737.0;1653.0;6084.0
81000;7652.5;1648.5;6004.0
81100;7698.5;1654.5;6044.0
81200;7739.0;1695.0;6044.0
81300;7819.0;1695.0;6124.0
81400;7742.0;1698.0;6044.0
81500;7743.5;1699.5;6044.0
81600;7739.0;1695.0;6044.0
81700;7862.0;1698.0;6164.0
