candidate,seed,official_score
Candidate_1_CurrentWinner,20107,200.1360173193334
Candidate_1_CurrentWinner,20108,330.2172900626285
Candidate_1_CurrentWinner,20109,250.52768875252687
Candidate_1_CurrentWinner,20110,264.42500294722703
Candidate_1_CurrentWinner,20111,332.545574795334
Candidate_1_CurrentWinner,20112,425.7346512622356
Candidate_1_CurrentWinner,20113,170.7455509675188
Candidate_1_CurrentWinner,20114,197.2017124798575
Candidate_1_CurrentWinner,20115,183.43042156955016
Candidate_1_CurrentWinner,20116,218.36579324875308
Candidate_1_CurrentWinner,20117,54.74390654420345
Candidate_1_CurrentWinner,20118,269.5760920481308
Candidate_1_CurrentWinner,20119,198.83695911807197
Candidate_1_CurrentWinner,20120,132.69242774359842
Candidate_1_CurrentWinner,20121,194.4399490844995
Candidate_1_CurrentWinner,20122,245.3493858676008
Candidate_1_CurrentWinner,20123,280.11562835034454
Candidate_1_CurrentWinner,20124,162.63319790247536
Candidate_1_CurrentWinner,20125,272.38432125324016
Candidate_1_CurrentWinner,20126,253.5942072219876
Candidate_1_CurrentWinner,20127,239.25038659729242
Candidate_1_CurrentWinner,20128,155.13844206180408
Candidate_1_CurrentWinner,20129,219.61248805492497
Candidate_1_CurrentWinner,20130,298.22294580598236
Candidate_1_CurrentWinner,20131,300.16558413872554
Candidate_1_CurrentWinner,20132,170.5232865942496
Candidate_1_CurrentWinner,20133,187.34074693817237
Candidate_1_CurrentWinner,20134,173.42476936025147
Candidate_1_CurrentWinner,20135,260.27612619059744
Candidate_1_CurrentWinner,20136,131.88207770044656
Candidate_1_CurrentWinner,20137,171.0811734992236
Candidate_1_CurrentWinner,20138,243.12671464814642
Candidate_1_CurrentWinner,20139,269.2748613831796
Candidate_1_CurrentWinner,20140,277.32224678757103
Candidate_1_CurrentWinner,20141,169.1468507227143
Candidate_1_CurrentWinner,20142,138.5066346545274
Candidate_1_CurrentWinner,20143,106.9244571711161
Candidate_1_CurrentWinner,20144,234.21450058933135
Candidate_1_CurrentWinner,20145,313.9886497655682
Candidate_1_CurrentWinner,20146,100.32729325205642
Candidate_1_CurrentWinner,20147,158.62974641809183
Candidate_1_CurrentWinner,20148,162.77655308997967
Candidate_1_CurrentWinner,20149,113.13050647977363
Candidate_1_CurrentWinner,20150,192.24785777739098
Candidate_1_CurrentWinner,20151,291.16201126137594
Candidate_1_CurrentWinner,20152,254.27639505508208
Candidate_1_CurrentWinner,20153,233.0152228222391
Candidate_1_CurrentWinner,20154,206.1267493929773
Candidate_1_CurrentWinner,20155,165.54811452750226
Candidate_1_CurrentWinner,20156,171.69721901657488
Candidate_1_CurrentWinner,20157,164.64690259944277
Candidate_1_CurrentWinner,20158,170.98282936394264
Candidate_1_CurrentWinner,20159,271.4156187115526
Candidate_1_CurrentWinner,20160,159.0305710129239
Candidate_1_CurrentWinner,20161,235.4156319896208
Candidate_1_CurrentWinner,20162,224.33730667468964
Candidate_1_CurrentWinner,20163,68.86470979481585
Candidate_1_CurrentWinner,20164,143.5863456163402
Candidate_1_CurrentWinner,20165,292.50477543557275
Candidate_1_CurrentWinner,20166,227.50972900828205
Candidate_1_CurrentWinner,20167,114.10414093732508
Candidate_1_CurrentWinner,20168,148.14588016379057
Candidate_1_CurrentWinner,20169,145.30109858469922
Candidate_1_CurrentWinner,20170,194.88401533594376
Candidate_1_CurrentWinner,20171,166.52112340522729
Candidate_1_CurrentWinner,20172,218.97857634185414
Candidate_1_CurrentWinner,20173,227.08499271004814
Candidate_1_CurrentWinner,20174,148.38306044892838
Candidate_1_CurrentWinner,20175,191.3234803181757
Candidate_1_CurrentWinner,20176,265.65767374485733
Candidate_1_CurrentWinner,20177,118.70666505625633
Candidate_1_CurrentWinner,20178,137.3143052488878
Candidate_1_CurrentWinner,20179,155.0710421938079
Candidate_1_CurrentWinner,20180,150.44763381815628
Candidate_1_CurrentWinner,20181,173.89168416318145
Candidate_1_CurrentWinner,20182,288.3290275170447
Candidate_1_CurrentWinner,20183,260.58815018169366
Candidate_1_CurrentWinner,20184,90.94026338350399
Candidate_1_CurrentWinner,20185,305.74795862732554
Candidate_1_CurrentWinner,20186,327.27732945593476
Candidate_1_CurrentWinner,20187,148.82898758856697
Candidate_1_CurrentWinner,20188,265.97916703274126
Candidate_1_CurrentWinner,20189,272.7562058638859
Candidate_1_CurrentWinner,20190,204.04497534350048
Candidate_1_CurrentWinner,20191,297.96146025721487
Candidate_1_CurrentWinner,20192,115.4310969380937
Candidate_1_CurrentWinner,20193,116.0325843953513
Candidate_1_CurrentWinner,20194,134.90004791466188
Candidate_1_CurrentWinner,20195,133.41617494745225
Candidate_1_CurrentWinner,20196,67.73001295173118
Candidate_1_CurrentWinner,20197,193.9335307255073
Candidate_1_CurrentWinner,20198,139.23674659963982
Candidate_1_CurrentWinner,20199,230.54821822775585
Candidate_1_CurrentWinner,20200,143.4645344123552
Candidate_1_CurrentWinner,20201,387.146625512818
Candidate_1_CurrentWinner,20202,270.6284081502619
Candidate_1_CurrentWinner,20203,69.95027414289228
Candidate_1_CurrentWinner,20204,219.22676921647107
Candidate_1_CurrentWinner,20205,230.63173417683564
Candidate_1_CurrentWinner,20206,140.6825696210409
Candidate_1_CurrentWinner,20207,255.25600350132095
Candidate_1_CurrentWinner,20208,193.84739982867072
Candidate_1_CurrentWinner,20209,172.68872816446319
Candidate_1_CurrentWinner,20210,219.19236795971278
Candidate_1_CurrentWinner,20211,56.75185001556334
Candidate_1_CurrentWinner,20212,144.9660540485546
Candidate_1_CurrentWinner,20213,106.49204926352385
Candidate_1_CurrentWinner,20214,234.85337713908044
Candidate_1_CurrentWinner,20215,309.0376813255176
Candidate_1_CurrentWinner,20216,252.23059072064717
Candidate_1_CurrentWinner,20217,230.12422865762088
Candidate_1_CurrentWinner,20218,383.09661956783054
Candidate_1_CurrentWinner,20219,247.45385602025348
Candidate_1_CurrentWinner,20220,325.75903199413295
Candidate_1_CurrentWinner,20221,202.75313740628678
Candidate_1_CurrentWinner,20222,135.9952001052126
Candidate_1_CurrentWinner,20223,216.66956342170423
Candidate_1_CurrentWinner,20224,266.1616409561216
Candidate_1_CurrentWinner,20225,153.72517007870613
Candidate_1_CurrentWinner,20226,106.39587350269551
Candidate_1_CurrentWinner,20227,61.74571594883001
Candidate_1_CurrentWinner,20228,99.22874305828717
Candidate_1_CurrentWinner,20229,257.316402867727
Candidate_1_CurrentWinner,20230,243.46022087175868
Candidate_1_CurrentWinner,20231,128.2149801156927
Candidate_1_CurrentWinner,20232,218.6558155551117
Candidate_1_CurrentWinner,20233,164.43937722986348
Candidate_1_CurrentWinner,20234,281.434387221581
Candidate_1_CurrentWinner,20235,176.3577344062412
Candidate_1_CurrentWinner,20236,255.42176053557247
Candidate_1_CurrentWinner,20237,309.4739806632543
Candidate_1_CurrentWinner,20238,239.40218756732634
Candidate_1_CurrentWinner,20239,176.7168828405319
Candidate_1_CurrentWinner,20240,216.90032889411788
Candidate_1_CurrentWinner,20241,229.69259993586783
Candidate_1_CurrentWinner,20242,325.8110216184954
Candidate_1_CurrentWinner,20243,215.75413724807902
Candidate_1_CurrentWinner,20244,231.16883467310606
Candidate_1_CurrentWinner,20245,284.48723590235375
Candidate_1_CurrentWinner,20246,222.49761411394383
Candidate_1_CurrentWinner,20247,277.1873871973751
Candidate_1_CurrentWinner,20248,259.6821951033351
Candidate_1_CurrentWinner,20249,187.3116068334574
Candidate_1_CurrentWinner,20250,101.62339224549508
Candidate_1_CurrentWinner,20251,202.02642058069134
Candidate_1_CurrentWinner,20252,291.06115231688005
Candidate_1_CurrentWinner,20253,245.70110208029425
Candidate_1_CurrentWinner,20254,190.08755323692768
Candidate_1_CurrentWinner,20255,191.34478769504238
Candidate_1_CurrentWinner,20256,147.83675124016654
Candidate_1_CurrentWinner,20257,184.92056970906577
Candidate_1_CurrentWinner,20258,229.88093687844207
Candidate_1_CurrentWinner,20259,293.1340966126006
Candidate_1_CurrentWinner,20260,229.40915543414755
Candidate_1_CurrentWinner,20261,221.9796884613167
Candidate_1_CurrentWinner,20262,263.2827081279675
Candidate_1_CurrentWinner,20263,203.990030147438
Candidate_1_CurrentWinner,20264,201.28722140903315
Candidate_1_CurrentWinner,20265,224.34803632985387
Candidate_1_CurrentWinner,20266,256.65819082818706
Candidate_1_CurrentWinner,20267,174.8633045913045
Candidate_1_CurrentWinner,20268,244.75026620087814
Candidate_1_CurrentWinner,20269,129.93492921859522
Candidate_1_CurrentWinner,20270,176.647043236076
Candidate_1_CurrentWinner,20271,179.58084702094263
Candidate_1_CurrentWinner,20272,220.92844435806148
Candidate_1_CurrentWinner,20273,249.94302030296163
Candidate_1_CurrentWinner,20274,203.37224163349657
Candidate_1_CurrentWinner,20275,196.64422471594935
Candidate_1_CurrentWinner,20276,187.27081936093566
Candidate_1_CurrentWinner,20277,163.04318604830314
Candidate_1_CurrentWinner,20278,194.82752763348591
Candidate_1_CurrentWinner,20279,207.88659760738938
Candidate_1_CurrentWinner,20280,186.36640828502956
Candidate_1_CurrentWinner,20281,238.9033446713582
Candidate_1_CurrentWinner,20282,180.34801042751744
Candidate_1_CurrentWinner,20283,74.96229316588229
