bot,family,sample_id,total_pnl,total_fills,path_mode,avg_block_steps,avg_passive_fill_prob,avg_passive_qty_scale,avg_aggressive_slip_prob,avg_aggressive_slip_ticks,day_-1_pnl,day_-2_pnl,day_0_pnl
TradervR1_34_1,bootstrap_balanced,bootstrap_balanced_001,-24558.0,2197,bootstrap,322.3333,0.922312,0.95269,0.03845,1.0,51730.0,-38694.0,-37594.0
TradervR1_34_1,bootstrap_balanced,bootstrap_balanced_002,132084.5,2114,bootstrap,377.6667,0.911413,0.916122,0.043788,1.0,9404.0,-16500.5,139181.0
TradervR1_34_1,bootstrap_path,bootstrap_path_001,-5179.0,2110,bootstrap,308.0,1.0,1.0,0.0,1.0,-24851.0,26756.0,-7084.0
TradervR1_34_1,bootstrap_path,bootstrap_path_002,80642.0,2225,bootstrap,337.3333,1.0,1.0,0.0,1.0,21028.0,49274.0,10340.0
TradervR1_34_1,original_noise,original_noise_001,286209.0,2131,original,0.0,0.980006,0.993392,0.010975,1.0,94961.0,95398.0,95850.0
TradervR1_34_1,original_noise,original_noise_002,284710.0,2114,original,0.0,0.95822,0.976527,0.019165,1.0,94442.0,95065.0,95203.0
TradervR1_lab_r04_07_a_quality_guard,bootstrap_balanced,bootstrap_balanced_001,-37985.0,2658,bootstrap,322.3333,0.922312,0.95269,0.03845,1.0,37378.0,-38321.0,-37042.0
TradervR1_lab_r04_07_a_quality_guard,bootstrap_balanced,bootstrap_balanced_002,134746.5,2582,bootstrap,377.6667,0.911413,0.916122,0.043788,1.0,9880.0,-16667.5,141534.0
TradervR1_lab_r04_07_a_quality_guard,bootstrap_path,bootstrap_path_001,-2936.0,2555,bootstrap,308.0,1.0,1.0,0.0,1.0,-24726.0,27042.0,-5252.0
TradervR1_lab_r04_07_a_quality_guard,bootstrap_path,bootstrap_path_002,82117.0,2755,bootstrap,337.3333,1.0,1.0,0.0,1.0,21018.0,49954.0,11145.0
TradervR1_lab_r04_07_a_quality_guard,original_noise,original_noise_001,287662.5,2583,original,0.0,0.980006,0.993392,0.010975,1.0,95283.0,95551.5,96828.0
TradervR1_lab_r04_07_a_quality_guard,original_noise,original_noise_002,286478.5,2577,original,0.0,0.95822,0.976527,0.019165,1.0,94971.0,95393.5,96114.0
