rank,name,parent,families,deterministic_total,delta_vs_safe,delta_vs_attack,min_day_delta_vs_safe,daily_delta_range_vs_safe,deterministic_score,composite_score,day_-2,ash_-2,pepper_-2,trades_-2,day_-1,ash_-1,pepper_-1,trades_-1,day_0,ash_0,pepper_0,trades_0,mc_mean_delta,mc_p10_delta,mc_win_rate,mc_plausible_mean_delta,mc_plausible_p10_delta
82,TradervR1_lab_r07_06_a_local_fair_blend,TradervR1_lab_r06_03_a_quality_guard,ash_local_fair_blend,288318.0,275.5,-1526.5,-20.5,277.5,246.125,246.125,96109.0,16465.0,79644.0,827,96474.0,17106.0,79368.0,811,95735.0,16338.0,79397.0,788,,,,,
83,TradervR1_lab_r08_04_p_entry_quality_a_attack_tuning,TradervR1_47,"pepper_entry_quality,ash_attack_tuning",289354.5,1312.0,-490.0,325.0,207.0,1409.19,242.7228,96454.5,16810.5,79644.0,830,96749.0,17381.0,79368.0,809,96151.0,16763.0,79388.0,794,-800.9167,-5930.25,0.6667,-800.9167,-5930.25
84,TradervR1_lab_r02_02_a_local_fair_blend,TradervR1_lab_r01_05_p_carry_defense,ash_local_fair_blend,288253.0,210.5,-1591.5,9.0,167.0,200.29,200.29,96155.0,16486.0,79669.0,825,96226.0,16919.0,79307.0,809,95872.0,16461.0,79411.0,772,,,,,
85,TradervR1_lab_r10_07_a_local_fair_blend,TradervR1_39_4,ash_local_fair_blend,288332.0,289.5,-1512.5,-204.5,455.5,181.485,181.485,95925.0,16281.0,79644.0,707,96460.0,17097.0,79363.0,689,95947.0,16550.0,79397.0,668,,,,,
86,TradervR1_lab_r16_04_a_local_fair_blend,TradervR1_34_1,ash_local_fair_blend,288201.5,159.0,-1643.0,-75.0,240.0,113.55,113.55,96054.5,16410.5,79644.0,729,96382.0,17014.0,79368.0,708,95765.0,16368.0,79397.0,693,,,,,
87,TradervR1_lab_r17_02_a_local_fair_blend_a_quality_guard,TradervR1_42_P1_1,"ash_local_fair_blend,ash_quality_guard",288105.0,62.5,-1739.5,-105.5,288.5,2.495,2.495,96024.0,16380.0,79644.0,730,96400.0,17037.0,79363.0,712,95681.0,16284.0,79397.0,687,,,,,
88,TradervR1_lab_r07_08_p_entry_quality,TradervR1_42_P1_1,pepper_entry_quality,288042.5,0.0,-1802.0,0.0,0.0,0.0,0.0,96129.5,16485.5,79644.0,730,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
89,TradervR1_lab_r13_05_a_quality_guard,TradervR1_34_1,ash_quality_guard,288042.5,0.0,-1802.0,0.0,0.0,0.0,0.0,96129.5,16485.5,79644.0,730,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
90,TradervR1_lab_r06_08_a_quality_guard_p_entry_quality,TradervR1_42_P1_1,"ash_quality_guard,pepper_entry_quality",288035.5,-7.0,-1809.0,-5.0,5.0,-9.15,-9.15,96129.5,16485.5,79644.0,730,96212.0,16849.0,79363.0,707,95694.0,16299.0,79395.0,690,,,,,
91,TradervR1_lab_r13_01_p_carry_defense,TradervR1_34_1,pepper_carry_defense,288033.5,-9.0,-1811.0,-7.0,7.0,-12.01,-12.01,96122.5,16485.5,79637.0,730,96217.0,16849.0,79368.0,708,95694.0,16299.0,79395.0,690,,,,,
92,TradervR1_lab_r03_06_p_entry_quality,TradervR1_34_1,pepper_entry_quality,288032.5,-10.0,-1812.0,-8.0,8.0,-13.44,-13.44,96121.5,16485.5,79636.0,731,96217.0,16849.0,79368.0,708,95694.0,16299.0,79395.0,690,,,,,
93,TradervR1_lab_r06_01_p_entry_quality,TradervR1_42_P1_1,pepper_entry_quality,288021.5,-21.0,-1823.0,-14.0,14.0,-27.02,-27.02,96129.5,16485.5,79644.0,730,96210.0,16849.0,79361.0,708,95682.0,16299.0,79383.0,690,,,,,
94,TradervR1_lab_r13_08_p_carry_defense,TradervR1_42_P1_1,pepper_carry_defense,288013.5,-29.0,-1831.0,-18.0,17.0,-36.66,-36.66,96119.5,16485.5,79634.0,731,96216.0,16849.0,79367.0,708,95678.0,16299.0,79379.0,690,,,,,
95,TradervR1_lab_r08_02_p_carry_defense,TradervR1_34_1,pepper_carry_defense,288023.5,-19.0,-1821.0,-43.0,57.0,-38.61,-38.61,96139.5,16485.5,79654.0,730,96174.0,16849.0,79325.0,708,95710.0,16299.0,79411.0,690,,,,,
96,TradervR1_lab_r14_06_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288015.5,-27.0,-1829.0,-27.0,27.0,-38.61,-38.61,96102.5,16458.5,79644.0,725,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
97,TradervR1_lab_r01_07_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288008.5,-34.0,-1836.0,-27.0,27.0,-45.61,-45.61,96102.5,16458.5,79644.0,725,96217.0,16849.0,79368.0,708,95689.0,16299.0,79390.0,690,,,,,
98,TradervR1_lab_r08_05_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288008.5,-34.0,-1836.0,-27.0,29.0,-45.77,-45.77,96102.5,16458.5,79644.0,725,96219.0,16849.0,79370.0,708,95687.0,16299.0,79388.0,690,,,,,
99,TradervR1_lab_r18_02_p_carry_defense,TradervR1_42_O2_1,pepper_carry_defense,287999.5,-43.0,-1845.0,-28.0,28.0,-55.04,-55.04,96101.5,16458.5,79643.0,726,96217.0,16849.0,79368.0,708,95681.0,16299.0,79382.0,689,,,,,
100,TradervR1_lab_r16_05_p_carry_defense,TradervR1_42_O2_1,pepper_carry_defense,288004.5,-38.0,-1840.0,-43.0,46.0,-56.73,-56.73,96086.5,16458.5,79628.0,726,96219.0,16849.0,79370.0,708,95699.0,16299.0,79400.0,689,,,,,
101,TradervR1_lab_r05_04_p_carry_defense,TradervR1_42_O2_1,pepper_carry_defense,287999.5,-43.0,-1845.0,-34.0,34.0,-57.62,-57.62,96095.5,16458.5,79637.0,725,96217.0,16849.0,79368.0,708,95687.0,16299.0,79388.0,690,,,,,
102,TradervR1_lab_r15_05_a_quality_guard_p_carry_defense,TradervR1_34_1,"ash_quality_guard,pepper_carry_defense",287987.5,-55.0,-1857.0,-32.0,24.0,-68.12,-68.12,96121.5,16485.5,79636.0,731,96185.0,16817.0,79368.0,708,95681.0,16299.0,79382.0,689,,,,,
103,TradervR1_lab_r13_04_p_entry_quality_p_carry_defense,TradervR1_42_O2_1,"pepper_entry_quality,pepper_carry_defense",287987.5,-55.0,-1857.0,-37.0,33.0,-70.59,-70.59,96092.5,16458.5,79634.0,726,96213.0,16849.0,79364.0,708,95682.0,16299.0,79383.0,690,,,,,
104,TradervR1_lab_r01_02_a_local_fair_blend,TradervR1_42_P1_1,ash_local_fair_blend,288064.0,21.5,-1780.5,-205.5,353.5,-78.705,-78.705,95924.0,16280.0,79644.0,779,96296.0,16933.0,79363.0,754,95844.0,16447.0,79397.0,737,,,,,
105,TradervR1_lab_r11_06_a_attack_tuning_a_local_fair_blend,TradervR1_34_1,"ash_attack_tuning,ash_local_fair_blend",288004.5,-38.0,-1840.0,-80.0,191.0,-81.28,-81.28,96049.5,16405.5,79644.0,793,96148.0,16780.0,79368.0,756,95807.0,16410.0,79397.0,748,,,,,
106,TradervR1_lab_r04_03_p_carry_defense_p_entry_quality_a_local_fair_blend,TradervR1_42_P1_1,"pepper_carry_defense,pepper_entry_quality,ash_local_fair_blend",287975.0,-67.5,-1869.5,-99.0,143.5,-113.63,-113.63,96174.0,16512.0,79662.0,686,96204.0,16895.0,79309.0,657,95597.0,16193.0,79404.0,652,,,,,
107,TradervR1_lab_r14_03_p_entry_quality_p_carry_defense,TradervR1_42_O2_1,"pepper_entry_quality,pepper_carry_defense",287952.5,-90.0,-1892.0,-61.0,59.0,-116.07,-116.07,96102.5,16458.5,79644.0,725,96156.0,16849.0,79307.0,707,95694.0,16299.0,79395.0,689,,,,,
108,TradervR1_lab_r04_04_a_quality_guard_a_attack_tuning,TradervR1_42_O2_1,"ash_quality_guard,ash_attack_tuning",287975.5,-67.0,-1869.0,-165.0,259.0,-145.47,-145.47,95964.5,16320.5,79644.0,791,96311.0,16943.0,79368.0,770,95700.0,16303.0,79397.0,760,,,,,
109,TradervR1_lab_r12_03_p_entry_quality_a_attack_tuning,TradervR1_42_O2_1,"pepper_entry_quality,ash_attack_tuning",287959.0,-83.5,-1885.5,-135.5,197.5,-146.725,-146.725,95994.0,16350.0,79644.0,691,96279.0,16911.0,79368.0,672,95686.0,16289.0,79397.0,649,,,,,
110,TradervR1_lab_r04_02_a_attack_tuning,TradervR1_lab_r03_03_a_local_fair_blend_p_entry_quality,ash_attack_tuning,289209.0,1166.5,-635.5,156.5,450.5,1185.235,-151.2972,96286.0,16649.0,79637.0,812,96824.0,17456.0,79368.0,792,96099.0,16704.0,79395.0,779,-1116.9167,-6159.0,0.6667,-1116.9167,-6159.0
111,TradervR1_lab_r14_02_a_quality_guard,TradervR1_34_1,ash_quality_guard,287863.5,-179.0,-1981.0,-76.0,44.0,-209.12,-209.12,96058.5,16414.5,79644.0,728,96185.0,16817.0,79368.0,708,95620.0,16223.0,79397.0,688,,,,,
112,TradervR1_lab_r14_05_p_entry_quality_a_quality_guard,TradervR1_lab_r13_01_p_carry_defense,"pepper_entry_quality,ash_quality_guard",287855.5,-187.0,-1989.0,-84.0,52.0,-220.56,-220.56,96058.5,16414.5,79644.0,728,96185.0,16817.0,79368.0,708,95612.0,16223.0,79389.0,687,,,,,
113,TradervR1_lab_r05_08_a_quality_guard_p_carry_defense,TradervR1_42_P1_1,"ash_quality_guard,pepper_carry_defense",287846.5,-196.0,-1998.0,-78.0,27.0,-225.46,-225.46,96078.5,16441.5,79637.0,730,96150.0,16817.0,79333.0,708,95618.0,16223.0,79395.0,687,,,,,
114,TradervR1_lab_r03_07_p_entry_quality_a_quality_guard,TradervR1_42_O2_1,"pepper_entry_quality,ash_quality_guard",287821.5,-221.0,-2023.0,-98.0,66.0,-260.58,-260.58,96031.5,16387.5,79644.0,723,96185.0,16817.0,79368.0,708,95605.0,16223.0,79382.0,687,,,,,
115,TradervR1_lab_r10_04_p_entry_quality,TradervR1_39_4,pepper_entry_quality,287840.5,-202.0,-2004.0,-153.0,153.0,-267.79,-267.79,95976.5,16332.5,79644.0,722,96168.0,16803.0,79365.0,707,95696.0,16299.0,79397.0,690,,,,,
116,TradervR1_lab_r08_01_p_carry_defense,TradervR1_39_4,pepper_carry_defense,287835.5,-207.0,-2009.0,-154.0,148.0,-272.74,-272.74,95975.5,16332.5,79643.0,723,96170.0,16803.0,79367.0,707,95690.0,16299.0,79391.0,690,,,,,
117,TradervR1_lab_r09_04_p_entry_quality,TradervR1_39_4,pepper_entry_quality,287831.5,-211.0,-2013.0,-153.0,146.0,-276.23,-276.23,95976.5,16332.5,79644.0,722,96166.0,16803.0,79363.0,706,95689.0,16299.0,79390.0,690,,,,,
118,TradervR1_lab_r15_01_p_carry_defense,TradervR1_39_4,pepper_carry_defense,287823.5,-219.0,-2021.0,-161.0,154.0,-287.67,-287.67,95968.5,16332.5,79636.0,723,96166.0,16803.0,79363.0,706,95689.0,16299.0,79390.0,690,,,,,
119,TradervR1_lab_r15_08_p_entry_quality,TradervR1_39_4,pepper_entry_quality,287817.5,-225.0,-2027.0,-160.0,146.0,-292.68,-292.68,95969.5,16332.5,79637.0,722,96166.0,16803.0,79363.0,706,95682.0,16299.0,79383.0,690,,,,,
120,TradervR1_lab_r03_01_a_local_fair_blend,TradervR1_47,ash_local_fair_blend,289117.0,1074.5,-727.5,174.5,329.5,1109.215,-317.3755,96304.0,16660.0,79644.0,873,96613.0,17245.0,79368.0,862,96200.0,16803.0,79397.0,838,-1199.5,-6513.75,0.6667,-1199.5,-6513.75
121,TradervR1_lab_r17_01_a_attack_tuning,TradervR1_39_4,ash_attack_tuning,287771.5,-271.0,-2073.0,-163.0,178.0,-342.29,-342.29,95966.5,16322.5,79644.0,648,96232.0,16869.0,79363.0,634,95573.0,16176.0,79397.0,616,,,,,
122,TradervR1_lab_r04_08_a_local_fair_blend_a_quality_guard,TradervR1_42_O2_1,"ash_local_fair_blend,ash_quality_guard",287770.5,-272.0,-2074.0,-270.0,373.0,-396.34,-396.34,95859.5,16215.5,79644.0,619,96320.0,16952.0,79368.0,625,95591.0,16194.0,79397.0,600,,,,,
123,TradervR1_lab_r14_07_a_local_fair_blend,TradervR1_42_P1_1,ash_local_fair_blend,287768.5,-274.0,-2076.0,-275.0,393.0,-401.69,-401.69,95854.5,16210.5,79644.0,735,96335.0,16972.0,79363.0,714,95579.0,16182.0,79397.0,690,,,,,
124,TradervR1_lab_r14_01_a_quality_guard_a_local_fair_blend_cmaes_ash_quality_guard,TradervR1_lab_r14_01_a_quality_guard_a_local_fair_blend,"ash_quality_guard,cmaes_refine",288360.0,317.5,-1484.5,9.0,270.0,299.05,-432.4722,96159.0,16515.0,79644.0,590,96496.0,17128.0,79368.0,590,95705.0,16308.0,79397.0,570,-386.4167,-3439.5,0.6667,-386.4167,-3439.5
125,TradervR1_lab_r15_03_a_quality_guard_a_local_fair_blend,TradervR1_39_4,"ash_quality_guard,ash_local_fair_blend",287725.0,-317.5,-2119.5,-300.0,428.0,-456.74,-456.74,95984.0,16340.0,79644.0,693,96345.0,16982.0,79363.0,665,95396.0,15999.0,79397.0,647,,,,,
126,TradervR1_lab_r07_07_a_quality_guard_p_entry_quality,TradervR1_39_4,"ash_quality_guard,pepper_entry_quality",287675.5,-367.0,-2169.0,-224.0,157.0,-457.96,-457.96,95905.5,16261.5,79644.0,720,96150.0,16787.0,79363.0,707,95620.0,16223.0,79397.0,688,,,,,
127,TradervR1_lab_r17_08_a_attack_tuning_p_entry_quality_p_carry_defense,TradervR1_34_1,"ash_attack_tuning,pepper_entry_quality,pepper_carry_defense",287631.0,-411.5,-2213.5,-164.5,58.5,-473.755,-473.755,95965.0,16321.0,79644.0,797,96076.0,16708.0,79368.0,767,95590.0,16193.0,79397.0,765,,,,,
128,TradervR1_lab_r09_03_a_quality_guard_p_carry_defense,TradervR1_39_4,"ash_quality_guard,pepper_carry_defense",287645.5,-397.0,-2199.0,-219.0,133.0,-484.29,-484.29,95910.5,16288.5,79622.0,723,96131.0,16787.0,79344.0,708,95604.0,16223.0,79381.0,688,,,,,
129,TradervR1_lab_r11_05_a_local_fair_blend,TradervR1_42_P1_1,ash_local_fair_blend,287650.5,-392.0,-2194.0,-266.0,251.0,-505.18,-505.18,95863.5,16219.5,79644.0,727,96202.0,16839.0,79363.0,694,95585.0,16188.0,79397.0,677,,,,,
130,TradervR1_lab_r14_04_a_local_fair_blend,TradervR1_42_P1_1,ash_local_fair_blend,288252.0,209.5,-1592.5,-28.5,148.5,187.645,-603.7255,96101.0,16457.0,79644.0,688,96335.0,16972.0,79363.0,666,95816.0,16419.0,79397.0,653,-606.75,-3175.75,0.6667,-606.75,-3175.75
131,TradervR1_lab_r08_08_a_attack_tuning,TradervR1_42_P1_1,ash_attack_tuning,287550.0,-492.5,-2294.5,-313.5,259.5,-622.985,-622.985,95816.0,16172.0,79644.0,803,96163.0,16800.0,79363.0,778,95571.0,16174.0,79397.0,775,,,,,
132,TradervR1_lab_r16_01_a_attack_tuning_p_carry_defense,TradervR1_lab_r15_05_a_quality_guard_p_carry_defense,"ash_attack_tuning,pepper_carry_defense",287513.5,-529.0,-2331.0,-315.0,221.0,-656.93,-656.93,95814.5,16203.5,79611.0,824,96097.0,16744.0,79353.0,796,95602.0,16221.0,79381.0,790,,,,,
133,TradervR1_lab_r11_07_p_entry_quality_a_attack_tuning,TradervR1_39_4,"pepper_entry_quality,ash_attack_tuning",287523.0,-519.5,-2321.5,-378.5,362.5,-680.975,-680.975,95751.0,16114.0,79637.0,677,96201.0,16836.0,79365.0,663,95571.0,16183.0,79388.0,635,,,,,
134,TradervR1_lab_r16_03_a_attack_tuning,TradervR1_34_1,ash_attack_tuning,287450.5,-592.0,-2394.0,-244.0,112.0,-686.36,-686.36,95913.5,16269.5,79644.0,824,96085.0,16717.0,79368.0,797,95452.0,16055.0,79397.0,793,,,,,
135,TradervR1_lab_r09_07_a_local_fair_blend_p_entry_quality,TradervR1_47_2,"ash_local_fair_blend,pepper_entry_quality",288793.5,751.0,-1051.0,7.0,405.0,721.05,-713.8388,96136.5,16492.5,79644.0,846,96629.0,17261.0,79368.0,840,96028.0,16640.0,79388.0,812,-1163.3333,-6491.5,0.6667,-1163.3333,-6491.5
136,TradervR1_lab_r12_08_a_quality_guard_a_local_fair_blend,TradervR1_47_2,"ash_quality_guard,ash_local_fair_blend",287485.0,-557.5,-2359.5,-371.5,369.5,-717.085,-717.085,95758.0,16114.0,79644.0,902,96215.0,16847.0,79368.0,889,95512.0,16115.0,79397.0,857,,,,,
137,TradervR1_lab_r09_05_a_local_fair_blend_p_carry_defense,TradervR1_39_4,"ash_local_fair_blend,pepper_carry_defense",287456.5,-586.0,-2388.0,-364.0,269.0,-734.92,-734.92,95765.5,16121.5,79644.0,703,96122.0,16759.0,79363.0,680,95569.0,16180.0,79389.0,662,,,,,
138,TradervR1_lab_r15_06_p_entry_quality_p_carry_defense,TradervR1_42_P1_1,"pepper_entry_quality,pepper_carry_defense",288024.5,-18.0,-1820.0,-19.0,21.0,-26.33,-764.425,96128.5,16485.5,79643.0,731,96219.0,16849.0,79370.0,708,95677.0,16299.0,79378.0,690,-622.25,-2579.25,0.5,-622.25,-2579.25
139,TradervR1_lab_r09_02_a_quality_guard_a_local_fair_blend,TradervR1_34_1,"ash_quality_guard,ash_local_fair_blend",287424.0,-618.5,-2420.5,-408.5,343.5,-788.955,-788.955,95721.0,16077.0,79644.0,792,96152.0,16784.0,79368.0,762,95551.0,16154.0,79397.0,744,,,,,
140,TradervR1_lab_r15_07_p_entry_quality_a_local_fair_blend_a_quality_guard,TradervR1_lab_r14_01_a_quality_guard_a_local_fair_blend,"pepper_entry_quality,ash_local_fair_blend,ash_quality_guard",287400.0,-642.5,-2444.5,-384.0,416.0,-810.18,-810.18,95839.0,16195.0,79644.0,532,96249.0,16881.0,79368.0,550,95312.0,15915.0,79397.0,522,,,,,
141,TradervR1_lab_r13_06_a_quality_guard_a_attack_tuning,TradervR1_34_1,"ash_quality_guard,ash_attack_tuning",287302.5,-740.0,-2542.0,-291.0,87.0,-848.81,-848.81,95884.5,16240.5,79644.0,816,96013.0,16645.0,79368.0,794,95405.0,16008.0,79397.0,777,,,,,
142,TradervR1_lab_r09_08_a_local_fair_blend,TradervR1_42_O2_1,ash_local_fair_blend,287303.0,-739.5,-2541.5,-345.5,192.5,-875.825,-875.825,95784.0,16140.0,79644.0,770,96064.0,16696.0,79368.0,746,95455.0,16058.0,79397.0,731,,,,,
143,TradervR1_lab_r17_03_p_entry_quality_a_attack_tuning,TradervR1_42_P1_1,"pepper_entry_quality,ash_attack_tuning",287260.5,-782.0,-2584.0,-324.0,166.0,-908.68,-908.68,95829.5,16185.5,79644.0,822,96059.0,16696.0,79363.0,800,95372.0,15982.0,79390.0,794,,,,,
144,TradervR1_lab_r04_05_a_attack_tuning,TradervR1_42_O2_1,ash_attack_tuning,287079.5,-963.0,-2765.0,-338.0,41.0,-1084.58,-1084.58,95801.5,16157.5,79644.0,830,95879.0,16511.0,79368.0,799,95399.0,16002.0,79397.0,793,,,,,
145,TradervR1_lab_r13_07_a_local_fair_blend,TradervR1_34_1,ash_local_fair_blend,288674.0,631.5,-1170.5,177.0,50.5,689.41,-1120.3272,96357.0,16713.0,79644.0,669,96444.0,17076.0,79368.0,658,95873.0,16476.0,79397.0,632,-1695.6667,-7579.75,0.6667,-1695.6667,-7579.75
146,TradervR1_lab_r11_08_a_quality_guard_a_local_fair_blend,TradervR1_39_4,"ash_quality_guard,ash_local_fair_blend",287102.0,-940.5,-2742.5,-544.5,395.5,-1162.715,-1162.715,95585.0,15941.0,79644.0,738,96068.0,16705.0,79363.0,708,95449.0,16052.0,79397.0,700,,,,,
147,TradervR1_lab_r14_08_a_attack_tuning_p_carry_defense,TradervR1_47_2,"ash_attack_tuning,pepper_carry_defense",288621.0,578.5,-1223.5,18.5,298.5,561.095,-1216.1162,96148.0,16512.0,79636.0,823,96534.0,17166.0,79368.0,801,95939.0,16557.0,79382.0,788,-1681.4167,-7399.5,0.8333,-1681.4167,-7399.5
148,TradervR1_lab_r06_07_a_local_fair_blend_p_entry_quality,TradervR1_42_P1_1,"ash_local_fair_blend,pepper_entry_quality",286980.0,-1062.5,-2864.5,-472.5,272.5,-1249.675,-1249.675,95657.0,16013.0,79644.0,770,96017.0,16652.0,79365.0,752,95306.0,15918.0,79388.0,721,,,,,
149,TradervR1_lab_r10_06_a_local_fair_blend,TradervR1_lab_r09_04_p_entry_quality,ash_local_fair_blend,286928.0,-1114.5,-2916.5,-512.5,292.5,-1317.275,-1317.275,95617.0,15973.0,79644.0,813,95997.0,16634.0,79363.0,781,95314.0,15924.0,79390.0,775,,,,,
150,TradervR1_lab_r09_01_a_quality_guard_p_carry_defense,TradervR1_42_P1_1,"ash_quality_guard,pepper_carry_defense",287884.5,-158.0,-1960.0,-83.0,53.0,-191.29,-1678.8322,96084.5,16441.5,79643.0,731,96187.0,16817.0,79370.0,708,95613.0,16223.0,79390.0,688,-1333.6667,-5861.5,0.6667,-1333.6667,-5861.5
151,TradervR1_lab_r16_06_a_local_fair_blend,TradervR1_42_O2_1,ash_local_fair_blend,286532.0,-1510.5,-3312.5,-543.0,73.0,-1706.39,-1706.39,95632.0,15988.0,79644.0,808,95747.0,16379.0,79368.0,782,95153.0,15756.0,79397.0,762,,,,,
152,TradervR1_lab_r03_05_p_entry_quality_a_local_fair_blend,TradervR1_lab_r02_03_a_attack_tuning_a_quality_guard,"pepper_entry_quality,ash_local_fair_blend",286479.5,-1563.0,-3365.0,-731.0,324.0,-1844.77,-1844.77,95398.5,15761.5,79637.0,961,95810.0,16442.0,79368.0,930,95271.0,15874.0,79397.0,903,,,,,
153,TradervR1_lab_r08_03_a_local_fair_blend_a_attack_tuning,TradervR1_34_1,"ash_local_fair_blend,ash_attack_tuning",285125.0,-2917.5,-4719.5,-1019.5,76.5,-3280.445,-3280.445,95110.0,15466.0,79644.0,909,95274.0,15906.0,79368.0,895,94741.0,15344.0,79397.0,874,,,,,
