run_id,best_score,elapsed_seconds
5120,22.997603470090986,17.64424705505371
10240,37.253609711502726,34.80092191696167
15104,37.253609711502726,51.8468279838562
20224,37.253609711502726,69.65908670425415
25088,37.253609711502726,86.45215106010437
30208,37.253609711502726,104.26944088935852
35072,37.253609711502726,121.03285670280457
40192,37.253609711502726,138.7979929447174
45056,42.17677702474664,155.58814787864685
50176,42.17677702474664,173.14054775238037
55040,42.17677702474664,189.54274201393127
60160,42.17677702474664,206.99762105941772
65024,42.17677702474664,223.08901190757751
70144,42.17677702474664,240.53070497512817
75008,42.17677702474664,256.5897767543793
80128,42.17677702474664,273.3644428253174
85248,42.17677702474664,290.3843379020691
90112,42.17677702474664,306.9680778980255
95232,42.17677702474664,324.08703684806824
100096,42.17677702474664,340.04060888290405
105216,42.17677702474664,357.5463149547577
110080,42.17677702474664,374.2068657875061
115200,42.17677702474664,391.2458608150482
120064,42.17677702474664,407.85669779777527
125184,42.17677702474664,425.18650794029236
130048,42.17677702474664,441.55808687210083
135168,42.17677702474664,458.5343198776245
140032,42.17677702474664,474.3944728374481
145152,42.17677702474664,491.1617810726166
150000,42.17677702474664,507.42410492897034
