rank,name,parent,families,deterministic_total,delta_vs_safe,delta_vs_attack,min_day_delta_vs_safe,daily_delta_range_vs_safe,deterministic_score,composite_score,day_-2,ash_-2,pepper_-2,trades_-2,day_-1,ash_-1,pepper_-1,trades_-1,day_0,ash_0,pepper_0,trades_0,mc_mean_delta,mc_p10_delta,mc_win_rate,mc_plausible_mean_delta,mc_plausible_p10_delta
1,TradervR1_lab_r07_07_a_local_fair_blend,TradervR1_lab_r06_03_a_attack_tuning_best,ash_local_fair_blend,290181.0,2138.5,336.5,533.5,281.5,2302.705,1948.6788,96663.0,17019.0,79644.0,781,97032.0,17664.0,79368.0,762,96486.0,17089.0,79397.0,742,380.3333,-3823.75,0.8333,380.3333,-3823.75
2,TradervR1_lab_r07_06_a_attack_tuning_a_local_fair_blend,TradervR1_lab_r06_05_a_quality_guard_a_local_fair_blend,"ash_attack_tuning,ash_local_fair_blend",290137.0,2094.5,292.5,479.5,395.5,2230.685,1899.2588,96609.0,16965.0,79644.0,831,96957.0,17589.0,79368.0,807,96571.0,17174.0,79397.0,790,540.0833,-4118.75,0.8333,540.0833,-4118.75
3,TradervR1_lab_r07_03_p_carry_defense,TradervR1_47,pepper_carry_defense,289835.5,1793.0,-9.0,521.0,229.0,1957.03,1661.2722,96650.5,17013.5,79637.0,830,96739.0,17371.0,79368.0,814,96446.0,17051.0,79395.0,789,237.9167,-2995.5,0.8333,237.9167,-2995.5
4,TradervR1_lab_r07_05_a_attack_tuning,TradervR1_lab_r06_04_p_carry_defense_p_entry_quality,ash_attack_tuning,289075.5,1033.0,-769.0,205.0,210.0,1087.95,1087.95,96334.5,16690.5,79644.0,821,96630.0,17314.0,79316.0,800,96111.0,16714.0,79397.0,782,,,,,
5,TradervR1_lab_r07_04_p_entry_quality_a_quality_guard,TradervR1_42_P1_1,"pepper_entry_quality,ash_quality_guard",288035.5,-7.0,-1809.0,-7.0,7.0,-10.01,-10.01,96122.5,16485.5,79637.0,730,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
6,TradervR1_lab_r07_01_a_attack_tuning_a_quality_guard,TradervR1_34_1,"ash_attack_tuning,ash_quality_guard",287539.5,-503.0,-2305.0,-284.0,213.0,-619.44,-619.44,95845.5,16201.5,79644.0,758,96146.0,16778.0,79368.0,735,95548.0,16151.0,79397.0,721,,,,,
7,TradervR1_lab_r07_02_a_attack_tuning,TradervR1_34_1,ash_attack_tuning,287457.5,-585.0,-2387.0,-231.0,63.0,-670.89,-670.89,95898.5,16254.5,79644.0,831,96031.0,16663.0,79368.0,797,95528.0,16131.0,79397.0,790,,,,,
8,TradervR1_lab_r07_08_a_local_fair_blend,TradervR1_lab_r06_05_a_quality_guard_a_local_fair_blend,ash_local_fair_blend,287143.5,-899.0,-2701.0,-525.0,374.0,-1112.67,-1112.67,95604.5,15960.5,79644.0,964,96066.0,16698.0,79368.0,943,95473.0,16076.0,79397.0,924,,,,,
