bot,family,sample_id,day,total_pnl,total_fills,path_mode,block_steps,passive_fill_prob,passive_qty_scale,aggressive_slip_prob,aggressive_slip_ticks,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,ASH_COATED_OSMIUM_position,INTARIAN_PEPPER_ROOT_position
TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,original_noise,original_noise_001,-2,94972.0,730,original,0,0.986919,0.997326,0.010441,1,15288.0,79684.0,32,80
TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,original_noise,original_noise_001,-1,94742.0,702,original,0,0.958841,0.994906,0.003523,1,15419.0,79323.0,12,80
TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,original_noise,original_noise_001,0,95937.0,723,original,0,0.994257,0.987945,0.018962,1,16540.0,79397.0,-10,80
TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,original_noise,original_noise_002,-2,94700.5,716,original,0,0.970611,0.984013,0.003598,1,15016.5,79684.0,37,80
TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,original_noise,original_noise_002,-1,94404.0,690,original,0,0.942779,0.981812,0.029385,1,15081.0,79323.0,15,80
TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,original_noise,original_noise_002,0,94623.0,700,original,0,0.961271,0.963755,0.024511,1,15226.0,79397.0,-8,80
TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,bootstrap_path,bootstrap_path_001,-2,26211.0,740,bootstrap,211,1.0,1.0,0.0,1,16743.0,9468.0,13,80
TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,bootstrap_path,bootstrap_path_001,-1,-25537.0,661,bootstrap,362,1.0,1.0,0.0,1,15151.0,-40688.0,-5,80
TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,bootstrap_path,bootstrap_path_001,0,-7541.5,737,bootstrap,351,1.0,1.0,0.0,1,18715.5,-26257.0,-25,80
TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,bootstrap_path,bootstrap_path_002,-2,49250.0,721,bootstrap,218,1.0,1.0,0.0,1,16546.0,32704.0,9,80
TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,bootstrap_path,bootstrap_path_002,-1,20690.0,782,bootstrap,433,1.0,1.0,0.0,1,16255.0,4435.0,10,80
TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,bootstrap_path,bootstrap_path_002,0,9929.0,741,bootstrap,361,1.0,1.0,0.0,1,16874.0,-6945.0,18,80
TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,bootstrap_balanced,bootstrap_balanced_001,-2,-39139.0,739,bootstrap,338,0.893926,0.963663,0.058819,1,14999.0,-54138.0,-16,80
TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,bootstrap_balanced,bootstrap_balanced_001,-1,47429.0,769,bootstrap,289,0.930775,0.944545,0.014145,1,14588.0,32841.0,5,80
TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,bootstrap_balanced,bootstrap_balanced_001,0,-38216.0,699,bootstrap,340,0.942235,0.949862,0.042385,1,15759.0,-53975.0,-1,80
TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,bootstrap_balanced,bootstrap_balanced_002,-2,-16913.5,658,bootstrap,348,0.892647,0.872683,0.036334,1,13762.5,-30676.0,-5,80
