run_id,best_score,elapsed_seconds
103424,71.13444161681832,17.70317816734314
104448,71.13444161681832,17.839986324310303
105472,71.13444161681832,17.96165132522583
106496,71.13444161681832,18.08305525779724
107520,71.13444161681832,18.20438504219055
108544,71.13444161681832,18.3216392993927
109568,71.13444161681832,18.449496030807495
110592,71.13444161681832,18.569810152053833
111616,71.13444161681832,18.689317226409912
112640,71.13444161681832,18.81134009361267
113664,71.13444161681832,18.93573021888733
114688,71.13444161681832,19.063600063323975
115712,71.13444161681832,19.22214412689209
116736,71.13444161681832,19.345930337905884
117760,71.13444161681832,19.46909213066101
118784,71.13444161681832,19.58870220184326
119808,71.13444161681832,19.708389043807983
120832,71.13444161681832,19.82946515083313
121856,71.13444161681832,19.95891809463501
122880,71.13444161681832,20.087345123291016
123904,71.13444161681832,20.22694706916809
124928,71.13444161681832,20.35782217979431
125952,71.13444161681832,20.489565134048462
126976,71.13444161681832,20.62163519859314
128000,71.13444161681832,20.75017023086548
129024,71.13444161681832,20.910393238067627
130048,71.13444161681832,21.04129409790039
131072,71.13444161681832,21.16417098045349
132096,71.13444161681832,21.28591012954712
133120,71.13444161681832,21.409701108932495
134144,71.13444161681832,21.529366970062256
135168,71.13444161681832,21.654532194137573
136192,71.13444161681832,21.778318166732788
137216,71.13444161681832,21.902645349502563
138240,71.13444161681832,22.030847311019897
139264,71.13444161681832,22.153202295303345
140288,71.13444161681832,22.27658224105835
141312,71.13444161681832,22.398917198181152
142336,71.13444161681832,22.548951148986816
143360,71.13444161681832,22.669633150100708
144384,71.13444161681832,22.79646611213684
145408,71.13444161681832,22.919605255126953
146432,71.13444161681832,23.043114185333252
147456,71.13444161681832,23.162983179092407
148480,71.13444161681832,23.28428626060486
149504,71.13444161681832,23.406999111175537
150000,71.13444161681832,23.506115198135376
