bot,family,sample_id,day,total_pnl,total_fills,path_mode,block_steps,passive_fill_prob,passive_qty_scale,aggressive_slip_prob,aggressive_slip_ticks,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,ASH_COATED_OSMIUM_position,INTARIAN_PEPPER_ROOT_position
TradervR1_lab_r10_06_p_carry_defense,original_noise,original_noise_001,-2,95770.0,827,original,0,0.986919,0.997326,0.010441,1,16096.0,79674.0,38,80
TradervR1_lab_r10_06_p_carry_defense,original_noise,original_noise_001,-1,95238.0,777,original,0,0.958841,0.994906,0.003523,1,15915.0,79323.0,20,80
TradervR1_lab_r10_06_p_carry_defense,original_noise,original_noise_001,0,96596.0,820,original,0,0.994257,0.987945,0.018962,1,17199.0,79397.0,-20,80
TradervR1_lab_r10_06_p_carry_defense,original_noise,original_noise_002,-2,95418.5,826,original,0,0.970611,0.984013,0.003598,1,15744.5,79674.0,39,80
TradervR1_lab_r10_06_p_carry_defense,original_noise,original_noise_002,-1,94602.0,777,original,0,0.942779,0.981812,0.029385,1,15279.0,79323.0,19,80
TradervR1_lab_r10_06_p_carry_defense,original_noise,original_noise_002,0,95767.0,809,original,0,0.961271,0.963755,0.024511,1,16370.0,79397.0,-20,80
TradervR1_lab_r10_06_p_carry_defense,bootstrap_path,bootstrap_path_001,-2,27189.0,824,bootstrap,211,1.0,1.0,0.0,1,17721.0,9468.0,8,80
TradervR1_lab_r10_06_p_carry_defense,bootstrap_path,bootstrap_path_001,-1,-24642.0,755,bootstrap,362,1.0,1.0,0.0,1,16046.0,-40688.0,-10,80
TradervR1_lab_r10_06_p_carry_defense,bootstrap_path,bootstrap_path_001,0,-6149.5,815,bootstrap,351,1.0,1.0,0.0,1,20107.5,-26257.0,-33,80
TradervR1_lab_r10_06_p_carry_defense,bootstrap_path,bootstrap_path_002,-2,49932.0,822,bootstrap,218,1.0,1.0,0.0,1,17228.0,32704.0,10,80
