rank,name,parent,families,deterministic_total,delta_vs_safe,delta_vs_attack,min_day_delta_vs_safe,daily_delta_range_vs_safe,deterministic_score,composite_score,day_-2,ash_-2,pepper_-2,trades_-2,day_-1,ash_-1,pepper_-1,trades_-1,day_0,ash_0,pepper_0,trades_0,mc_mean_delta,mc_p10_delta,mc_win_rate,mc_plausible_mean_delta,mc_plausible_p10_delta
1,TradervR1_lab_r09_08_p_entry_quality,TradervR1_lab_r08_05_a_quality_guard_best,pepper_entry_quality,289746.5,1704.0,-98.0,480.0,226.0,1853.92,3029.9138,96609.5,16982.5,79627.0,828,96735.0,17371.0,79364.0,814,96402.0,17022.0,79380.0,790,2510.3333,1075.25,0.8333,2510.3333,1075.25
2,TradervR1_lab_r09_01_a_attack_tuning,TradervR1_47,ash_attack_tuning,289644.5,1602.0,-200.0,346.0,398.0,1691.26,1691.26,96475.5,16831.5,79644.0,823,96729.0,17361.0,79368.0,816,96440.0,17043.0,79397.0,791,,,,,
3,TradervR1_lab_r09_03_a_quality_guard_a_local_fair_blend,TradervR1_lab_r08_05_a_quality_guard_best,"ash_quality_guard,ash_local_fair_blend",289663.5,1621.0,-181.0,416.0,222.0,1748.84,1549.2945,96545.5,16918.5,79627.0,818,96784.0,17420.0,79364.0,804,96334.0,16938.0,79396.0,778,574.5,-3130.0,0.6667,574.5,-3130.0
4,TradervR1_lab_r09_04_p_entry_quality,TradervR1_47,pepper_entry_quality,289844.5,1802.0,0.0,522.0,230.0,1966.3,787.6578,96657.5,17013.5,79644.0,830,96739.0,17371.0,79368.0,814,96448.0,17051.0,79397.0,789,-808.1667,-6276.5,0.6667,-808.1667,-6276.5
5,TradervR1_lab_r09_05_a_local_fair_blend,TradervR1_lab_r08_03_p_entry_quality_a_local_fair_blend,ash_local_fair_blend,288711.0,668.5,-1133.5,53.5,279.5,664.865,664.865,96183.0,16556.0,79627.0,911,96550.0,17186.0,79364.0,915,95978.0,16582.0,79396.0,878,,,,,
6,TradervR1_lab_r09_02_a_quality_guard,TradervR1_42_O2_1,ash_quality_guard,288161.5,119.0,-1683.0,-107.0,333.0,54.91,54.91,96022.5,16378.5,79644.0,725,96443.0,17075.0,79368.0,718,95696.0,16299.0,79397.0,690,,,,,
7,TradervR1_lab_r09_06_a_quality_guard,TradervR1_42_P1_1,ash_quality_guard,287885.5,-157.0,-1959.0,-76.0,39.0,-186.72,-186.72,96085.5,16441.5,79644.0,730,96180.0,16817.0,79363.0,707,95620.0,16223.0,79397.0,688,,,,,
8,TradervR1_lab_r09_07_a_local_fair_blend,TradervR1_42_P1_1,ash_local_fair_blend,287065.5,-977.0,-2779.0,-412.0,167.0,-1134.56,-1134.56,95717.5,16073.5,79644.0,761,95972.0,16609.0,79363.0,739,95376.0,15979.0,79397.0,716,,,,,
