rank,name,parent,families,deterministic_total,delta_vs_safe,delta_vs_attack,min_day_delta_vs_safe,daily_delta_range_vs_safe,deterministic_score,composite_score,day_-2,ash_-2,pepper_-2,trades_-2,day_-1,ash_-1,pepper_-1,trades_-1,day_0,ash_0,pepper_0,trades_0,mc_mean_delta,mc_p10_delta,mc_win_rate,mc_plausible_mean_delta,mc_plausible_p10_delta
1,TradervR1_lab_r02_03_a_attack_tuning_a_quality_guard_cmaes_ash_attack_tuning,TradervR1_lab_r02_03_a_attack_tuning_a_quality_guard,"ash_attack_tuning,cmaes_refine",290018.5,1976.0,174.0,622.0,71.0,2188.02,2534.9405,96751.5,17107.5,79644.0,803,96878.0,17510.0,79368.0,779,96389.0,16992.0,79397.0,763,1502.0,-2021.75,0.8333,1502.0,-2021.75
2,TradervR1_lab_r02_03_a_attack_tuning_a_quality_guard,TradervR1_lab_r01_08_a_local_fair_blend,"ash_attack_tuning,ash_quality_guard",289774.5,1732.0,-70.0,506.0,126.0,1899.02,2135.0522,96635.5,16991.5,79644.0,798,96811.0,17443.0,79368.0,777,96328.0,16931.0,79397.0,766,1722.9167,-3405.0,0.8333,1722.9167,-3405.0
3,TradervR1_lab_r02_06_a_local_fair_blend_a_attack_tuning,TradervR1_47,"ash_local_fair_blend,ash_attack_tuning",289777.0,1734.5,-67.5,365.5,378.5,1832.145,1542.4888,96495.0,16851.0,79644.0,856,96842.0,17474.0,79368.0,845,96440.0,17043.0,79397.0,821,344.5833,-3223.25,0.8333,344.5833,-3223.25
4,TradervR1_lab_r02_05_a_quality_guard,TradervR1_lab_r01_01_a_attack_tuning,ash_quality_guard,289354.0,1311.5,-490.5,279.5,237.5,1390.325,1390.325,96409.0,16765.0,79644.0,815,96734.0,17366.0,79368.0,804,96211.0,16814.0,79397.0,782,,,,,
5,TradervR1_lab_r02_07_p_entry_quality_a_local_fair_blend,TradervR1_47,"pepper_entry_quality,ash_local_fair_blend",289341.0,1298.5,-503.5,195.5,427.5,1332.725,1332.725,96325.0,16681.0,79644.0,849,96697.0,17329.0,79368.0,834,96319.0,16931.0,79388.0,806,,,,,
6,TradervR1_lab_r02_01_p_entry_quality,TradervR1_34_1,pepper_entry_quality,288026.5,-16.0,-1818.0,-9.0,9.0,-19.87,-19.87,96122.5,16485.5,79637.0,730,96217.0,16849.0,79368.0,708,95687.0,16299.0,79388.0,690,,,,,
7,TradervR1_lab_r02_04_a_quality_guard,TradervR1_lab_r01_01_a_attack_tuning,ash_quality_guard,289564.0,1521.5,-280.5,396.5,213.5,1643.195,-111.5822,96526.0,16882.0,79644.0,817,96827.0,17459.0,79368.0,806,96211.0,16814.0,79397.0,782,-1702.6667,-7675.75,0.6667,-1702.6667,-7675.75
8,TradervR1_lab_r02_08_p_carry_defense_a_local_fair_blend,TradervR1_34_1,"pepper_carry_defense,ash_local_fair_blend",287955.5,-87.0,-1889.0,-147.0,259.0,-159.17,-159.17,95982.5,16338.5,79644.0,650,96329.0,16961.0,79368.0,634,95644.0,16255.0,79389.0,613,,,,,
9,TradervR1_lab_r02_02_a_local_fair_blend_a_quality_guard,TradervR1_34_1,"ash_local_fair_blend,ash_quality_guard",286982.5,-1060.0,-2862.0,-429.0,148.0,-1221.99,-1221.99,95779.5,16135.5,79644.0,772,95936.0,16568.0,79368.0,766,95267.0,15870.0,79397.0,736,,,,,
