timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
0;-75.0;0.0;-75.0
100;-113.5;0.0;-113.5
200;-230.0;0.0;-230.0
300;-185.0;0.0;-185.0
400;-380.0;0.0;-380.0
500;-185.0;0.0;-185.0
600;-302.0;0.0;-302.0
700;-243.5;0.0;-243.5
800;-497.0;0.0;-497.0
900;-243.5;0.0;-243.5
1000;-315.0;0.0;-315.0
1100;60.0;0.0;60.0
1200;-265.0;0.0;-265.0
1300;-265.0;0.0;-265.0
1400;-265.0;0.0;-265.0
1500;-190.0;0.0;-190.0
1600;-190.0;0.0;-190.0
1700;-590.0;0.0;-590.0
1800;-341.0;-11.0;-330.0
1900;-336.0;-6.0;-330.0
2000;-308.0;-8.0;-300.0
2100;128.0;8.0;120.0
2200;-294.0;-24.0;-270.0
2300;-188.0;-8.0;-180.0
2400;-278.0;-8.0;-270.0
2500;-71.0;-11.0;-60.0
2600;-339.5;-11.0;-328.5
2700;-336.5;-8.0;-328.5
2800;-783.0;-6.0;-777.0
2900;-336.5;-8.0;-328.5
3000;-302.0;-8.0;-294.0
3100;182.0;-7.0;189.0
3200;-273.5;-14.0;-259.5
3300;181.0;-8.0;189.0
3400;-324.0;-6.0;-318.0
3500;-329.0;-11.0;-318.0
3600;-351.0;-33.0;-318.0
3700;-309.0;9.0;-318.0
3800;-491.5;-8.5;-483.0
3900;-321.0;2.0;-323.0
4000;-281.0;2.0;-283.0
4100;-747.0;16.0;-763.0
4200;-237.5;5.5;-243.0
4300;272.0;-5.0;277.0
4400;-368.0;-5.0;-363.0
4500;-241.0;2.0;-243.0
4600;-248.0;-5.0;-243.0
4700;-177.0;-54.0;-123.0
4800;-230.5;12.5;-243.0
4900;-121.0;2.0;-123.0
5000;-314.0;9.0;-323.0
5100;-161.0;2.0;-163.0
5200;-601.0;2.0;-603.0
5300;-161.0;2.0;-163.0
5400;-41.0;2.0;-43.0
5500;-168.0;-5.0;-163.0
5600;-284.5;-1.5;-283.0
5700;-171.5;-8.5;-163.0
5800;-168.0;-5.0;-163.0
5900;-161.0;2.0;-163.0
6000;-441.0;2.0;-443.0
6100;39.0;2.0;37.0
6200;-81.0;2.0;-83.0
6300;-46.0;37.0;-83.0
6400;86.0;49.0;37.0
6500;-34.0;49.0;-83.0
6600;-848.0;-5.0;-843.0
6700;86.0;49.0;37.0
6800;-34.0;49.0;-83.0
6900;-34.0;49.0;-83.0
7000;34.0;77.0;-43.0
7100;95.0;98.0;-3.0
7200;76.0;79.0;-3.0
7300;95.0;98.0;-3.0
7400;104.5;107.5;-3.0
7500;348.0;231.0;117.0
7600;76.0;79.0;-3.0
7700;-44.0;79.0;-123.0
7800;163.0;166.0;-3.0
7900;85.0;88.0;-3.0
8000;188.0;31.0;157.0
8100;203.0;126.0;77.0
8200;203.0;126.0;77.0
8300;83.0;126.0;-43.0
8400;83.0;126.0;-43.0
8500;203.0;126.0;77.0
8600;274.0;197.0;77.0
8700;-258.0;185.0;-443.0
8800;262.0;185.0;77.0
8900;334.0;137.0;197.0
9000;470.0;353.0;117.0
9100;318.0;161.0;157.0
9200;282.0;125.0;157.0
9300;-73.0;210.0;-283.0
9400;231.0;74.0;157.0
9500;367.0;210.0;157.0
9600;350.0;193.0;157.0
9700;319.0;162.0;157.0
9800;363.0;206.0;157.0
9900;363.0;206.0;157.0
10000;403.0;206.0;197.0
10100;465.0;228.0;237.0
10200;323.0;206.0;117.0
10300;443.0;206.0;237.0
10400;290.0;173.0;117.0
10500;443.0;206.0;237.0
10600;443.0;206.0;237.0
10700;443.0;206.0;237.0
10800;563.0;206.0;357.0
10900;421.0;184.0;237.0
11000;285.0;8.0;277.0
11100;501.0;184.0;317.0
11200;545.0;228.0;317.0
11300;523.0;206.0;317.0
11400;545.0;228.0;317.0
11500;323.0;206.0;117.0
11600;523.0;206.0;317.0
11700;25.0;228.0;-203.0
11800;523.0;206.0;317.0
11900;923.0;206.0;717.0
12000;585.0;228.0;357.0
12100;570.0;173.0;397.0
12200;779.0;382.0;397.0
12300;450.0;173.0;277.0
