rank,name,parent,families,deterministic_total,delta_vs_safe,delta_vs_attack,min_day_delta_vs_safe,daily_delta_range_vs_safe,deterministic_score,composite_score,day_-2,ash_-2,pepper_-2,trades_-2,day_-1,ash_-1,pepper_-1,trades_-1,day_0,ash_0,pepper_0,trades_0,mc_mean_delta,mc_p10_delta,mc_win_rate,mc_plausible_mean_delta,mc_plausible_p10_delta
1,TradervR1_lab_r01_08_a_local_fair_blend,TradervR1_47,ash_local_fair_blend,290080.0,2037.5,235.5,563.5,259.5,2213.965,3519.6033,96693.0,17049.0,79644.0,804,96868.0,17500.0,79368.0,779,96519.0,17122.0,79397.0,765,2462.3333,2040.75,1.0,2462.3333,2040.75
2,TradervR1_lab_r01_03_a_local_fair_blend,TradervR1_47,ash_local_fair_blend,289821.0,1778.5,-23.5,369.5,404.5,1875.465,1658.7205,96499.0,16855.0,79644.0,868,96852.0,17484.0,79368.0,862,96470.0,17073.0,79397.0,833,462.5,-3064.5,0.8333,462.5,-3064.5
3,TradervR1_lab_r01_01_a_attack_tuning,TradervR1_47_2,ash_attack_tuning,289354.0,1311.5,-490.5,279.5,237.5,1390.325,1390.325,96409.0,16765.0,79644.0,815,96734.0,17366.0,79368.0,804,96211.0,16814.0,79397.0,782,,,,,
4,TradervR1_lab_r01_06_p_entry_quality_p_carry_defense,TradervR1_47_2,"pepper_entry_quality,pepper_carry_defense",289356.5,1314.0,-488.0,209.0,359.0,1358.43,1358.43,96338.5,16701.5,79637.0,821,96754.0,17386.0,79368.0,800,96264.0,16867.0,79397.0,786,,,,,
5,TradervR1_lab_r01_04_a_quality_guard,TradervR1_47,ash_quality_guard,289844.5,1802.0,0.0,522.0,230.0,1966.3,1253.1038,96657.5,17013.5,79644.0,830,96739.0,17371.0,79368.0,814,96448.0,17051.0,79397.0,789,-662.6667,-3409.25,0.8333,-662.6667,-3409.25
6,TradervR1_lab_r01_05_a_attack_tuning,TradervR1_47_2,ash_attack_tuning,288812.0,769.5,-1032.5,89.5,268.5,779.345,779.345,96219.0,16575.0,79644.0,818,96539.0,17171.0,79368.0,804,96054.0,16657.0,79397.0,790,,,,,
7,TradervR1_lab_r01_07_a_attack_tuning,TradervR1_42_O2_1,ash_attack_tuning,288263.5,221.0,-1581.0,-24.0,273.0,190.76,190.76,96125.5,16481.5,79644.0,678,96466.0,17098.0,79368.0,660,95672.0,16275.0,79397.0,638,,,,,
8,TradervR1_lab_r01_02_a_attack_tuning,TradervR1_34_1,ash_attack_tuning,287019.5,-1023.0,-2825.0,-401.0,153.0,-1175.59,-1175.59,95755.5,16111.5,79644.0,827,95816.0,16448.0,79368.0,798,95448.0,16051.0,79397.0,790,,,,,
