timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
0;-75.0;0.0;-75.0
100;-114.0;0.0;-114.0
200;-85.5;0.0;-85.5
300;0.0;0.0;0.0
400;-210.0;0.0;-210.0
500;-228.0;0.0;-228.0
600;-152.0;0.0;-152.0
700;-190.0;0.0;-190.0
800;-247.0;0.0;-247.0
900;-250.0;0.0;-250.0
1000;-250.0;0.0;-250.0
1100;-538.0;0.0;-538.0
1200;-250.0;0.0;-250.0
1300;-202.0;0.0;-202.0
1400;-382.0;0.0;-382.0
1500;-322.0;0.0;-322.0
1600;-202.0;0.0;-202.0
1700;-622.0;0.0;-622.0
1800;-262.0;0.0;-262.0
1900;-262.0;0.0;-262.0
2000;-262.0;0.0;-262.0
2100;-622.0;0.0;-622.0
2200;-328.0;0.0;-328.0
2300;-328.0;0.0;-328.0
2400;-328.0;0.0;-328.0
2500;-754.0;0.0;-754.0
2600;-257.0;0.0;-257.0
2700;-257.0;0.0;-257.0
2800;-278.5;85.0;-363.5
2900;-187.0;70.0;-257.0
3000;-540.0;80.0;-620.0
3100;354.0;105.0;249.0
3200;-36.5;70.0;-106.5
3300;319.0;70.0;249.0
3400;-165.0;60.0;-225.0
3500;-70.5;115.0;-185.5
3600;-76.0;70.0;-146.0
3700;-76.0;70.0;-146.0
3800;-149.5;115.0;-264.5
3900;-76.0;70.0;-146.0
4000;-72.0;80.0;-152.0
4100;398.0;70.0;328.0
4200;-302.0;-30.0;-272.0
4300;-87.0;65.0;-152.0
4400;-87.0;65.0;-152.0
4500;-32.0;80.0;-112.0
4600;-7.0;65.0;-72.0
4700;-42.0;70.0;-112.0
4800;-402.0;70.0;-472.0
4900;18.0;90.0;-72.0
5000;8.0;80.0;-72.0
5100;8.0;80.0;-72.0
5200;66.0;138.0;-72.0
5300;68.0;140.0;-72.0
5400;110.0;142.0;-32.0
5500;186.0;138.0;48.0
5600;24.0;136.0;-112.0
5700;150.0;142.0;8.0
5800;142.0;134.0;8.0
5900;142.0;134.0;8.0
6000;22.0;134.0;-112.0
6100;98.0;90.0;8.0
6200;102.0;94.0;8.0
6300;150.0;142.0;8.0
6400;118.0;190.0;-72.0
6500;198.0;150.0;48.0
6600;326.0;158.0;168.0
6700;-234.0;158.0;-392.0
6800;246.0;158.0;88.0
6900;246.0;158.0;88.0
7000;222.0;134.0;88.0
7100;222.0;134.0;88.0
7200;262.0;174.0;88.0
7300;246.0;158.0;88.0
7400;262.0;174.0;88.0
7500;-250.0;142.0;-392.0
7600;326.0;158.0;168.0
7700;342.0;174.0;168.0
7800;326.0;158.0;168.0
7900;318.0;150.0;168.0
8000;190.0;142.0;48.0
8100;310.0;142.0;168.0
8200;390.0;222.0;168.0
8300;326.0;158.0;168.0
8400;326.0;158.0;168.0
8500;-34.0;158.0;-192.0
8600;422.0;174.0;248.0
8700;286.0;158.0;128.0
8800;398.0;150.0;248.0
8900;286.0;158.0;128.0
9000;612.0;244.0;368.0
9100;492.0;244.0;248.0
9200;444.0;196.0;248.0
9300;492.0;244.0;248.0
9400;612.0;244.0;368.0
9500;494.0;206.0;288.0
9600;654.0;246.0;408.0
9700;574.0;246.0;328.0
9800;564.0;236.0;328.0
9900;-146.0;246.0;-392.0
10000;579.0;251.0;328.0
10100;564.0;236.0;328.0
10200;564.0;236.0;328.0
10300;564.0;236.0;328.0
10400;559.0;231.0;328.0
10500;204.0;236.0;-32.0
10600;654.0;246.0;408.0
10700;614.0;246.0;368.0
10800;634.0;226.0;408.0
10900;634.0;226.0;408.0
11000;524.0;236.0;288.0
11100;659.0;251.0;408.0
11200;774.0;246.0;528.0
11300;654.0;246.0;408.0
11400;664.0;256.0;408.0
11500;694.0;246.0;448.0
11600;824.0;256.0;568.0
11700;1214.0;246.0;968.0
11800;64.0;296.0;-232.0
11900;734.0;246.0;488.0
12000;734.0;246.0;488.0
12100;844.0;236.0;608.0
12200;934.0;326.0;608.0
12300;759.0;271.0;488.0
12400;724.0;236.0;488.0
12500;694.0;166.0;528.0
12600;814.0;246.0;568.0
12700;-99156.0;-99724.0;568.0
12800;814.0;246.0;568.0
12900;824.0;256.0;568.0
13000;708.0;260.0;448.0
13100;828.0;260.0;568.0
13200;284.0;196.0;88.0
13300;836.0;268.0;568.0
13400;854.0;286.0;568.0
13500;876.0;268.0;608.0
13600;796.0;268.0;528.0
13700;1036.0;268.0;768.0
13800;916.0;268.0;648.0
13900;790.0;262.0;528.0
14000;946.0;298.0;648.0
14100;928.0;280.0;648.0
14200;1048.0;280.0;768.0
14300;928.0;280.0;648.0
14400;934.0;286.0;648.0
14500;998.0;310.0;688.0
14600;1535.0;327.0;1208.0
14700;1104.0;296.0;808.0
14800;1540.0;332.0;1208.0
14900;1082.0;354.0;728.0
15000;1094.0;366.0;728.0
15100;1090.0;362.0;728.0
15200;1210.0;362.0;848.0
15300;1246.0;398.0;848.0
15400;734.0;366.0;368.0
15500;1050.0;362.0;688.0
15600;1176.0;368.0;808.0
15700;1174.0;366.0;808.0
15800;1286.0;358.0;928.0
15900;1174.0;366.0;808.0
16000;1202.0;394.0;808.0
16100;1174.0;366.0;808.0
16200;1286.0;358.0;928.0
16300;1170.0;362.0;808.0
16400;1170.0;362.0;808.0
16500;1210.0;362.0;848.0
16600;1264.0;376.0;888.0
16700;550.0;382.0;168.0
16800;1279.0;391.0;888.0
16900;1282.0;394.0;888.0
17000;1156.0;388.0;768.0
17100;1150.0;382.0;768.0
17200;1311.0;423.0;888.0
17300;1431.0;423.0;1008.0
17400;1431.0;423.0;1008.0
17500;1367.5;439.5;928.0
17600;1391.0;423.0;968.0
17700;1959.0;511.0;1448.0
17800;1472.5;384.5;1088.0
17900;1402.0;434.0;968.0
18000;1374.5;406.5;968.0
18100;1391.0;423.0;968.0
18200;1860.0;412.0;1448.0
18300;1380.0;412.0;968.0
18400;1431.0;423.0;1008.0
18500;1351.0;423.0;928.0
18600;1540.0;412.0;1128.0
18700;1382.0;334.0;1048.0
18800;1577.0;409.0;1168.0
18900;977.0;409.0;568.0
19000;1457.0;409.0;1048.0
19100;1322.0;394.0;928.0
19200;1449.5;401.5;1048.0
19300;1520.0;472.0;1048.0
19400;1496.0;448.0;1048.0
19500;1402.0;394.0;1008.0
19600;1579.0;451.0;1128.0
19700;1444.0;436.0;1008.0
19800;1591.0;463.0;1128.0
19900;1585.0;457.0;1128.0
20000;1567.0;439.0;1128.0
20100;1576.0;448.0;1128.0
20200;1576.0;448.0;1128.0
20300;2050.0;442.0;1608.0
20400;1099.0;451.0;648.0
20500;1610.0;442.0;1168.0
20600;1656.0;448.0;1208.0
20700;1730.0;442.0;1288.0
20800;1530.0;442.0;1088.0
20900;1664.0;456.0;1208.0
21000;1504.0;456.0;1048.0
21100;1664.0;456.0;1208.0
21200;1600.0;392.0;1208.0
21300;1184.0;456.0;728.0
21400;1660.0;452.0;1208.0
21500;1746.0;498.0;1248.0
21600;1784.0;496.0;1288.0
21700;1850.0;482.0;1368.0
21800;1782.0;494.0;1288.0
21900;1784.0;496.0;1288.0
22000;1784.0;496.0;1288.0
22100;1674.0;506.0;1168.0
22200;1784.0;496.0;1288.0
22300;1788.0;500.0;1288.0
22400;1782.0;494.0;1288.0
22500;1824.0;496.0;1328.0
22600;1864.0;496.0;1368.0
22700;1944.0;496.0;1448.0
22800;1381.0;493.0;888.0
22900;1984.0;496.0;1488.0
