rank,name,parent,families,deterministic_total,delta_vs_safe,delta_vs_attack,min_day_delta_vs_safe,daily_delta_range_vs_safe,deterministic_score,composite_score,day_-2,ash_-2,pepper_-2,trades_-2,day_-1,ash_-1,pepper_-1,trades_-1,day_0,ash_0,pepper_0,trades_0,mc_mean_delta,mc_p10_delta,mc_win_rate,mc_plausible_mean_delta,mc_plausible_p10_delta
11,TradervR1_lab_r11_01_a_quality_guard_p_entry_quality,TradervR1_47,"ash_quality_guard,pepper_entry_quality",290302.0,2259.5,457.5,501.5,438.5,2399.945,2402.6188,96631.0,16994.0,79637.0,830,97157.0,17789.0,79368.0,817,96514.0,17117.0,79397.0,792,731.3333,-2278.75,0.8333,731.3333,-2278.75
12,TradervR1_lab_r12_06_a_local_fair_blend_a_attack_tuning_cmaes_ash_local_fair_blend,TradervR1_lab_r12_06_a_local_fair_blend_a_attack_tuning,"ash_local_fair_blend,cmaes_refine",289878.0,1835.5,33.5,417.5,342.5,1954.225,2343.0805,96547.0,16903.0,79644.0,790,96977.0,17609.0,79368.0,772,96354.0,16957.0,79397.0,755,1155.25,-731.5,0.8333,1155.25,-731.5
13,TradervR1_lab_r18_04_p_carry_defense,TradervR1_47,pepper_carry_defense,289781.5,1739.0,-63.0,461.0,289.0,1877.23,2247.6578,96657.5,17013.5,79644.0,830,96678.0,17371.0,79307.0,813,96446.0,17051.0,79395.0,788,1100.8333,-630.0,0.6667,1100.8333,-630.0
14,TradervR1_lab_r15_02_a_quality_guard_a_local_fair_blend,TradervR1_47,"ash_quality_guard,ash_local_fair_blend",290392.0,2349.5,547.5,703.5,168.5,2582.245,2229.6988,96833.0,17189.0,79644.0,689,96991.0,17623.0,79368.0,676,96568.0,17171.0,79397.0,669,273.0833,-3506.75,0.8333,273.0833,-3506.75
15,TradervR1_lab_r05_01_p_carry_defense,TradervR1_47,pepper_carry_defense,289832.5,1790.0,-12.0,479.0,287.0,1934.69,2219.3105,96674.5,17013.5,79661.0,830,96696.0,17371.0,79325.0,814,96462.0,17051.0,79411.0,789,1004.25,-1037.75,0.8333,1004.25,-1037.75
16,TradervR1_lab_r12_06_a_local_fair_blend_a_attack_tuning,TradervR1_47_2,"ash_local_fair_blend,ash_attack_tuning",289878.0,1835.5,33.5,417.5,342.5,1954.225,2215.5022,96547.0,16903.0,79644.0,790,96977.0,17609.0,79368.0,772,96354.0,16957.0,79397.0,755,1041.6667,-1318.25,0.8333,1041.6667,-1318.25
17,TradervR1_lab_r11_05_p_carry_defense_p_entry_quality,TradervR1_47,"pepper_carry_defense,pepper_entry_quality",289836.5,1794.0,-8.0,522.0,223.0,1958.86,2204.2588,96656.5,17013.5,79643.0,831,96739.0,17371.0,79368.0,814,96441.0,17051.0,79390.0,789,1072.0833,-1514.0,0.8333,1072.0833,-1514.0
18,TradervR1_lab_r13_03_p_carry_defense_p_entry_quality,TradervR1_47_2,"pepper_carry_defense,pepper_entry_quality",289295.5,1253.0,-549.0,216.0,345.0,1301.0,2123.8583,96345.5,16701.5,79644.0,821,96693.0,17386.0,79307.0,800,96257.0,16867.0,79390.0,786,1660.5833,1196.75,1.0,1660.5833,1196.75
19,TradervR1_lab_r15_04_a_quality_guard_a_local_fair_blend_p_carry_defense,TradervR1_lab_r14_01_a_quality_guard_a_local_fair_blend,"ash_quality_guard,ash_local_fair_blend,pepper_carry_defense",289003.0,960.5,-841.5,127.5,304.5,980.765,2069.71,96257.0,16622.0,79635.0,631,96649.0,17286.0,79363.0,615,96097.0,16697.0,79400.0,612,2400.75,1149.75,1.0,2400.75,1149.75
20,TradervR1_lab_r07_06_a_attack_tuning_a_local_fair_blend,TradervR1_lab_r06_05_a_quality_guard_a_local_fair_blend,"ash_attack_tuning,ash_local_fair_blend",290137.0,2094.5,292.5,479.5,395.5,2230.685,1990.7062,96609.0,16965.0,79644.0,831,96957.0,17589.0,79368.0,807,96571.0,17174.0,79397.0,790,581.4167,-3542.0,0.6667,581.4167,-3542.0
21,TradervR1_lab_r05_07_p_carry_defense_p_entry_quality,TradervR1_47,"pepper_carry_defense,pepper_entry_quality",289781.5,1739.0,-63.0,461.0,289.0,1877.23,1975.1122,96657.5,17013.5,79644.0,830,96678.0,17371.0,79307.0,813,96446.0,17051.0,79395.0,788,863.9167,-1941.5,0.8333,863.9167,-1941.5
22,TradervR1_lab_r04_02_a_attack_tuning,TradervR1_lab_r03_08_a_attack_tuning_a_quality_guard_p_entry_quality,ash_attack_tuning,289989.5,1947.0,145.0,442.0,385.0,2070.9,1966.4705,96571.5,16927.5,79644.0,834,97044.0,17676.0,79368.0,820,96374.0,16986.0,79388.0,796,495.25,-2369.25,0.8333,495.25,-2369.25
23,TradervR1_lab_r02_08_p_carry_defense,TradervR1_47,pepper_carry_defense,289800.5,1758.0,-44.0,487.0,263.0,1907.41,1907.41,96650.5,17013.5,79637.0,830,96704.0,17371.0,79333.0,814,96446.0,17051.0,79395.0,788,,,,,
24,TradervR1_lab_r02_03_a_attack_tuning_a_quality_guard_cmaes_ash_attack_tuning,TradervR1_lab_r02_03_a_attack_tuning_a_quality_guard,"ash_attack_tuning,cmaes_refine",290017.5,1975.0,173.0,406.0,390.0,2085.9,1866.0338,96535.5,16898.5,79637.0,827,97013.0,17645.0,79368.0,812,96469.0,17076.0,79393.0,791,569.0833,-3404.75,0.8333,569.0833,-3404.75
25,TradervR1_lab_r17_07_p_carry_defense_p_entry_quality,TradervR1_47_2,"pepper_carry_defense,pepper_entry_quality",289347.5,1305.0,-497.0,215.0,338.0,1353.21,1850.6117,96344.5,16701.5,79643.0,822,96754.0,17386.0,79368.0,800,96249.0,16867.0,79382.0,785,1099.9167,444.25,1.0,1099.9167,444.25
26,TradervR1_lab_r02_04_a_local_fair_blend,TradervR1_47_2,ash_local_fair_blend,289699.5,1657.0,-145.0,364.0,359.0,1755.68,1755.68,96493.5,16849.5,79644.0,790,96940.0,17572.0,79368.0,776,96266.0,16869.0,79397.0,756,,,,,
27,TradervR1_lab_r01_06_p_entry_quality,TradervR1_47,pepper_entry_quality,289830.5,1788.0,-14.0,521.0,224.0,1952.43,1746.5512,96650.5,17013.5,79637.0,830,96739.0,17371.0,79368.0,814,96441.0,17051.0,79390.0,789,418.1667,-2824.0,0.6667,418.1667,-2824.0
28,TradervR1_lab_r13_02_p_carry_defense,TradervR1_47,pepper_carry_defense,289813.5,1771.0,-31.0,461.0,296.0,1908.67,1645.1038,96682.5,17013.5,79669.0,830,96678.0,17371.0,79307.0,813,96453.0,17051.0,79402.0,788,306.0833,-2947.75,0.8333,306.0833,-2947.75
29,TradervR1_lab_r08_07_a_attack_tuning_a_local_fair_blend,TradervR1_47_2,"ash_attack_tuning,ash_local_fair_blend",289125.5,1083.0,-719.0,173.0,429.0,1109.23,1636.5672,96302.5,16658.5,79644.0,850,96819.0,17451.0,79368.0,829,96004.0,16607.0,79397.0,809,1727.4167,-966.25,0.8333,1727.4167,-966.25
30,TradervR1_lab_r07_03_p_carry_defense,TradervR1_47,pepper_carry_defense,289835.5,1793.0,-9.0,521.0,229.0,1957.03,1560.5888,96650.5,17013.5,79637.0,830,96739.0,17371.0,79368.0,814,96446.0,17051.0,79395.0,789,295.0833,-3878.0,0.8333,295.0833,-3878.0
31,TradervR1_lab_r12_07_p_entry_quality,TradervR1_lab_r11_05_p_carry_defense_p_entry_quality,pepper_entry_quality,289837.5,1795.0,-7.0,522.0,224.0,1959.78,1533.8728,96656.5,17013.5,79643.0,831,96739.0,17371.0,79368.0,814,96442.0,17051.0,79391.0,788,100.5833,-3492.25,0.6667,100.5833,-3492.25
32,TradervR1_lab_r01_08_p_carry_defense_a_quality_guard,TradervR1_47_2,"pepper_carry_defense,ash_quality_guard",289506.5,1464.0,-338.0,270.0,358.0,1529.86,1529.86,96399.5,16763.5,79636.0,824,96845.0,17477.0,79368.0,806,96262.0,16872.0,79390.0,787,,,,,
33,TradervR1_lab_r01_03_p_entry_quality_a_quality_guard,TradervR1_47_2,"pepper_entry_quality,ash_quality_guard",289500.5,1458.0,-344.0,277.0,351.0,1526.87,1526.87,96406.5,16763.5,79643.0,824,96845.0,17477.0,79368.0,806,96249.0,16867.0,79382.0,785,,,,,
34,TradervR1_lab_r05_05_a_attack_tuning,TradervR1_47_2,ash_attack_tuning,289445.0,1402.5,-399.5,279.5,285.5,1477.485,1477.485,96409.0,16765.0,79644.0,815,96775.0,17407.0,79368.0,802,96261.0,16864.0,79397.0,782,,,,,
35,TradervR1_lab_r11_03_p_entry_quality_p_carry_defense_a_attack_tuning,TradervR1_lab_r10_03_a_quality_guard_p_entry_quality_best,"pepper_entry_quality,pepper_carry_defense,ash_attack_tuning",289394.5,1352.0,-450.0,349.0,283.0,1451.51,1451.51,96500.5,16857.5,79643.0,822,96566.0,17198.0,79368.0,815,96328.0,16946.0,79382.0,786,,,,,
36,TradervR1_lab_r01_05_p_carry_defense,TradervR1_47,pepper_carry_defense,289822.5,1780.0,-22.0,461.0,305.0,1916.95,1400.7445,96682.5,17013.5,79669.0,830,96678.0,17371.0,79307.0,813,96462.0,17051.0,79411.0,788,61.5,-4017.0,0.6667,61.5,-4017.0
37,TradervR1_lab_r02_01_a_attack_tuning_p_carry_defense,TradervR1_47,"ash_attack_tuning,pepper_carry_defense",289323.5,1281.0,-521.0,317.0,195.0,1376.35,1376.35,96446.5,16802.5,79644.0,828,96729.0,17361.0,79368.0,810,96148.0,16751.0,79397.0,786,,,,,
38,TradervR1_lab_r11_04_p_entry_quality,TradervR1_47_2,pepper_entry_quality,289363.5,1321.0,-481.0,216.0,352.0,1368.44,1368.44,96345.5,16701.5,79644.0,821,96754.0,17386.0,79368.0,800,96264.0,16867.0,79397.0,786,,,,,
39,TradervR1_lab_r18_05_a_attack_tuning,TradervR1_lab_r17_07_p_carry_defense_p_entry_quality,ash_attack_tuning,289319.0,1276.5,-525.5,296.5,203.5,1363.995,1363.995,96426.0,16783.0,79643.0,818,96697.0,17329.0,79368.0,800,96196.0,16814.0,79382.0,781,,,,,
40,TradervR1_lab_r12_04_p_entry_quality,TradervR1_lab_r11_04_p_entry_quality,pepper_entry_quality,289354.5,1312.0,-490.0,209.0,357.0,1356.59,1356.59,96338.5,16701.5,79637.0,821,96754.0,17386.0,79368.0,800,96262.0,16867.0,79395.0,786,,,,,
41,TradervR1_lab_r02_06_p_carry_defense,TradervR1_lab_r01_06_p_entry_quality,pepper_carry_defense,289830.5,1788.0,-14.0,514.0,238.0,1948.86,1356.0955,96643.5,17013.5,79630.0,830,96739.0,17371.0,79368.0,814,96448.0,17051.0,79397.0,789,-125.25,-4076.5,0.8333,-125.25,-4076.5
42,TradervR1_lab_r12_03_p_entry_quality_a_quality_guard,TradervR1_47_2,"pepper_entry_quality,ash_quality_guard",289321.5,1279.0,-523.0,216.0,352.0,1326.44,1326.44,96345.5,16701.5,79644.0,821,96712.0,17344.0,79368.0,799,96264.0,16867.0,79397.0,786,,,,,
43,TradervR1_lab_r06_04_p_carry_defense_p_entry_quality,TradervR1_47_2,"pepper_carry_defense,pepper_entry_quality",289311.5,1269.0,-533.0,216.0,352.0,1316.44,1316.44,96345.5,16701.5,79644.0,821,96702.0,17386.0,79316.0,800,96264.0,16867.0,79397.0,785,,,,,
44,TradervR1_lab_r10_06_p_carry_defense,TradervR1_47_2,pepper_carry_defense,289343.5,1301.0,-501.0,202.0,357.0,1343.14,1301.8322,96331.5,16701.5,79630.0,821,96757.0,17386.0,79371.0,800,96255.0,16867.0,79388.0,786,392.6667,-1339.0,0.8333,392.6667,-1339.0
45,TradervR1_lab_r05_02_p_carry_defense,TradervR1_47_2,pepper_carry_defense,289293.5,1251.0,-551.0,209.0,357.0,1295.59,1295.59,96338.5,16701.5,79637.0,821,96693.0,17386.0,79307.0,799,96262.0,16867.0,79395.0,785,,,,,
46,TradervR1_lab_r18_07_a_quality_guard,TradervR1_47,ash_quality_guard,290021.5,1979.0,177.0,441.0,339.0,2106.23,1293.3062,96570.5,16926.5,79644.0,829,96975.0,17607.0,79368.0,811,96476.0,17079.0,79397.0,791,-47.0833,-5838.75,0.6667,-47.0833,-5838.75
47,TradervR1_lab_r18_03_a_attack_tuning_a_quality_guard,TradervR1_lab_r17_07_p_carry_defense_p_entry_quality,"ash_attack_tuning,ash_quality_guard",289238.5,1196.0,-606.0,317.0,201.0,1290.87,1290.87,96446.5,16803.5,79643.0,811,96735.0,17367.0,79368.0,805,96057.0,16675.0,79382.0,779,,,,,
48,TradervR1_lab_r05_06_a_attack_tuning_p_entry_quality_p_carry_defense,TradervR1_47,"ash_attack_tuning,pepper_entry_quality,pepper_carry_defense",289206.5,1164.0,-638.0,364.0,59.0,1286.68,1286.68,96493.5,16839.5,79654.0,832,96594.0,17269.0,79325.0,815,96119.0,16709.0,79410.0,793,,,,,
49,TradervR1_lab_r06_05_a_quality_guard_a_local_fair_blend,TradervR1_47,"ash_quality_guard,ash_local_fair_blend",289258.5,1216.0,-586.0,254.0,250.0,1284.9,1284.9,96383.5,16739.5,79644.0,861,96721.0,17353.0,79368.0,834,96154.0,16757.0,79397.0,821,,,,,
50,TradervR1_lab_r17_04_p_entry_quality,TradervR1_47_2,pepper_entry_quality,289356.5,1314.0,-488.0,216.0,345.0,1362.0,1277.0488,96345.5,16701.5,79644.0,821,96754.0,17386.0,79368.0,800,96257.0,16867.0,79390.0,786,353.5833,-1546.5,0.8333,353.5833,-1546.5
51,TradervR1_lab_r11_07_a_quality_guard_a_local_fair_blend,TradervR1_34_1,"ash_quality_guard,ash_local_fair_blend",289224.0,1181.5,-620.5,320.0,214.0,1276.38,1276.38,96457.0,16813.0,79644.0,687,96751.0,17383.0,79368.0,686,96016.0,16619.0,79397.0,651,,,,,
52,TradervR1_lab_r16_08_a_local_fair_blend_a_quality_guard,TradervR1_47,"ash_local_fair_blend,ash_quality_guard",289373.5,1331.0,-471.0,216.0,434.0,1371.88,1270.0288,96345.5,16701.5,79644.0,888,96867.0,17499.0,79368.0,879,96161.0,16764.0,79397.0,846,731.0833,-2755.5,0.8333,731.0833,-2755.5
53,TradervR1_lab_r09_07_p_carry_defense_a_quality_guard,TradervR1_lab_r08_07_a_attack_tuning_a_local_fair_blend_best,"pepper_carry_defense,ash_quality_guard",289271.5,1229.0,-573.0,192.0,539.0,1253.08,1253.08,96321.5,16677.5,79644.0,847,96948.0,17641.0,79307.0,829,96002.0,16607.0,79395.0,808,,,,,
54,TradervR1_lab_r10_03_a_quality_guard_p_entry_quality_cmaes_ash_quality_guard,TradervR1_lab_r10_03_a_quality_guard_p_entry_quality,"ash_quality_guard,cmaes_refine",289838.5,1796.0,-6.0,522.0,224.0,1960.78,1184.9638,96657.5,17013.5,79644.0,830,96739.0,17371.0,79368.0,814,96442.0,17051.0,79391.0,788,-42.4167,-5625.25,0.8333,-42.4167,-5625.25
55,TradervR1_lab_r06_02_a_quality_guard_a_local_fair_blend_p_carry_defense_cmaes_ash_quality_guard,TradervR1_lab_r06_02_a_quality_guard_a_local_fair_blend_p_carry_defense,"ash_quality_guard,cmaes_refine",289546.0,1503.5,-298.5,366.5,205.5,1615.335,1182.7278,96496.0,16859.0,79637.0,750,96782.0,17467.0,79315.0,743,96268.0,16873.0,79395.0,718,-172.1667,-2594.25,0.6667,-172.1667,-2594.25
56,TradervR1_lab_r01_01_a_local_fair_blend,TradervR1_39_4,ash_local_fair_blend,289132.5,1090.0,-712.0,275.0,213.0,1169.21,1169.21,96404.5,16760.5,79644.0,577,96705.0,17342.0,79363.0,578,96023.0,16626.0,79397.0,560,,,,,
57,TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,TradervR1_47_2,"ash_local_fair_blend,pepper_entry_quality,ash_quality_guard",290129.0,2086.5,284.5,571.5,270.5,2264.885,1154.8978,96701.0,17058.0,79643.0,734,97059.0,17691.0,79368.0,723,96369.0,16972.0,79397.0,701,-1554.6667,-3528.25,0.1667,-1554.6667,-3528.25
58,TradervR1_lab_r04_06_a_attack_tuning,TradervR1_lab_r03_01_a_local_fair_blend,ash_attack_tuning,289145.5,1103.0,-699.0,188.0,319.0,1143.28,1143.28,96317.5,16673.5,79644.0,875,96625.0,17257.0,79368.0,862,96203.0,16806.0,79397.0,834,,,,,
59,TradervR1_lab_r17_05_a_local_fair_blend,TradervR1_lab_r16_02_a_local_fair_blend,ash_local_fair_blend,289092.5,1050.0,-752.0,245.0,176.0,1121.67,1121.67,96374.5,16730.5,79644.0,761,96601.0,17233.0,79368.0,739,96117.0,16720.0,79397.0,720,,,,,
60,TradervR1_lab_r03_01_a_local_fair_blend,TradervR1_47,ash_local_fair_blend,289117.0,1074.5,-727.5,174.5,329.5,1109.215,1109.215,96304.0,16660.0,79644.0,873,96613.0,17245.0,79368.0,862,96200.0,16803.0,79397.0,838,,,,,
61,TradervR1_lab_r12_05_a_local_fair_blend_p_entry_quality,TradervR1_47_2,"ash_local_fair_blend,pepper_entry_quality",289042.5,1000.0,-802.0,301.0,77.0,1099.19,1099.19,96507.5,16864.5,79643.0,763,96518.0,17150.0,79368.0,738,96017.0,16620.0,79397.0,719,,,,,
62,TradervR1_lab_r07_05_a_attack_tuning,TradervR1_lab_r06_04_p_carry_defense_p_entry_quality,ash_attack_tuning,289075.5,1033.0,-769.0,205.0,210.0,1087.95,1087.95,96334.5,16690.5,79644.0,821,96630.0,17314.0,79316.0,800,96111.0,16714.0,79397.0,782,,,,,
63,TradervR1_lab_r11_02_a_quality_guard,TradervR1_47,ash_quality_guard,289784.5,1742.0,-60.0,497.0,226.0,1897.87,983.8128,96626.5,16982.5,79644.0,827,96739.0,17371.0,79368.0,814,96419.0,17022.0,79397.0,790,-891.6667,-4113.75,0.6667,-891.6667,-4113.75
64,TradervR1_lab_r18_01_a_quality_guard,TradervR1_lab_r17_04_p_entry_quality,ash_quality_guard,289509.5,1467.0,-335.0,278.0,350.0,1536.3,943.1778,96407.5,16763.5,79644.0,823,96845.0,17477.0,79368.0,806,96257.0,16867.0,79390.0,786,-288.1667,-3388.5,0.6667,-288.1667,-3388.5
65,TradervR1_lab_r12_01_a_quality_guard_a_local_fair_blend_p_entry_quality,TradervR1_lab_r11_05_p_carry_defense_p_entry_quality,"ash_quality_guard,ash_local_fair_blend,pepper_entry_quality",289655.5,1613.0,-189.0,410.0,244.0,1736.98,914.4928,96539.5,16896.5,79643.0,840,96871.0,17503.0,79368.0,821,96245.0,16854.0,79391.0,797,-319.6667,-5020.25,0.6667,-319.6667,-5020.25
66,TradervR1_lab_r08_08_p_carry_defense_a_quality_guard,TradervR1_lab_r07_05_a_attack_tuning,"pepper_carry_defense,ash_quality_guard",289075.5,1033.0,-769.0,205.0,210.0,1087.95,913.5078,96334.5,16690.5,79644.0,821,96630.0,17314.0,79316.0,798,96111.0,16714.0,79397.0,782,-99.6667,-688.5,0.6667,-99.6667,-688.5
67,TradervR1_lab_r18_08_p_entry_quality_a_local_fair_blend,TradervR1_lab_r17_07_p_carry_defense_p_entry_quality,"pepper_entry_quality,ash_local_fair_blend",288913.5,871.0,-931.0,93.0,301.0,879.47,879.47,96222.5,16579.5,79643.0,820,96611.0,17243.0,79368.0,808,96080.0,16690.0,79390.0,786,,,,,
68,TradervR1_lab_r16_07_p_carry_defense,TradervR1_47,pepper_carry_defense,289836.5,1794.0,-8.0,522.0,223.0,1958.86,876.2112,96656.5,17013.5,79643.0,831,96739.0,17371.0,79368.0,814,96441.0,17051.0,79390.0,789,-710.0833,-5866.5,0.6667,-710.0833,-5866.5
69,TradervR1_lab_r09_04_p_carry_defense,TradervR1_47_2,pepper_carry_defense,289341.5,1299.0,-503.0,241.0,341.0,1356.07,825.7822,96370.5,16701.5,79669.0,821,96693.0,17386.0,79307.0,799,96278.0,16867.0,79411.0,785,282.9167,-4517.0,0.8333,282.9167,-4517.0
70,TradervR1_lab_r16_08_a_local_fair_blend_a_quality_guard_cmaes_ash_local_fair_blend,TradervR1_lab_r16_08_a_local_fair_blend_a_quality_guard,"ash_local_fair_blend,cmaes_refine",289373.5,1331.0,-471.0,216.0,434.0,1371.88,803.3905,96345.5,16701.5,79644.0,888,96867.0,17499.0,79368.0,879,96161.0,16764.0,79397.0,846,119.5,-4341.25,0.8333,119.5,-4341.25
71,TradervR1_lab_r09_08_a_local_fair_blend_p_entry_quality,TradervR1_47_2,"ash_local_fair_blend,pepper_entry_quality",288793.5,751.0,-1051.0,7.0,405.0,721.05,721.05,96136.5,16492.5,79644.0,846,96629.0,17261.0,79368.0,840,96028.0,16640.0,79388.0,812,,,,,
72,TradervR1_lab_r09_05_a_local_fair_blend,TradervR1_lab_r08_08_p_carry_defense_a_quality_guard,ash_local_fair_blend,289849.0,1806.5,4.5,560.5,90.5,1995.435,718.3495,96690.0,17046.0,79644.0,791,96868.0,17552.0,79316.0,774,96291.0,16894.0,79397.0,744,-1302.25,-5568.0,0.6667,-1302.25,-5568.0
73,TradervR1_lab_r14_01_a_quality_guard_a_local_fair_blend,TradervR1_34_1,"ash_quality_guard,ash_local_fair_blend",288360.0,317.5,-1484.5,9.0,270.0,299.05,704.3917,96159.0,16515.0,79644.0,590,96496.0,17128.0,79368.0,590,95705.0,16308.0,79397.0,570,1028.4167,555.25,1.0,1028.4167,555.25
74,TradervR1_lab_r18_04_p_carry_defense_cmaes_pepper_carry_defense,TradervR1_lab_r18_04_p_carry_defense,"pepper_carry_defense,cmaes_refine",289832.5,1790.0,-12.0,479.0,287.0,1934.69,654.6355,96674.5,17013.5,79661.0,830,96696.0,17371.0,79325.0,814,96462.0,17051.0,79411.0,789,-994.25,-6504.0,0.8333,-994.25,-6504.0
75,TradervR1_lab_r18_06_a_attack_tuning_a_local_fair_blend,TradervR1_34_1,"ash_attack_tuning,ash_local_fair_blend",288658.0,615.5,-1186.5,98.5,257.5,629.375,629.375,96228.0,16584.0,79644.0,638,96573.0,17205.0,79368.0,636,95857.0,16460.0,79397.0,615,,,,,
76,TradervR1_lab_r03_04_a_attack_tuning_a_quality_guard_p_entry_quality,TradervR1_lab_r02_04_a_local_fair_blend,"ash_attack_tuning,ash_quality_guard,pepper_entry_quality",289212.0,1169.5,-632.5,279.5,248.5,1247.445,557.9795,96409.0,16766.0,79643.0,790,96745.0,17377.0,79368.0,775,96058.0,16667.0,79391.0,755,-379.75,-3645.0,0.6667,-379.75,-3645.0
77,TradervR1_lab_r13_07_a_local_fair_blend,TradervR1_34_1,ash_local_fair_blend,288674.0,631.5,-1170.5,177.0,50.5,689.41,550.6655,96357.0,16713.0,79644.0,669,96444.0,17076.0,79368.0,658,95873.0,16476.0,79397.0,632,570.5,-2160.5,0.8333,570.5,-2160.5
78,TradervR1_lab_r10_02_a_local_fair_blend,TradervR1_42_O2_1,ash_local_fair_blend,288523.0,480.5,-1321.5,100.5,114.5,506.515,506.515,96230.0,16586.0,79644.0,627,96382.0,17014.0,79368.0,617,95911.0,16514.0,79397.0,608,,,,,
79,TradervR1_lab_r06_02_a_quality_guard_a_local_fair_blend_p_carry_defense,TradervR1_47_2,"ash_quality_guard,ash_local_fair_blend,pepper_carry_defense",289546.0,1503.5,-298.5,366.5,205.5,1615.335,506.1012,96496.0,16859.0,79637.0,750,96782.0,17467.0,79315.0,743,96268.0,16873.0,79395.0,718,-1186.8333,-4528.25,0.6667,-1186.8333,-4528.25
80,TradervR1_lab_r14_08_a_attack_tuning_p_carry_defense,TradervR1_47_2,"ash_attack_tuning,pepper_carry_defense",288621.0,578.5,-1223.5,18.5,298.5,561.095,496.5928,96148.0,16512.0,79636.0,823,96534.0,17166.0,79368.0,801,95939.0,16557.0,79382.0,788,320.3333,-843.5,0.6667,320.3333,-843.5
