bot,family,sample_id,day,total_pnl,total_fills,path_mode,block_steps,passive_fill_prob,passive_qty_scale,aggressive_slip_prob,aggressive_slip_ticks,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,ASH_COATED_OSMIUM_position,INTARIAN_PEPPER_ROOT_position
TradervR1_lab_r06_03_a_attack_tuning_best,original_noise,original_noise_001,-2,95775.0,834,original,0,0.986919,0.997326,0.010441,1,16091.0,79684.0,38,80
TradervR1_lab_r06_03_a_attack_tuning_best,original_noise,original_noise_001,-1,95224.0,778,original,0,0.958841,0.994906,0.003523,1,15901.0,79323.0,15,80
TradervR1_lab_r06_03_a_attack_tuning_best,original_noise,original_noise_001,0,96637.0,811,original,0,0.994257,0.987945,0.018962,1,17240.0,79397.0,-19,80
TradervR1_lab_r06_03_a_attack_tuning_best,original_noise,original_noise_002,-2,95508.5,826,original,0,0.970611,0.984013,0.003598,1,15824.5,79684.0,39,80
TradervR1_lab_r06_03_a_attack_tuning_best,original_noise,original_noise_002,-1,95075.0,770,original,0,0.942779,0.981812,0.029385,1,15764.0,79311.0,17,80
TradervR1_lab_r06_03_a_attack_tuning_best,original_noise,original_noise_002,0,96008.0,816,original,0,0.961271,0.963755,0.024511,1,16611.0,79397.0,-20,80
TradervR1_lab_r06_03_a_attack_tuning_best,bootstrap_path,bootstrap_path_001,-2,27033.0,824,bootstrap,211,1.0,1.0,0.0,1,17565.0,9468.0,8,80
TradervR1_lab_r06_03_a_attack_tuning_best,bootstrap_path,bootstrap_path_001,-1,-24640.0,758,bootstrap,362,1.0,1.0,0.0,1,16048.0,-40688.0,-10,80
TradervR1_lab_r06_03_a_attack_tuning_best,bootstrap_path,bootstrap_path_001,0,-5908.5,819,bootstrap,351,1.0,1.0,0.0,1,20348.5,-26257.0,-35,80
TradervR1_lab_r06_03_a_attack_tuning_best,bootstrap_path,bootstrap_path_002,-2,49931.0,817,bootstrap,218,1.0,1.0,0.0,1,17227.0,32704.0,9,80
TradervR1_lab_r06_03_a_attack_tuning_best,bootstrap_path,bootstrap_path_002,-1,21018.0,876,bootstrap,433,1.0,1.0,0.0,1,16568.0,4450.0,7,80
TradervR1_lab_r06_03_a_attack_tuning_best,bootstrap_path,bootstrap_path_002,0,10905.0,846,bootstrap,361,1.0,1.0,0.0,1,17850.0,-6945.0,18,80
TradervR1_lab_r06_03_a_attack_tuning_best,bootstrap_balanced,bootstrap_balanced_001,-2,-38894.0,827,bootstrap,338,0.893926,0.963663,0.058819,1,15237.0,-54131.0,-9,80
TradervR1_lab_r06_03_a_attack_tuning_best,bootstrap_balanced,bootstrap_balanced_001,-1,44909.0,876,bootstrap,289,0.930775,0.944545,0.014145,1,15398.0,29511.0,-2,80
TradervR1_lab_r06_03_a_attack_tuning_best,bootstrap_balanced,bootstrap_balanced_001,0,-36846.0,797,bootstrap,340,0.942235,0.949862,0.042385,1,17147.0,-53993.0,-3,80
