rank,name,parent,families,deterministic_total,delta_vs_safe,delta_vs_attack,min_day_delta_vs_safe,daily_delta_range_vs_safe,deterministic_score,composite_score,day_-2,ash_-2,pepper_-2,trades_-2,day_-1,ash_-1,pepper_-1,trades_-1,day_0,ash_0,pepper_0,trades_0,mc_mean_delta,mc_p10_delta,mc_win_rate,mc_plausible_mean_delta,mc_plausible_p10_delta
83,TradervR1_lab_r08_05_p_entry_quality_a_attack_tuning,TradervR1_47,"pepper_entry_quality,ash_attack_tuning",289354.5,1312.0,-490.0,325.0,207.0,1409.19,582.8945,96454.5,16810.5,79644.0,830,96749.0,17381.0,79368.0,809,96151.0,16763.0,79388.0,794,-379.5,-4704.5,0.6667,-379.5,-4704.5
84,TradervR1_lab_r10_04_a_attack_tuning,TradervR1_lab_r09_08_a_local_fair_blend_p_entry_quality,ash_attack_tuning,288632.5,590.0,-1212.0,32.0,279.0,578.88,578.88,96161.5,16517.5,79644.0,842,96528.0,17160.0,79368.0,841,95943.0,16555.0,79388.0,815,,,,,
85,TradervR1_lab_r15_07_a_attack_tuning,TradervR1_lab_r14_06_a_quality_guard,ash_attack_tuning,289126.0,1083.5,-718.5,157.5,403.5,1106.345,575.4138,96287.0,16643.0,79644.0,823,96778.0,17410.0,79368.0,809,96061.0,16664.0,79397.0,787,-233.6667,-2922.5,0.8333,-233.6667,-2922.5
86,TradervR1_lab_r17_08_a_local_fair_blend_a_quality_guard,TradervR1_lab_r16_07_a_attack_tuning,"ash_local_fair_blend,ash_quality_guard",288572.0,529.5,-1272.5,88.5,168.5,546.995,546.995,96218.0,16574.0,79644.0,815,96474.0,17106.0,79368.0,799,95880.0,16483.0,79397.0,775,,,,,
87,TradervR1_lab_r03_02_a_local_fair_blend,TradervR1_lab_r02_04_a_local_fair_blend,ash_local_fair_blend,288611.5,569.0,-1233.0,-66.0,470.0,508.3,508.3,96063.5,16419.5,79644.0,890,96448.0,17080.0,79368.0,884,96100.0,16703.0,79397.0,851,,,,,
88,TradervR1_lab_r10_02_a_local_fair_blend,TradervR1_42_O2_1,ash_local_fair_blend,288523.0,480.5,-1321.5,100.5,114.5,506.515,506.515,96230.0,16586.0,79644.0,627,96382.0,17014.0,79368.0,617,95911.0,16514.0,79397.0,608,,,,,
89,TradervR1_lab_r09_04_p_carry_defense,TradervR1_47_2,pepper_carry_defense,289341.5,1299.0,-503.0,241.0,341.0,1356.07,450.9422,96370.5,16701.5,79669.0,821,96693.0,17386.0,79307.0,799,96278.0,16867.0,79411.0,785,-617.0833,-4623.0,0.8333,-617.0833,-4623.0
90,TradervR1_lab_r02_05_a_local_fair_blend,TradervR1_42_O2_1,ash_local_fair_blend,288446.0,403.5,-1398.5,-36.5,284.5,367.965,367.965,96093.0,16449.0,79644.0,704,96409.0,17041.0,79368.0,687,95944.0,16547.0,79397.0,669,,,,,
91,TradervR1_lab_r16_01_p_entry_quality,TradervR1_lab_r15_07_a_attack_tuning,pepper_entry_quality,289117.0,1074.5,-727.5,157.5,403.5,1097.345,352.7288,96287.0,16643.0,79644.0,823,96778.0,17410.0,79368.0,809,96052.0,16664.0,79388.0,787,-556.1667,-3522.25,0.8333,-556.1667,-3522.25
92,TradervR1_lab_r11_03_p_entry_quality_p_carry_defense_a_attack_tuning,TradervR1_lab_r10_04_a_attack_tuning,"pepper_entry_quality,pepper_carry_defense,ash_attack_tuning",288373.5,331.0,-1471.0,-66.0,291.0,284.62,284.62,96063.5,16420.5,79643.0,845,96442.0,17074.0,79368.0,827,95868.0,16477.0,79391.0,810,,,,,
93,TradervR1_lab_r10_06_p_carry_defense,TradervR1_47_2,pepper_carry_defense,289343.5,1301.0,-501.0,202.0,357.0,1343.14,277.4178,96331.5,16701.5,79630.0,821,96757.0,17386.0,79371.0,800,96255.0,16867.0,79388.0,786,-838.6667,-5096.5,0.6667,-838.6667,-5096.5
94,TradervR1_lab_r08_08_p_carry_defense_a_quality_guard_cmaes_pepper_carry_defense,TradervR1_lab_r08_08_p_carry_defense_a_quality_guard,"pepper_carry_defense,cmaes_refine",289835.5,1793.0,-9.0,521.0,229.0,1957.03,223.9812,96650.5,17013.5,79637.0,830,96739.0,17371.0,79368.0,814,96446.0,17051.0,79395.0,789,-1977.8333,-6889.5,0.6667,-1977.8333,-6889.5
95,TradervR1_lab_r10_08_a_local_fair_blend,TradervR1_39_4,ash_local_fair_blend,288332.0,289.5,-1512.5,-204.5,455.5,181.485,181.485,95925.0,16281.0,79644.0,707,96460.0,17097.0,79363.0,689,95947.0,16550.0,79397.0,668,,,,,
96,TradervR1_lab_r06_02_a_quality_guard_a_local_fair_blend_p_carry_defense,TradervR1_47_2,"ash_quality_guard,ash_local_fair_blend,pepper_carry_defense",289546.0,1503.5,-298.5,366.5,205.5,1615.335,65.9583,96496.0,16859.0,79637.0,750,96782.0,17467.0,79315.0,743,96268.0,16873.0,79395.0,718,-1778.6667,-5939.5,0.5,-1778.6667,-5939.5
97,TradervR1_lab_r18_01_p_carry_defense_a_quality_guard,TradervR1_42_O2_1,"pepper_carry_defense,ash_quality_guard",288157.5,115.0,-1687.0,-116.0,344.0,46.88,46.88,96013.5,16378.5,79635.0,726,96445.0,17075.0,79370.0,718,95699.0,16299.0,79400.0,689,,,,,
98,TradervR1_lab_r01_05_p_carry_defense,TradervR1_47,pepper_carry_defense,289822.5,1780.0,-22.0,461.0,305.0,1916.95,31.3778,96682.5,17013.5,79669.0,830,96678.0,17371.0,79307.0,813,96462.0,17051.0,79411.0,788,-1676.6667,-8832.0,0.6667,-1676.6667,-8832.0
99,TradervR1_lab_r12_07_a_quality_guard,TradervR1_42_P1_1,ash_quality_guard,288141.5,99.0,-1703.0,-122.0,343.0,28.86,28.86,96007.5,16363.5,79644.0,729,96438.0,17075.0,79363.0,717,95696.0,16299.0,79397.0,690,,,,,
100,TradervR1_lab_r18_07_a_quality_guard,TradervR1_34_1,ash_quality_guard,288042.5,0.0,-1802.0,0.0,0.0,0.0,0.0,96129.5,16485.5,79644.0,730,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
101,TradervR1_lab_r15_04_a_quality_guard,TradervR1_42_P1_1,ash_quality_guard,288037.5,-5.0,-1807.0,-5.0,5.0,-7.15,-7.15,96129.5,16485.5,79644.0,730,96212.0,16849.0,79363.0,707,95696.0,16299.0,79397.0,690,,,,,
102,TradervR1_lab_r07_04_p_entry_quality_a_quality_guard,TradervR1_42_P1_1,"pepper_entry_quality,ash_quality_guard",288035.5,-7.0,-1809.0,-7.0,7.0,-10.01,-10.01,96122.5,16485.5,79637.0,730,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
103,TradervR1_lab_r12_05_p_carry_defense,TradervR1_34_1,pepper_carry_defense,288033.5,-9.0,-1811.0,-9.0,9.0,-12.87,-12.87,96129.5,16485.5,79644.0,730,96217.0,16849.0,79368.0,708,95687.0,16299.0,79388.0,690,,,,,
104,TradervR1_lab_r03_06_p_entry_quality,TradervR1_34_1,pepper_entry_quality,288032.5,-10.0,-1812.0,-8.0,8.0,-13.44,-13.44,96121.5,16485.5,79636.0,731,96217.0,16849.0,79368.0,708,95694.0,16299.0,79395.0,690,,,,,
105,TradervR1_lab_r14_05_p_carry_defense,TradervR1_42_P1_1,pepper_carry_defense,288029.5,-13.0,-1815.0,-7.0,6.0,-15.93,-15.93,96128.5,16485.5,79643.0,731,96212.0,16849.0,79363.0,707,95689.0,16299.0,79390.0,690,,,,,
106,TradervR1_lab_r06_01_p_entry_quality,TradervR1_42_P1_1,pepper_entry_quality,288021.5,-21.0,-1823.0,-14.0,14.0,-27.02,-27.02,96129.5,16485.5,79644.0,730,96210.0,16849.0,79361.0,708,95682.0,16299.0,79383.0,690,,,,,
107,TradervR1_lab_r17_04_p_carry_defense,TradervR1_42_P1_1,pepper_carry_defense,288015.5,-27.0,-1829.0,-22.0,22.0,-36.46,-36.46,96129.5,16485.5,79644.0,730,96212.0,16849.0,79363.0,707,95674.0,16299.0,79375.0,689,,,,,
108,TradervR1_lab_r08_03_p_carry_defense,TradervR1_34_1,pepper_carry_defense,288023.5,-19.0,-1821.0,-43.0,57.0,-38.61,-38.61,96139.5,16485.5,79654.0,730,96174.0,16849.0,79325.0,708,95710.0,16299.0,79411.0,690,,,,,
109,TradervR1_lab_r14_08_p_carry_defense,TradervR1_42_O2_1,pepper_carry_defense,288015.5,-27.0,-1829.0,-27.0,27.0,-38.61,-38.61,96102.5,16458.5,79644.0,725,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
110,TradervR1_lab_r15_03_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288015.5,-27.0,-1829.0,-27.0,27.0,-38.61,-38.61,96102.5,16458.5,79644.0,725,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
111,TradervR1_lab_r01_07_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288008.5,-34.0,-1836.0,-27.0,27.0,-45.61,-45.61,96102.5,16458.5,79644.0,725,96217.0,16849.0,79368.0,708,95689.0,16299.0,79390.0,690,,,,,
112,TradervR1_lab_r08_06_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288008.5,-34.0,-1836.0,-27.0,29.0,-45.77,-45.77,96102.5,16458.5,79644.0,725,96219.0,16849.0,79370.0,708,95687.0,16299.0,79388.0,690,,,,,
113,TradervR1_lab_r05_04_p_carry_defense,TradervR1_42_O2_1,pepper_carry_defense,287999.5,-43.0,-1845.0,-34.0,34.0,-57.62,-57.62,96095.5,16458.5,79637.0,725,96217.0,16849.0,79368.0,708,95687.0,16299.0,79388.0,690,,,,,
114,TradervR1_lab_r08_01_p_carry_defense,TradervR1_42_P1_1,pepper_carry_defense,287998.5,-44.0,-1846.0,-35.0,33.0,-58.89,-58.89,96122.5,16485.5,79637.0,730,96182.0,16849.0,79333.0,708,95694.0,16299.0,79395.0,689,,,,,
115,TradervR1_lab_r01_02_a_local_fair_blend,TradervR1_42_P1_1,ash_local_fair_blend,288064.0,21.5,-1780.5,-205.5,353.5,-78.705,-78.705,95924.0,16280.0,79644.0,779,96296.0,16933.0,79363.0,754,95844.0,16447.0,79397.0,737,,,,,
116,TradervR1_lab_r11_07_a_attack_tuning_a_local_fair_blend,TradervR1_34_1,"ash_attack_tuning,ash_local_fair_blend",288004.5,-38.0,-1840.0,-80.0,191.0,-81.28,-81.28,96049.5,16405.5,79644.0,793,96148.0,16780.0,79368.0,756,95807.0,16410.0,79397.0,748,,,,,
117,TradervR1_lab_r14_02_a_quality_guard_p_carry_defense,TradervR1_42_P1_1,"ash_quality_guard,pepper_carry_defense",287980.5,-62.0,-1864.0,-53.0,51.0,-84.63,-84.63,96122.5,16485.5,79637.0,730,96164.0,16849.0,79315.0,708,95694.0,16299.0,79395.0,689,,,,,
118,TradervR1_lab_r15_06_p_carry_defense_a_local_fair_blend,TradervR1_34_1,"pepper_carry_defense,ash_local_fair_blend",287994.0,-48.5,-1850.5,-72.0,138.0,-84.74,-84.74,96087.0,16443.0,79644.0,701,96283.0,16915.0,79368.0,670,95624.0,16236.0,79388.0,647,,,,,
119,TradervR1_lab_r14_07_p_carry_defense,TradervR1_42_P1_1,pepper_carry_defense,287973.5,-69.0,-1871.0,-53.0,53.0,-91.79,-91.79,96129.5,16485.5,79644.0,730,96164.0,16849.0,79315.0,708,95680.0,16299.0,79381.0,689,,,,,
120,TradervR1_lab_r04_03_p_carry_defense_p_entry_quality_a_local_fair_blend,TradervR1_42_P1_1,"pepper_carry_defense,pepper_entry_quality,ash_local_fair_blend",287975.0,-67.5,-1869.5,-99.0,143.5,-113.63,-113.63,96174.0,16512.0,79662.0,686,96204.0,16895.0,79309.0,657,95597.0,16193.0,79404.0,652,,,,,
121,TradervR1_lab_r04_04_a_quality_guard_a_attack_tuning,TradervR1_42_O2_1,"ash_quality_guard,ash_attack_tuning",287975.5,-67.0,-1869.0,-165.0,259.0,-145.47,-145.47,95964.5,16320.5,79644.0,791,96311.0,16943.0,79368.0,770,95700.0,16303.0,79397.0,760,,,,,
122,TradervR1_lab_r06_03_a_attack_tuning_cmaes_ash_attack_tuning,TradervR1_lab_r06_03_a_attack_tuning,"ash_attack_tuning,cmaes_refine",289398.5,1356.0,-446.0,321.0,325.0,1442.35,-159.7022,96518.5,16857.5,79661.0,821,96538.0,17213.0,79325.0,815,96342.0,16931.0,79411.0,788,-1294.6667,-7656.0,0.6667,-1294.6667,-7656.0
123,TradervR1_lab_r16_02_a_quality_guard,TradervR1_42_O2_1,ash_quality_guard,287863.5,-179.0,-1981.0,-76.0,44.0,-209.12,-209.12,96058.5,16414.5,79644.0,725,96185.0,16817.0,79368.0,708,95620.0,16223.0,79397.0,688,,,,,
124,TradervR1_lab_r05_08_a_quality_guard_p_carry_defense,TradervR1_42_P1_1,"ash_quality_guard,pepper_carry_defense",287846.5,-196.0,-1998.0,-78.0,27.0,-225.46,-225.46,96078.5,16441.5,79637.0,730,96150.0,16817.0,79333.0,708,95618.0,16223.0,79395.0,687,,,,,
125,TradervR1_lab_r03_07_p_entry_quality_a_quality_guard,TradervR1_42_O2_1,"pepper_entry_quality,ash_quality_guard",287821.5,-221.0,-2023.0,-98.0,66.0,-260.58,-260.58,96031.5,16387.5,79644.0,723,96185.0,16817.0,79368.0,708,95605.0,16223.0,79382.0,687,,,,,
126,TradervR1_lab_r10_05_p_entry_quality,TradervR1_39_4,pepper_entry_quality,287840.5,-202.0,-2004.0,-153.0,153.0,-267.79,-267.79,95976.5,16332.5,79644.0,722,96168.0,16803.0,79365.0,707,95696.0,16299.0,79397.0,690,,,,,
127,TradervR1_lab_r08_02_p_carry_defense,TradervR1_39_4,pepper_carry_defense,287835.5,-207.0,-2009.0,-154.0,148.0,-272.74,-272.74,95975.5,16332.5,79643.0,723,96170.0,16803.0,79367.0,707,95690.0,16299.0,79391.0,690,,,,,
128,TradervR1_lab_r02_02_a_local_fair_blend,TradervR1_lab_r01_01_a_local_fair_blend,ash_local_fair_blend,287773.5,-269.0,-2071.0,-177.0,186.0,-345.83,-345.83,95952.5,16308.5,79644.0,556,96226.0,16863.0,79363.0,568,95595.0,16198.0,79397.0,550,,,,,
129,TradervR1_lab_r06_07_p_carry_defense,TradervR1_39_4,pepper_carry_defense,287756.5,-286.0,-2088.0,-186.0,153.0,-363.34,-363.34,95943.5,16332.5,79611.0,723,96150.0,16803.0,79347.0,706,95663.0,16299.0,79364.0,690,,,,,
130,TradervR1_lab_r18_03_a_attack_tuning_p_carry_defense,TradervR1_47_2,"ash_attack_tuning,pepper_carry_defense",289230.5,1188.0,-614.0,215.0,322.0,1237.49,-363.9978,96344.5,16701.5,79643.0,822,96754.0,17386.0,79368.0,800,96132.0,16742.0,79390.0,784,-1433.8333,-7200.0,0.8333,-1433.8333,-7200.0
131,TradervR1_lab_r03_01_a_local_fair_blend,TradervR1_47,ash_local_fair_blend,289117.0,1074.5,-727.5,174.5,329.5,1109.215,-370.6805,96304.0,16660.0,79644.0,873,96613.0,17245.0,79368.0,862,96200.0,16803.0,79397.0,838,-1231.0,-6804.5,0.6667,-1231.0,-6804.5
132,TradervR1_lab_r18_06_a_quality_guard_a_local_fair_blend,TradervR1_42_O2_1,"ash_quality_guard,ash_local_fair_blend",287699.0,-343.5,-2145.5,-137.5,51.5,-395.745,-395.745,95992.0,16348.0,79644.0,738,96097.0,16729.0,79368.0,706,95610.0,16213.0,79397.0,690,,,,,
133,TradervR1_lab_r04_08_a_local_fair_blend_a_quality_guard,TradervR1_42_O2_1,"ash_local_fair_blend,ash_quality_guard",287770.5,-272.0,-2074.0,-270.0,373.0,-396.34,-396.34,95859.5,16215.5,79644.0,619,96320.0,16952.0,79368.0,625,95591.0,16194.0,79397.0,600,,,,,
134,TradervR1_lab_r16_04_a_attack_tuning,TradervR1_47,ash_attack_tuning,289110.5,1068.0,-734.0,213.0,228.0,1124.31,-449.9155,96342.5,16698.5,79644.0,831,96631.0,17263.0,79368.0,821,96137.0,16740.0,79397.0,800,-1302.25,-7271.0,0.6667,-1302.25,-7271.0
135,TradervR1_lab_r15_02_a_quality_guard,TradervR1_39_4,ash_quality_guard,287675.5,-367.0,-2169.0,-224.0,157.0,-457.96,-457.96,95905.5,16261.5,79644.0,720,96150.0,16787.0,79363.0,707,95620.0,16223.0,79397.0,688,,,,,
136,TradervR1_lab_r15_05_p_entry_quality_a_quality_guard,TradervR1_39_4,"pepper_entry_quality,ash_quality_guard",287675.5,-367.0,-2169.0,-224.0,157.0,-457.96,-457.96,95905.5,16261.5,79644.0,720,96150.0,16787.0,79363.0,707,95620.0,16223.0,79397.0,688,,,,,
137,TradervR1_lab_r11_06_a_local_fair_blend,TradervR1_42_P1_1,ash_local_fair_blend,287650.5,-392.0,-2194.0,-266.0,251.0,-505.18,-505.18,95863.5,16219.5,79644.0,727,96202.0,16839.0,79363.0,694,95585.0,16188.0,79397.0,677,,,,,
138,TradervR1_lab_r07_01_a_attack_tuning_a_quality_guard,TradervR1_34_1,"ash_attack_tuning,ash_quality_guard",287539.5,-503.0,-2305.0,-284.0,213.0,-619.44,-619.44,95845.5,16201.5,79644.0,758,96146.0,16778.0,79368.0,735,95548.0,16151.0,79397.0,721,,,,,
139,TradervR1_lab_r18_04_a_local_fair_blend_p_carry_defense,TradervR1_34_1,"ash_local_fair_blend,pepper_carry_defense",287459.0,-583.5,-2385.5,-204.5,26.5,-657.195,-657.195,95925.0,16282.0,79643.0,740,96039.0,16671.0,79368.0,717,95495.0,16105.0,79390.0,697,,,,,
140,TradervR1_lab_r07_02_a_attack_tuning,TradervR1_34_1,ash_attack_tuning,287457.5,-585.0,-2387.0,-231.0,63.0,-670.89,-670.89,95898.5,16254.5,79644.0,831,96031.0,16663.0,79368.0,797,95528.0,16131.0,79397.0,790,,,,,
141,TradervR1_lab_r11_08_p_entry_quality_a_attack_tuning,TradervR1_39_4,"pepper_entry_quality,ash_attack_tuning",287523.0,-519.5,-2321.5,-378.5,362.5,-680.975,-680.975,95751.0,16114.0,79637.0,677,96201.0,16836.0,79365.0,663,95571.0,16183.0,79388.0,635,,,,,
142,TradervR1_lab_r09_02_a_local_fair_blend,TradervR1_39_4,ash_local_fair_blend,287467.5,-575.0,-2377.0,-326.0,247.0,-708.86,-708.86,95803.5,16159.5,79644.0,760,96138.0,16775.0,79363.0,725,95526.0,16129.0,79397.0,717,,,,,
143,TradervR1_lab_r09_06_a_local_fair_blend_p_carry_defense,TradervR1_39_4,"ash_local_fair_blend,pepper_carry_defense",287456.5,-586.0,-2388.0,-364.0,269.0,-734.92,-734.92,95765.5,16121.5,79644.0,703,96122.0,16759.0,79363.0,680,95569.0,16180.0,79389.0,662,,,,,
144,TradervR1_lab_r10_01_a_local_fair_blend,TradervR1_42_O2_1,ash_local_fair_blend,287316.0,-726.5,-2528.5,-363.5,210.5,-870.565,-870.565,95766.0,16122.0,79644.0,772,96064.0,16696.0,79368.0,746,95486.0,16089.0,79397.0,731,,,,,
145,TradervR1_lab_r06_06_a_quality_guard_a_attack_tuning,TradervR1_42_O2_1,"ash_quality_guard,ash_attack_tuning",287169.0,-873.5,-2675.5,-364.5,157.5,-1013.675,-1013.675,95765.0,16121.0,79644.0,586,95915.0,16547.0,79368.0,573,95489.0,16092.0,79397.0,572,,,,,
146,TradervR1_lab_r04_05_a_attack_tuning,TradervR1_42_O2_1,ash_attack_tuning,287079.5,-963.0,-2765.0,-338.0,41.0,-1084.58,-1084.58,95801.5,16157.5,79644.0,830,95879.0,16511.0,79368.0,799,95399.0,16002.0,79397.0,793,,,,,
147,TradervR1_lab_r07_08_a_local_fair_blend,TradervR1_lab_r06_05_a_quality_guard_a_local_fair_blend,ash_local_fair_blend,287143.5,-899.0,-2701.0,-525.0,374.0,-1112.67,-1112.67,95604.5,15960.5,79644.0,964,96066.0,16698.0,79368.0,943,95473.0,16076.0,79397.0,924,,,,,
148,TradervR1_lab_r12_01_a_quality_guard_a_local_fair_blend,TradervR1_39_4,"ash_quality_guard,ash_local_fair_blend",287076.5,-966.0,-2768.0,-549.0,400.0,-1190.15,-1190.15,95580.5,15936.5,79644.0,736,96068.0,16705.0,79363.0,708,95428.0,16031.0,79397.0,698,,,,,
149,TradervR1_lab_r10_07_a_local_fair_blend,TradervR1_lab_r09_03_a_attack_tuning_a_quality_guard,ash_local_fair_blend,288818.5,776.0,-1026.0,107.0,344.0,785.93,-1691.195,96236.5,16592.5,79644.0,902,96668.0,17300.0,79368.0,904,95914.0,16517.0,79397.0,866,-3418.0,-7341.75,0.0,-3418.0,-7341.75
150,TradervR1_lab_r09_01_p_entry_quality_a_local_fair_blend,TradervR1_34_1,"pepper_entry_quality,ash_local_fair_blend",286524.0,-1518.5,-3320.5,-641.5,274.5,-1764.985,-1764.985,95488.0,15844.0,79644.0,807,95850.0,16482.0,79368.0,786,95186.0,15789.0,79397.0,762,,,,,
151,TradervR1_lab_r16_06_a_local_fair_blend,TradervR1_lab_r15_08_a_quality_guard_p_entry_quality,ash_local_fair_blend,286010.0,-2032.5,-3834.5,-1149.5,764.5,-2495.985,-2495.985,94980.0,15343.0,79637.0,963,95719.0,16351.0,79368.0,946,95311.0,15914.0,79397.0,928,,,,,
152,TradervR1_lab_r03_05_p_entry_quality_a_local_fair_blend,TradervR1_lab_r02_04_a_local_fair_blend,"pepper_entry_quality,ash_local_fair_blend",285579.0,-2463.5,-4265.5,-921.5,180.5,-2800.465,-2800.465,95208.0,15564.0,79644.0,932,95416.0,16048.0,79368.0,912,94955.0,15558.0,79397.0,876,,,,,
153,TradervR1_lab_r08_04_a_local_fair_blend_a_attack_tuning,TradervR1_34_1,"ash_local_fair_blend,ash_attack_tuning",285125.0,-2917.5,-4719.5,-1019.5,76.5,-3280.445,-3280.445,95110.0,15466.0,79644.0,909,95274.0,15906.0,79368.0,895,94741.0,15344.0,79397.0,874,,,,,
