bot,family,sample_id,total_pnl,total_fills,path_mode,avg_block_steps,avg_passive_fill_prob,avg_passive_qty_scale,avg_aggressive_slip_prob,avg_aggressive_slip_ticks,day_-1_pnl,day_-2_pnl,day_0_pnl
TradervR1_34_1,bootstrap_balanced,bootstrap_balanced_001,-24558.0,2197,bootstrap,322.3333,0.922312,0.95269,0.03845,1.0,51730.0,-38694.0,-37594.0
TradervR1_34_1,bootstrap_balanced,bootstrap_balanced_002,132084.5,2114,bootstrap,377.6667,0.911413,0.916122,0.043788,1.0,9404.0,-16500.5,139181.0
TradervR1_34_1,bootstrap_path,bootstrap_path_001,-5179.0,2110,bootstrap,308.0,1.0,1.0,0.0,1.0,-24851.0,26756.0,-7084.0
TradervR1_34_1,bootstrap_path,bootstrap_path_002,80642.0,2225,bootstrap,337.3333,1.0,1.0,0.0,1.0,21028.0,49274.0,10340.0
TradervR1_34_1,original_noise,original_noise_001,286209.0,2131,original,0.0,0.980006,0.993392,0.010975,1.0,94961.0,95398.0,95850.0
TradervR1_34_1,original_noise,original_noise_002,284710.0,2114,original,0.0,0.95822,0.976527,0.019165,1.0,94442.0,95065.0,95203.0
TradervR1_lab_r03_04_a_attack_tuning_a_quality_guard_p_entry_quality,bootstrap_balanced,bootstrap_balanced_001,-32873.0,2527,bootstrap,322.3333,0.922312,0.95269,0.03845,1.0,43256.0,-38675.0,-37454.0
TradervR1_lab_r03_04_a_attack_tuning_a_quality_guard_p_entry_quality,bootstrap_balanced,bootstrap_balanced_002,132620.0,2476,bootstrap,377.6667,0.911413,0.916122,0.043788,1.0,10273.0,-16567.0,138914.0
TradervR1_lab_r03_04_a_attack_tuning_a_quality_guard_p_entry_quality,bootstrap_path,bootstrap_path_001,-3243.5,2454,bootstrap,308.0,1.0,1.0,0.0,1.0,-24596.0,26976.0,-5623.5
TradervR1_lab_r03_04_a_attack_tuning_a_quality_guard_p_entry_quality,bootstrap_path,bootstrap_path_002,82757.0,2589,bootstrap,337.3333,1.0,1.0,0.0,1.0,21749.0,49940.0,11068.0
TradervR1_lab_r03_04_a_attack_tuning_a_quality_guard_p_entry_quality,original_noise,original_noise_001,287838.5,2473,original,0.0,0.980006,0.993392,0.010975,1.0,95377.0,95870.5,96591.0
TradervR1_lab_r03_04_a_attack_tuning_a_quality_guard_p_entry_quality,original_noise,original_noise_002,286697.5,2430,original,0.0,0.95822,0.976527,0.019165,1.0,95055.0,95641.5,96001.0
