rank,name,parent,families,deterministic_total,delta_vs_safe,delta_vs_attack,min_day_delta_vs_safe,daily_delta_range_vs_safe,deterministic_score,composite_score,day_-2,ash_-2,pepper_-2,trades_-2,day_-1,ash_-1,pepper_-1,trades_-1,day_0,ash_0,pepper_0,trades_0,mc_mean_delta,mc_p10_delta,mc_win_rate,mc_plausible_mean_delta,mc_plausible_p10_delta
87,TradervR1_lab_r03_06_p_entry_quality,TradervR1_34_1,pepper_entry_quality,288032.5,-10.0,-1812.0,-8.0,8.0,-13.44,-13.44,96121.5,16485.5,79636.0,731,96217.0,16849.0,79368.0,708,95694.0,16299.0,79395.0,690,,,,,
88,TradervR1_lab_r06_01_p_entry_quality,TradervR1_42_P1_1,pepper_entry_quality,288021.5,-21.0,-1823.0,-14.0,14.0,-27.02,-27.02,96129.5,16485.5,79644.0,730,96210.0,16849.0,79361.0,708,95682.0,16299.0,79383.0,690,,,,,
89,TradervR1_lab_r13_08_p_carry_defense,TradervR1_42_P1_1,pepper_carry_defense,288013.5,-29.0,-1831.0,-18.0,17.0,-36.66,-36.66,96119.5,16485.5,79634.0,731,96216.0,16849.0,79367.0,708,95678.0,16299.0,79379.0,690,,,,,
90,TradervR1_lab_r08_03_p_carry_defense,TradervR1_34_1,pepper_carry_defense,288023.5,-19.0,-1821.0,-43.0,57.0,-38.61,-38.61,96139.5,16485.5,79654.0,730,96174.0,16849.0,79325.0,708,95710.0,16299.0,79411.0,690,,,,,
91,TradervR1_lab_r14_06_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288015.5,-27.0,-1829.0,-27.0,27.0,-38.61,-38.61,96102.5,16458.5,79644.0,725,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
92,TradervR1_lab_r01_07_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288008.5,-34.0,-1836.0,-27.0,27.0,-45.61,-45.61,96102.5,16458.5,79644.0,725,96217.0,16849.0,79368.0,708,95689.0,16299.0,79390.0,690,,,,,
93,TradervR1_lab_r08_06_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288008.5,-34.0,-1836.0,-27.0,29.0,-45.77,-45.77,96102.5,16458.5,79644.0,725,96219.0,16849.0,79370.0,708,95687.0,16299.0,79388.0,690,,,,,
94,TradervR1_lab_r18_02_p_carry_defense,TradervR1_42_O2_1,pepper_carry_defense,287999.5,-43.0,-1845.0,-28.0,28.0,-55.04,-55.04,96101.5,16458.5,79643.0,726,96217.0,16849.0,79368.0,708,95681.0,16299.0,79382.0,689,,,,,
95,TradervR1_lab_r16_05_p_carry_defense,TradervR1_42_O2_1,pepper_carry_defense,288004.5,-38.0,-1840.0,-43.0,46.0,-56.73,-56.73,96086.5,16458.5,79628.0,726,96219.0,16849.0,79370.0,708,95699.0,16299.0,79400.0,689,,,,,
96,TradervR1_lab_r05_04_p_carry_defense,TradervR1_42_O2_1,pepper_carry_defense,287999.5,-43.0,-1845.0,-34.0,34.0,-57.62,-57.62,96095.5,16458.5,79637.0,725,96217.0,16849.0,79368.0,708,95687.0,16299.0,79388.0,690,,,,,
97,TradervR1_lab_r08_01_p_carry_defense,TradervR1_42_P1_1,pepper_carry_defense,287998.5,-44.0,-1846.0,-35.0,33.0,-58.89,-58.89,96122.5,16485.5,79637.0,730,96182.0,16849.0,79333.0,708,95694.0,16299.0,79395.0,689,,,,,
98,TradervR1_lab_r15_05_a_quality_guard_p_carry_defense,TradervR1_34_1,"ash_quality_guard,pepper_carry_defense",287987.5,-55.0,-1857.0,-32.0,24.0,-68.12,-68.12,96121.5,16485.5,79636.0,731,96185.0,16817.0,79368.0,708,95681.0,16299.0,79382.0,689,,,,,
99,TradervR1_lab_r13_04_p_entry_quality_p_carry_defense,TradervR1_42_O2_1,"pepper_entry_quality,pepper_carry_defense",287987.5,-55.0,-1857.0,-37.0,33.0,-70.59,-70.59,96092.5,16458.5,79634.0,726,96213.0,16849.0,79364.0,708,95682.0,16299.0,79383.0,690,,,,,
100,TradervR1_lab_r01_02_a_local_fair_blend,TradervR1_42_P1_1,ash_local_fair_blend,288064.0,21.5,-1780.5,-205.5,353.5,-78.705,-78.705,95924.0,16280.0,79644.0,779,96296.0,16933.0,79363.0,754,95844.0,16447.0,79397.0,737,,,,,
101,TradervR1_lab_r11_07_a_attack_tuning_a_local_fair_blend,TradervR1_34_1,"ash_attack_tuning,ash_local_fair_blend",288004.5,-38.0,-1840.0,-80.0,191.0,-81.28,-81.28,96049.5,16405.5,79644.0,793,96148.0,16780.0,79368.0,756,95807.0,16410.0,79397.0,748,,,,,
102,TradervR1_lab_r04_03_p_carry_defense_p_entry_quality_a_local_fair_blend,TradervR1_42_P1_1,"pepper_carry_defense,pepper_entry_quality,ash_local_fair_blend",287975.0,-67.5,-1869.5,-99.0,143.5,-113.63,-113.63,96174.0,16512.0,79662.0,686,96204.0,16895.0,79309.0,657,95597.0,16193.0,79404.0,652,,,,,
103,TradervR1_lab_r06_02_a_quality_guard_a_local_fair_blend_p_carry_defense,TradervR1_47_2,"ash_quality_guard,ash_local_fair_blend,pepper_carry_defense",289546.0,1503.5,-298.5,366.5,205.5,1615.335,-114.425,96496.0,16859.0,79637.0,750,96782.0,17467.0,79315.0,743,96268.0,16873.0,79395.0,718,-2022.25,-6532.0,0.5,-2022.25,-6532.0
104,TradervR1_lab_r14_03_p_entry_quality_p_carry_defense,TradervR1_42_O2_1,"pepper_entry_quality,pepper_carry_defense",287952.5,-90.0,-1892.0,-61.0,59.0,-116.07,-116.07,96102.5,16458.5,79644.0,725,96156.0,16849.0,79307.0,707,95694.0,16299.0,79395.0,689,,,,,
105,TradervR1_lab_r04_04_a_quality_guard_a_attack_tuning,TradervR1_42_O2_1,"ash_quality_guard,ash_attack_tuning",287975.5,-67.0,-1869.0,-165.0,259.0,-145.47,-145.47,95964.5,16320.5,79644.0,791,96311.0,16943.0,79368.0,770,95700.0,16303.0,79397.0,760,,,,,
106,TradervR1_lab_r16_02_a_local_fair_blend,TradervR1_47_2,ash_local_fair_blend,288974.0,931.5,-870.5,291.0,50.0,1029.35,-146.2238,96429.0,16785.0,79644.0,813,96508.0,17140.0,79368.0,796,96037.0,16640.0,79397.0,772,-1171.0833,-4720.25,0.6667,-1171.0833,-4720.25
107,TradervR1_lab_r14_05_p_entry_quality_a_quality_guard,TradervR1_lab_r13_05_a_quality_guard,"pepper_entry_quality,ash_quality_guard",287881.5,-161.0,-1963.0,-85.0,53.0,-194.99,-194.99,96085.5,16441.5,79644.0,730,96185.0,16817.0,79368.0,708,95611.0,16223.0,79388.0,688,,,,,
108,TradervR1_lab_r14_02_a_quality_guard,TradervR1_34_1,ash_quality_guard,287863.5,-179.0,-1981.0,-76.0,44.0,-209.12,-209.12,96058.5,16414.5,79644.0,728,96185.0,16817.0,79368.0,708,95620.0,16223.0,79397.0,688,,,,,
109,TradervR1_lab_r15_03_a_attack_tuning_a_local_fair_blend,TradervR1_39_4,"ash_attack_tuning,ash_local_fair_blend",287909.5,-133.0,-1935.0,-170.0,260.0,-213.3,-213.3,95959.5,16315.5,79644.0,785,96307.0,16944.0,79363.0,767,95643.0,16246.0,79397.0,749,,,,,
110,TradervR1_lab_r15_06_a_local_fair_blend_p_carry_defense,TradervR1_42_P1_1,"ash_local_fair_blend,pepper_carry_defense",287916.0,-126.5,-1928.5,-190.5,257.5,-213.775,-213.775,95939.0,16303.0,79636.0,770,96214.0,16844.0,79370.0,740,95763.0,16373.0,79390.0,729,,,,,
111,TradervR1_lab_r16_01_p_entry_quality_a_quality_guard,TradervR1_42_P1_1,"pepper_entry_quality,ash_quality_guard",287856.5,-186.0,-1988.0,-78.0,46.0,-216.98,-216.98,96051.5,16414.5,79637.0,728,96185.0,16817.0,79368.0,708,95620.0,16223.0,79397.0,688,,,,,
112,TradervR1_lab_r10_04_a_attack_tuning,TradervR1_lab_r09_04_p_carry_defense,ash_attack_tuning,288908.5,866.0,-936.0,165.0,250.0,903.75,-223.5228,96294.5,16625.5,79669.0,825,96503.0,17196.0,79307.0,799,96111.0,16700.0,79411.0,785,-670.8333,-5808.75,0.8333,-670.8333,-5808.75
113,TradervR1_lab_r05_08_a_quality_guard_p_carry_defense,TradervR1_42_P1_1,"ash_quality_guard,pepper_carry_defense",287846.5,-196.0,-1998.0,-78.0,27.0,-225.46,-225.46,96078.5,16441.5,79637.0,730,96150.0,16817.0,79333.0,708,95618.0,16223.0,79395.0,687,,,,,
114,TradervR1_lab_r03_07_p_entry_quality_a_quality_guard,TradervR1_42_O2_1,"pepper_entry_quality,ash_quality_guard",287821.5,-221.0,-2023.0,-98.0,66.0,-260.58,-260.58,96031.5,16387.5,79644.0,723,96185.0,16817.0,79368.0,708,95605.0,16223.0,79382.0,687,,,,,
115,TradervR1_lab_r18_07_p_carry_defense_p_entry_quality,TradervR1_39_4,"pepper_carry_defense,pepper_entry_quality",287838.5,-204.0,-2006.0,-146.0,137.0,-266.06,-266.06,95983.5,16332.5,79651.0,722,96168.0,16803.0,79365.0,707,95687.0,16299.0,79388.0,690,,,,,
116,TradervR1_lab_r10_05_p_entry_quality,TradervR1_39_4,pepper_entry_quality,287840.5,-202.0,-2004.0,-153.0,153.0,-267.79,-267.79,95976.5,16332.5,79644.0,722,96168.0,16803.0,79365.0,707,95696.0,16299.0,79397.0,690,,,,,
117,TradervR1_lab_r08_05_p_entry_quality_a_attack_tuning,TradervR1_47,"pepper_entry_quality,ash_attack_tuning",289354.5,1312.0,-490.0,325.0,207.0,1409.19,-268.3512,96454.5,16810.5,79644.0,830,96749.0,17381.0,79368.0,809,96151.0,16763.0,79388.0,794,-1476.9167,-7691.0,0.8333,-1476.9167,-7691.0
118,TradervR1_lab_r08_02_p_carry_defense,TradervR1_39_4,pepper_carry_defense,287835.5,-207.0,-2009.0,-154.0,148.0,-272.74,-272.74,95975.5,16332.5,79643.0,723,96170.0,16803.0,79367.0,707,95690.0,16299.0,79391.0,690,,,,,
119,TradervR1_lab_r15_01_p_carry_defense,TradervR1_39_4,pepper_carry_defense,287823.5,-219.0,-2021.0,-161.0,154.0,-287.67,-287.67,95968.5,16332.5,79636.0,723,96166.0,16803.0,79363.0,706,95689.0,16299.0,79390.0,690,,,,,
120,TradervR1_lab_r17_01_a_attack_tuning,TradervR1_39_4,ash_attack_tuning,287771.5,-271.0,-2073.0,-163.0,178.0,-342.29,-342.29,95966.5,16322.5,79644.0,648,96232.0,16869.0,79363.0,634,95573.0,16176.0,79397.0,616,,,,,
121,TradervR1_lab_r06_07_p_carry_defense,TradervR1_39_4,pepper_carry_defense,287756.5,-286.0,-2088.0,-186.0,153.0,-363.34,-363.34,95943.5,16332.5,79611.0,723,96150.0,16803.0,79347.0,706,95663.0,16299.0,79364.0,690,,,,,
122,TradervR1_lab_r03_05_a_local_fair_blend_p_entry_quality,TradervR1_lab_r02_08_p_carry_defense_best,"ash_local_fair_blend,pepper_entry_quality",287798.5,-244.0,-2046.0,-275.0,422.0,-374.01,-374.01,95854.5,16196.5,79658.0,944,96101.0,16768.0,79333.0,928,95843.0,16448.0,79395.0,897,,,,,
123,TradervR1_lab_r14_04_a_local_fair_blend,TradervR1_42_P1_1,ash_local_fair_blend,288252.0,209.5,-1592.5,-28.5,148.5,187.645,-376.6528,96101.0,16457.0,79644.0,688,96335.0,16972.0,79363.0,666,95816.0,16419.0,79397.0,653,320.4167,-4244.5,0.8333,320.4167,-4244.5
124,TradervR1_lab_r15_07_a_local_fair_blend_p_entry_quality,TradervR1_39_4,"ash_local_fair_blend,pepper_entry_quality",288376.0,333.5,-1468.5,-108.5,342.5,268.125,-382.0278,96021.0,16384.0,79637.0,671,96451.0,17088.0,79363.0,647,95904.0,16509.0,79395.0,640,-277.3333,-3220.75,0.8333,-277.3333,-3220.75
125,TradervR1_lab_r04_08_a_local_fair_blend_a_quality_guard,TradervR1_42_O2_1,"ash_local_fair_blend,ash_quality_guard",287770.5,-272.0,-2074.0,-270.0,373.0,-396.34,-396.34,95859.5,16215.5,79644.0,619,96320.0,16952.0,79368.0,625,95591.0,16194.0,79397.0,600,,,,,
126,TradervR1_lab_r14_07_a_local_fair_blend,TradervR1_42_P1_1,ash_local_fair_blend,287768.5,-274.0,-2076.0,-275.0,393.0,-401.69,-401.69,95854.5,16210.5,79644.0,735,96335.0,16972.0,79363.0,714,95579.0,16182.0,79397.0,690,,,,,
127,TradervR1_lab_r09_04_p_carry_defense,TradervR1_47_2,pepper_carry_defense,289341.5,1299.0,-503.0,241.0,341.0,1356.07,-415.8128,96370.5,16701.5,79669.0,821,96693.0,17386.0,79307.0,799,96278.0,16867.0,79411.0,785,-1655.8333,-7846.25,0.8333,-1655.8333,-7846.25
128,TradervR1_lab_r15_04_a_quality_guard_a_local_fair_blend_p_carry_defense,TradervR1_lab_r14_06_p_entry_quality,"ash_quality_guard,ash_local_fair_blend,pepper_carry_defense",287724.0,-318.5,-2120.5,-318.5,385.5,-460.815,-460.815,95811.0,16176.0,79635.0,768,96284.0,16921.0,79363.0,748,95629.0,16229.0,79400.0,723,,,,,
129,TradervR1_lab_r17_08_a_attack_tuning_p_entry_quality_p_carry_defense,TradervR1_34_1,"ash_attack_tuning,pepper_entry_quality,pepper_carry_defense",287631.0,-411.5,-2213.5,-164.5,58.5,-473.755,-473.755,95965.0,16321.0,79644.0,797,96076.0,16708.0,79368.0,767,95590.0,16193.0,79397.0,765,,,,,
130,TradervR1_lab_r11_06_a_local_fair_blend,TradervR1_42_P1_1,ash_local_fair_blend,287650.5,-392.0,-2194.0,-266.0,251.0,-505.18,-505.18,95863.5,16219.5,79644.0,727,96202.0,16839.0,79363.0,694,95585.0,16188.0,79397.0,677,,,,,
131,TradervR1_lab_r07_01_a_attack_tuning_a_quality_guard,TradervR1_34_1,"ash_attack_tuning,ash_quality_guard",287539.5,-503.0,-2305.0,-284.0,213.0,-619.44,-619.44,95845.5,16201.5,79644.0,758,96146.0,16778.0,79368.0,735,95548.0,16151.0,79397.0,721,,,,,
132,TradervR1_lab_r17_06_a_quality_guard,TradervR1_lab_r16_07_p_carry_defense,ash_quality_guard,289836.5,1794.0,-8.0,522.0,223.0,1958.86,-657.0583,96656.5,17013.5,79643.0,831,96739.0,17371.0,79368.0,814,96441.0,17051.0,79390.0,789,-3487.3333,-8716.75,0.0,-3487.3333,-8716.75
133,TradervR1_lab_r07_02_a_attack_tuning,TradervR1_34_1,ash_attack_tuning,287457.5,-585.0,-2387.0,-231.0,63.0,-670.89,-670.89,95898.5,16254.5,79644.0,831,96031.0,16663.0,79368.0,797,95528.0,16131.0,79397.0,790,,,,,
134,TradervR1_lab_r16_03_a_attack_tuning,TradervR1_34_1,ash_attack_tuning,287450.5,-592.0,-2394.0,-244.0,112.0,-686.36,-686.36,95913.5,16269.5,79644.0,824,96085.0,16717.0,79368.0,797,95452.0,16055.0,79397.0,793,,,,,
135,TradervR1_lab_r17_07_p_carry_defense_p_entry_quality,TradervR1_47_2,"pepper_carry_defense,pepper_entry_quality",289347.5,1305.0,-497.0,215.0,338.0,1353.21,-700.9855,96344.5,16701.5,79643.0,822,96754.0,17386.0,79368.0,800,96249.0,16867.0,79382.0,785,-2117.5,-8505.5,0.6667,-2117.5,-8505.5
136,TradervR1_lab_r09_02_a_local_fair_blend,TradervR1_39_4,ash_local_fair_blend,287467.5,-575.0,-2377.0,-326.0,247.0,-708.86,-708.86,95803.5,16159.5,79644.0,760,96138.0,16775.0,79363.0,725,95526.0,16129.0,79397.0,717,,,,,
137,TradervR1_lab_r12_08_a_quality_guard_a_local_fair_blend,TradervR1_47_2,"ash_quality_guard,ash_local_fair_blend",287485.0,-557.5,-2359.5,-371.5,369.5,-717.085,-717.085,95758.0,16114.0,79644.0,902,96215.0,16847.0,79368.0,889,95512.0,16115.0,79397.0,857,,,,,
138,TradervR1_lab_r09_06_a_local_fair_blend_p_carry_defense,TradervR1_39_4,"ash_local_fair_blend,pepper_carry_defense",287456.5,-586.0,-2388.0,-364.0,269.0,-734.92,-734.92,95765.5,16121.5,79644.0,703,96122.0,16759.0,79363.0,680,95569.0,16180.0,79389.0,662,,,,,
139,TradervR1_lab_r14_08_a_attack_tuning_p_carry_defense,TradervR1_47_2,"ash_attack_tuning,pepper_carry_defense",288621.0,578.5,-1223.5,18.5,298.5,561.095,-842.8855,96148.0,16512.0,79636.0,823,96534.0,17166.0,79368.0,801,95939.0,16557.0,79382.0,788,-1354.75,-5625.25,0.6667,-1354.75,-5625.25
140,TradervR1_lab_r13_06_a_quality_guard_a_attack_tuning,TradervR1_34_1,"ash_quality_guard,ash_attack_tuning",287302.5,-740.0,-2542.0,-291.0,87.0,-848.81,-848.81,95884.5,16240.5,79644.0,816,96013.0,16645.0,79368.0,794,95405.0,16008.0,79397.0,777,,,,,
141,TradervR1_lab_r10_01_a_local_fair_blend,TradervR1_42_O2_1,ash_local_fair_blend,287316.0,-726.5,-2528.5,-363.5,210.5,-870.565,-870.565,95766.0,16122.0,79644.0,772,96064.0,16696.0,79368.0,746,95486.0,16089.0,79397.0,731,,,,,
142,TradervR1_lab_r17_04_p_entry_quality,TradervR1_47_2,pepper_entry_quality,289356.5,1314.0,-488.0,216.0,345.0,1362.0,-882.7705,96345.5,16701.5,79644.0,821,96754.0,17386.0,79368.0,800,96257.0,16867.0,79390.0,786,-2223.25,-9569.75,0.6667,-2223.25,-9569.75
143,TradervR1_lab_r17_03_p_entry_quality_a_attack_tuning,TradervR1_42_P1_1,"pepper_entry_quality,ash_attack_tuning",287260.5,-782.0,-2584.0,-324.0,166.0,-908.68,-908.68,95829.5,16185.5,79644.0,822,96059.0,16696.0,79363.0,800,95372.0,15982.0,79390.0,794,,,,,
144,TradervR1_lab_r14_01_a_quality_guard_a_local_fair_blend,TradervR1_34_1,"ash_quality_guard,ash_local_fair_blend",288360.0,317.5,-1484.5,9.0,270.0,299.05,-990.1422,96159.0,16515.0,79644.0,590,96496.0,17128.0,79368.0,590,95705.0,16308.0,79397.0,570,-1085.6667,-5425.0,0.6667,-1085.6667,-5425.0
145,TradervR1_lab_r06_06_a_quality_guard_a_attack_tuning,TradervR1_42_O2_1,"ash_quality_guard,ash_attack_tuning",287169.0,-873.5,-2675.5,-364.5,157.5,-1013.675,-1013.675,95765.0,16121.0,79644.0,586,95915.0,16547.0,79368.0,573,95489.0,16092.0,79397.0,572,,,,,
146,TradervR1_lab_r18_06_a_attack_tuning_a_quality_guard_a_local_fair_blend,TradervR1_lab_r17_05_a_local_fair_blend,"ash_attack_tuning,ash_quality_guard,ash_local_fair_blend",287208.5,-834.0,-2636.0,-510.0,420.0,-1046.1,-1046.1,95619.5,15975.5,79644.0,860,95983.0,16615.0,79368.0,851,95606.0,16209.0,79397.0,825,,,,,
147,TradervR1_lab_r04_05_a_attack_tuning,TradervR1_42_O2_1,ash_attack_tuning,287079.5,-963.0,-2765.0,-338.0,41.0,-1084.58,-1084.58,95801.5,16157.5,79644.0,830,95879.0,16511.0,79368.0,799,95399.0,16002.0,79397.0,793,,,,,
148,TradervR1_lab_r07_08_a_local_fair_blend,TradervR1_lab_r06_05_a_quality_guard_a_local_fair_blend,ash_local_fair_blend,287143.5,-899.0,-2701.0,-525.0,374.0,-1112.67,-1112.67,95604.5,15960.5,79644.0,964,96066.0,16698.0,79368.0,943,95473.0,16076.0,79397.0,924,,,,,
149,TradervR1_lab_r14_04_a_local_fair_blend_cmaes_ash_local_fair_blend,TradervR1_lab_r14_04_a_local_fair_blend,"ash_local_fair_blend,cmaes_refine",288252.0,209.5,-1592.5,-28.5,148.5,187.645,-1358.6338,96101.0,16457.0,79644.0,688,96335.0,16972.0,79363.0,666,95816.0,16419.0,79397.0,653,-1578.3333,-5792.0,0.6667,-1578.3333,-5792.0
150,TradervR1_lab_r09_03_a_attack_tuning_a_quality_guard,TradervR1_47,"ash_attack_tuning,ash_quality_guard",289305.5,1263.0,-539.0,253.0,339.0,1324.43,-1399.1883,96382.5,16738.5,79644.0,834,96809.0,17441.0,79368.0,824,96114.0,16717.0,79397.0,798,-3707.0833,-8554.75,0.0,-3707.0833,-8554.75
151,TradervR1_lab_r16_06_a_local_fair_blend,TradervR1_42_O2_1,ash_local_fair_blend,286532.0,-1510.5,-3312.5,-543.0,73.0,-1706.39,-1706.39,95632.0,15988.0,79644.0,808,95747.0,16379.0,79368.0,782,95153.0,15756.0,79397.0,762,,,,,
152,TradervR1_lab_r09_01_p_entry_quality_a_local_fair_blend,TradervR1_34_1,"pepper_entry_quality,ash_local_fair_blend",286524.0,-1518.5,-3320.5,-641.5,274.5,-1764.985,-1764.985,95488.0,15844.0,79644.0,807,95850.0,16482.0,79368.0,786,95186.0,15789.0,79397.0,762,,,,,
153,TradervR1_lab_r08_04_a_local_fair_blend_a_attack_tuning,TradervR1_34_1,"ash_local_fair_blend,ash_attack_tuning",285125.0,-2917.5,-4719.5,-1019.5,76.5,-3280.445,-3280.445,95110.0,15466.0,79644.0,909,95274.0,15906.0,79368.0,895,94741.0,15344.0,79397.0,874,,,,,
