timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
0;-75.0;0.0;-75.0
100;-114.0;0.0;-114.0
200;-85.5;0.0;-85.5
300;0.0;0.0;0.0
400;-210.0;0.0;-210.0
500;-228.0;0.0;-228.0
600;-152.0;0.0;-152.0
700;-190.0;0.0;-190.0
800;-247.0;0.0;-247.0
900;-250.0;0.0;-250.0
1000;-250.0;0.0;-250.0
1100;-538.0;0.0;-538.0
1200;-250.0;0.0;-250.0
1300;-202.0;0.0;-202.0
1400;-382.0;0.0;-382.0
1500;-322.0;0.0;-322.0
1600;-202.0;0.0;-202.0
1700;-622.0;0.0;-622.0
1800;-262.0;0.0;-262.0
1900;-262.0;0.0;-262.0
2000;-262.0;0.0;-262.0
2100;-622.0;0.0;-622.0
2200;-328.0;0.0;-328.0
2300;-328.0;0.0;-328.0
2400;-328.0;0.0;-328.0
2500;-754.0;0.0;-754.0
2600;-257.0;0.0;-257.0
2700;-257.0;0.0;-257.0
2800;-363.5;0.0;-363.5
2900;-257.0;0.0;-257.0
3000;-620.0;0.0;-620.0
3100;249.0;0.0;249.0
3200;-106.5;0.0;-106.5
3300;249.0;0.0;249.0
3400;-225.0;0.0;-225.0
3500;-185.5;0.0;-185.5
3600;-146.0;0.0;-146.0
3700;-146.0;0.0;-146.0
3800;-264.5;0.0;-264.5
3900;-146.0;0.0;-146.0
4000;-152.0;0.0;-152.0
4100;328.0;0.0;328.0
4200;-272.0;0.0;-272.0
4300;-152.0;0.0;-152.0
4400;-152.0;0.0;-152.0
4500;-112.0;0.0;-112.0
4600;-72.0;0.0;-72.0
4700;-112.0;0.0;-112.0
4800;-472.0;0.0;-472.0
4900;-72.0;0.0;-72.0
5000;-72.0;0.0;-72.0
5100;-72.0;0.0;-72.0
5200;-24.0;48.0;-72.0
5300;-27.0;45.0;-72.0
5400;10.0;42.0;-32.0
5500;96.0;48.0;48.0
5600;-61.0;51.0;-112.0
5700;50.0;42.0;8.0
5800;62.0;54.0;8.0
5900;62.0;54.0;8.0
6000;-58.0;54.0;-112.0
6100;68.0;60.0;8.0
6200;52.0;44.0;8.0
6300;70.0;62.0;8.0
6400;8.0;80.0;-72.0
6500;113.0;65.0;48.0
6600;236.0;68.0;168.0
6700;-324.0;68.0;-392.0
6800;156.0;68.0;88.0
6900;156.0;68.0;88.0
7000;147.0;59.0;88.0
7100;147.0;59.0;88.0
7200;162.0;74.0;88.0
7300;156.0;68.0;88.0
7400;162.0;74.0;88.0
7500;-330.0;62.0;-392.0
7600;236.0;68.0;168.0
7700;242.0;74.0;168.0
7800;236.0;68.0;168.0
7900;233.0;65.0;168.0
8000;110.0;62.0;48.0
8100;230.0;62.0;168.0
8200;260.0;92.0;168.0
8300;236.0;68.0;168.0
8400;236.0;68.0;168.0
8500;-124.0;68.0;-192.0
8600;322.0;74.0;248.0
8700;196.0;68.0;128.0
8800;313.0;65.0;248.0
8900;196.0;68.0;128.0
9000;512.0;144.0;368.0
9100;392.0;144.0;248.0
9200;424.0;176.0;248.0
9300;392.0;144.0;248.0
9400;512.0;144.0;368.0
9500;424.0;136.0;288.0
9600;544.0;136.0;408.0
9700;464.0;136.0;328.0
9800;464.0;136.0;328.0
9900;-256.0;136.0;-392.0
10000;464.0;136.0;328.0
10100;464.0;136.0;328.0
10200;464.0;136.0;328.0
10300;464.0;136.0;328.0
10400;464.0;136.0;328.0
10500;104.0;136.0;-32.0
10600;544.0;136.0;408.0
10700;504.0;136.0;368.0
10800;544.0;136.0;408.0
10900;544.0;136.0;408.0
11000;424.0;136.0;288.0
11100;544.0;136.0;408.0
11200;664.0;136.0;528.0
11300;544.0;136.0;408.0
11400;544.0;136.0;408.0
11500;584.0;136.0;448.0
11600;704.0;136.0;568.0
11700;1104.0;136.0;968.0
11800;-114.0;118.0;-232.0
11900;636.0;148.0;488.0
12000;636.0;148.0;488.0
12100;762.0;154.0;608.0
12200;708.0;100.0;608.0
12300;621.0;133.0;488.0
12400;642.0;154.0;488.0
12500;724.0;196.0;528.0
12600;716.0;148.0;568.0
12700;60698.0;60130.0;568.0
12800;716.0;148.0;568.0
12900;710.0;142.0;568.0
13000;610.0;162.0;448.0
13100;730.0;162.0;568.0
13200;282.0;194.0;88.0
13300;738.0;170.0;568.0
13400;732.0;164.0;568.0
13500;778.0;170.0;608.0
13600;698.0;170.0;528.0
13700;938.0;170.0;768.0
13800;818.0;170.0;648.0
13900;700.0;172.0;528.0
14000;808.0;160.0;648.0
14100;814.0;166.0;648.0
14200;934.0;166.0;768.0
14300;814.0;166.0;648.0
14400;812.0;164.0;648.0
14500;844.0;156.0;688.0
14600;1405.0;197.0;1208.0
14700;1032.0;224.0;808.0
14800;1396.0;188.0;1208.0
14900;934.0;206.0;728.0
15000;907.0;179.0;728.0
15100;916.0;188.0;728.0
15200;1036.0;188.0;848.0
15300;955.0;107.0;848.0
15400;547.0;179.0;368.0
15500;876.0;188.0;688.0
15600;982.5;174.5;808.0
15700;987.0;179.0;808.0
15800;1125.0;197.0;928.0
15900;987.0;179.0;808.0
16000;924.0;116.0;808.0
16100;987.0;179.0;808.0
16200;1125.0;197.0;928.0
16300;996.0;188.0;808.0
16400;996.0;188.0;808.0
16500;1036.0;188.0;848.0
16600;1090.0;202.0;888.0
16700;363.0;195.0;168.0
16800;1072.5;184.5;888.0
16900;1069.0;181.0;888.0
17000;956.0;188.0;768.0
17100;963.0;195.0;768.0
17200;1111.0;223.0;888.0
17300;1231.0;223.0;1008.0
17400;1231.0;223.0;1008.0
17500;1148.0;220.0;928.0
17600;1191.0;223.0;968.0
17700;1655.0;207.0;1448.0
17800;1318.0;230.0;1088.0
17900;1189.0;221.0;968.0
18000;1194.0;226.0;968.0
18100;1191.0;223.0;968.0
18200;1673.0;225.0;1448.0
18300;1193.0;225.0;968.0
18400;1231.0;223.0;1008.0
18500;1151.0;223.0;928.0
18600;1353.0;225.0;1128.0
18700;1273.0;225.0;1048.0
18800;1403.0;235.0;1168.0
18900;803.0;235.0;568.0
19000;1283.0;235.0;1048.0
19100;1161.0;233.0;928.0
19200;1282.0;234.0;1048.0
19300;1299.0;251.0;1048.0
19400;1303.0;255.0;1048.0
19500;1272.0;264.0;1008.0
19600;1382.5;254.5;1128.0
19700;1265.0;257.0;1008.0
19800;1380.5;252.5;1128.0
19900;1381.5;253.5;1128.0
20000;1384.5;256.5;1128.0
20100;1383.0;255.0;1128.0
20200;1383.0;255.0;1128.0
20300;1864.0;256.0;1608.0
20400;902.5;254.5;648.0
20500;1424.0;256.0;1168.0
20600;1463.0;255.0;1208.0
20700;1544.0;256.0;1288.0
20800;1344.0;256.0;1088.0
20900;1478.0;270.0;1208.0
21000;1318.0;270.0;1048.0
21100;1478.0;270.0;1208.0
21200;1470.0;262.0;1208.0
21300;998.0;270.0;728.0
21400;1477.5;269.5;1208.0
21500;1560.0;312.0;1248.0
21600;1605.0;317.0;1288.0
21700;1720.0;352.0;1368.0
21800;1610.0;322.0;1288.0
21900;1605.0;317.0;1288.0
22000;1605.0;317.0;1288.0
22100;1460.0;292.0;1168.0
22200;1605.0;317.0;1288.0
22300;1595.0;307.0;1288.0
22400;1610.0;322.0;1288.0
22500;1645.0;317.0;1328.0
22600;1685.0;317.0;1368.0
22700;1765.0;317.0;1448.0
22800;1212.5;324.5;888.0
22900;1805.0;317.0;1488.0
23000;1685.0;317.0;1368.0
