timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
0;-58.5;0.0;-58.5
100;-101.0;0.0;-101.0
200;-81.0;0.0;-81.0
300;9.0;0.0;9.0
400;-215.0;0.0;-215.0
500;-233.0;0.0;-233.0
600;-167.0;0.0;-167.0
700;-242.0;57.0;-299.0
800;-289.0;66.0;-355.0
900;-292.0;7.0;-299.0
1000;-253.5;63.0;-316.5
1100;-75.0;84.0;-159.0
1200;-152.0;196.0;-348.0
1300;-148.5;105.0;-253.5
1400;-169.5;84.0;-253.5
1500;-155.5;98.0;-253.5
1600;-382.5;-14.0;-368.5
1700;-181.0;116.5;-297.5
1800;-208.5;89.0;-297.5
1900;-102.0;89.0;-191.0
2000;-260.5;72.5;-333.0
2100;-66.5;89.0;-155.5
2200;-244.0;89.0;-333.0
2300;-233.0;100.0;-333.0
2400;-150.5;76.0;-226.5
2500;-132.0;144.0;-276.0
2600;-215.0;141.0;-356.0
2700;-17.0;139.0;-156.0
2800;-135.0;141.0;-276.0
2900;-135.0;141.0;-276.0
3000;-93.0;143.0;-236.0
3100;23.0;139.0;-116.0
3200;-99.0;137.0;-236.0
3300;-57.0;139.0;-196.0
3400;-57.0;139.0;-196.0
3500;66.0;142.0;-76.0
3600;-57.0;139.0;-196.0
3700;-53.0;143.0;-196.0
3800;65.0;141.0;-76.0
3900;-55.0;141.0;-196.0
4000;343.0;139.0;204.0
4100;-416.0;140.0;-556.0
4200;-18.0;138.0;-156.0
4300;459.0;135.0;324.0
4400;-101.0;135.0;-236.0
4500;21.0;137.0;-116.0
4600;18.0;134.0;-116.0
4700;125.0;121.0;4.0
4800;29.0;145.0;-116.0
4900;-59.0;137.0;-196.0
5000;61.0;137.0;-76.0
5100;-59.0;137.0;-196.0
5200;-256.0;140.0;-396.0
5300;77.0;113.0;-36.0
5400;98.0;134.0;-36.0
5500;-25.0;131.0;-156.0
5600;143.0;179.0;-36.0
5700;95.0;131.0;-36.0
5800;-387.5;88.5;-476.0
5900;63.5;99.5;-36.0
6000;63.0;139.0;-76.0
6100;203.0;159.0;44.0
6200;203.0;159.0;44.0
6300;220.0;176.0;44.0
6400;220.0;176.0;44.0
6500;407.0;363.0;44.0
6600;140.0;176.0;-36.0
6700;660.0;176.0;484.0
6800;220.0;176.0;44.0
6900;211.5;167.5;44.0
7000;277.0;193.0;84.0
7100;317.0;193.0;124.0
7200;325.5;201.5;124.0
7300;300.0;176.0;124.0
7400;380.0;176.0;204.0
7500;723.0;159.0;564.0
7600;266.0;142.0;124.0
7700;308.5;184.5;124.0
7800;197.5;73.5;124.0
7900;292.0;168.0;124.0
8000;675.5;31.5;644.0
8100;237.0;153.0;84.0
8200;370.5;166.5;204.0
8300;330.0;126.0;204.0
8400;357.0;153.0;204.0
8500;357.0;153.0;204.0
8600;504.0;180.0;324.0
8700;357.0;153.0;204.0
8800;357.0;153.0;204.0
8900;266.0;62.0;204.0
9000;-116.0;120.0;-236.0
9100;389.5;105.5;284.0
9200;484.0;120.0;364.0
9300;404.0;120.0;284.0
9400;-21.5;134.5;-156.0
9500;255.0;91.0;164.0
9600;295.0;91.0;204.0
9700;346.0;62.0;284.0
9800;346.0;62.0;284.0
9900;786.0;62.0;724.0
10000;429.5;105.5;324.0
10100;426.0;62.0;364.0
10200;426.0;62.0;364.0
10300;477.0;33.0;444.0
10400;430.0;-54.0;484.0
10500;688.0;4.0;684.0
10600;353.5;-10.5;364.0
10700;455.0;91.0;364.0
10800;546.0;62.0;484.0
10900;488.0;4.0;484.0
11000;437.0;33.0;404.0
11100;477.0;33.0;444.0
11200;477.0;33.0;444.0
11300;146.0;62.0;84.0
11400;586.0;62.0;524.0
11500;448.0;4.0;444.0
11600;404.5;-39.5;444.0
11700;274.0;-170.0;444.0
11800;506.0;62.0;444.0
11900;626.0;62.0;564.0
12000;589.5;105.5;484.0
12100;571.5;47.5;524.0
12200;586.0;62.0;524.0
12300;586.0;62.0;524.0
12400;369.0;-35.0;404.0
12500;975.5;11.5;964.0
12600;535.5;11.5;524.0
12700;1022.0;58.0;964.0
12800;551.0;27.0;524.0
12900;719.0;275.0;444.0
13000;591.0;27.0;564.0
13100;553.5;-50.5;604.0
13200;742.0;58.0;684.0
13300;631.0;27.0;604.0
13400;542.0;58.0;484.0
13500;631.0;27.0;604.0
13600;631.0;27.0;604.0
13700;631.0;27.0;604.0
13800;677.5;73.5;604.0
13900;551.0;27.0;524.0
14000;751.0;27.0;724.0
14100;649.0;-35.0;684.0
14200;711.0;27.0;684.0
14300;711.0;27.0;684.0
14400;671.0;27.0;644.0
14500;583.0;-221.0;804.0
14600;680.0;-4.0;684.0
14700;550.0;306.0;244.0
14800;742.0;58.0;684.0
14900;908.5;104.5;804.0
15000;803.0;79.0;724.0
15100;878.0;114.0;764.0
15200;917.0;153.0;764.0
15300;535.5;211.5;324.0
15400;917.0;153.0;764.0
15500;917.0;153.0;764.0
15600;956.0;192.0;764.0
15700;956.0;192.0;764.0
15800;956.0;192.0;764.0
15900;1091.0;327.0;764.0
16000;946.0;222.0;724.0
16100;1126.0;282.0;844.0
16200;1006.0;282.0;724.0
16300;1126.0;282.0;844.0
16400;1036.0;312.0;724.0
16500;1126.0;282.0;844.0
16600;1111.0;267.0;844.0
16700;1536.0;252.0;1284.0
16800;1096.0;252.0;844.0
16900;1141.0;297.0;844.0
