run_id,best_score,elapsed_seconds
52000,-725.8860852473053,129.76866602897644
53000,-725.8860852473053,131.64743280410767
54000,-370.74841206224596,134.16195702552795
55000,-185.79868417053922,136.46164083480835
56000,-185.79868417053922,138.26663088798523
57000,-185.79868417053922,140.09191179275513
58000,-185.79868417053922,141.89376306533813
59000,-185.79868417053922,143.67421102523804
60000,-185.79868417053922,145.49065279960632
61000,-185.79868417053922,147.2925500869751
62000,-185.79868417053922,149.10732793807983
63000,-185.79868417053922,150.92623686790466
64000,-185.79868417053922,152.7181749343872
65000,-185.79868417053922,154.57444500923157
66000,-177.07452946171216,156.435240983963
67000,-177.07452946171216,158.23434686660767
68000,-177.07452946171216,160.04701900482178
69000,-177.07452946171216,161.81823205947876
70000,-177.07452946171216,163.59627485275269
71000,-177.07452946171216,165.45367288589478
72000,-177.07452946171216,167.61016488075256
73000,-177.07452946171216,169.66903018951416
74000,-177.07452946171216,171.79960799217224
75000,-177.07452946171216,174.13019585609436
76000,-177.07452946171216,176.5461390018463
77000,-177.07452946171216,178.4105668067932
78000,-177.07452946171216,180.38352608680725
79000,-177.07452946171216,182.24547290802002
80000,-177.07452946171216,184.05253982543945
81000,-177.07452946171216,185.85152888298035
82000,-177.07452946171216,188.39446902275085
83000,-177.07452946171216,190.22290301322937
84000,-177.07452946171216,192.07971596717834
85000,-177.07452946171216,193.88143587112427
86000,-177.07452946171216,195.67478895187378
87000,-177.07452946171216,197.50887298583984
88000,-177.07452946171216,199.31370496749878
89000,-177.07452946171216,201.12153601646423
90000,-177.07452946171216,202.90464305877686
91000,-177.07452946171216,204.67524814605713
92000,-177.07452946171216,206.48203992843628
93000,-177.07452946171216,208.2990379333496
94000,-177.07452946171216,210.11005783081055
95000,-177.07452946171216,211.89082789421082
96000,-177.07452946171216,213.65570712089539
97000,-177.07452946171216,215.43052196502686
98000,-177.07452946171216,217.19993805885315
99000,-177.07452946171216,218.95841193199158
100000,-177.07452946171216,220.7390468120575
101000,-177.07452946171216,222.53199410438538
102000,-177.07452946171216,224.32721400260925
103000,-177.07452946171216,226.0632779598236
104000,-177.07452946171216,227.86440896987915
105000,-91.70119534836897,229.80951809883118
106000,19.798678614468713,232.3354458808899
107000,29.796280648221654,234.33333897590637
108000,29.796280648221654,236.2345850467682
109000,29.796280648221654,238.21319699287415
110000,29.796280648221654,240.10196900367737
111000,29.796280648221654,241.9591841697693
112000,29.796280648221654,243.86023092269897
113000,29.796280648221654,245.73131704330444
114000,29.796280648221654,247.60543584823608
115000,29.796280648221654,249.50501990318298
116000,29.796280648221654,251.37872982025146
117000,31.130735348087086,253.61255383491516
118000,31.130735348087086,255.48577189445496
119000,31.130735348087086,257.3543059825897
120000,31.130735348087086,259.25988507270813
121000,31.130735348087086,261.0860540866852
122000,31.130735348087086,262.93002796173096
123000,31.130735348087086,264.8059780597687
124000,31.130735348087086,266.6556739807129
125000,31.130735348087086,268.54080414772034
126000,31.130735348087086,270.4361310005188
127000,31.130735348087086,272.3104839324951
128000,32.64970357507143,274.2669289112091
129000,32.64970357507143,276.10964798927307
130000,32.64970357507143,277.96531796455383
131000,32.64970357507143,279.74606108665466
132000,32.64970357507143,281.5476357936859
133000,32.64970357507143,283.3823399543762
134000,32.64970357507143,285.3172299861908
135000,32.64970357507143,287.11885690689087
136000,32.64970357507143,288.94610595703125
137000,32.64970357507143,290.76402401924133
138000,36.559259763226976,292.6897919178009
139000,36.559259763226976,294.4765479564667
140000,36.559259763226976,296.25705194473267
141000,36.559259763226976,298.08609199523926
142000,36.559259763226976,299.8761157989502
143000,36.559259763226976,301.67981696128845
144000,36.559259763226976,303.53817486763
145000,36.559259763226976,305.33312797546387
146000,36.559259763226976,307.2079839706421
147000,36.559259763226976,309.0084409713745
148000,36.559259763226976,310.79279589653015
149000,36.559259763226976,312.6370098590851
150000,36.559259763226976,314.3955509662628
151000,36.559259763226976,316.1996898651123
152000,36.559259763226976,317.97494292259216
153000,36.559259763226976,319.76951909065247
154000,36.559259763226976,321.5653359889984
155000,36.559259763226976,323.37962794303894
156000,36.559259763226976,325.31017684936523
157000,69.1063943760501,327.56236696243286
158000,91.39435081942725,329.97461795806885
159000,91.39435081942725,332.07576084136963
160000,91.39435081942725,334.0871548652649
161000,91.39435081942725,336.2088499069214
162000,91.39435081942725,338.19276905059814
163000,91.39435081942725,340.174546957016
164000,91.39435081942725,342.2621228694916
165000,91.39435081942725,344.27064394950867
166000,91.39435081942725,346.284138917923
167000,91.39435081942725,348.36922907829285
168000,91.39435081942725,350.3815290927887
169000,91.39435081942725,352.4961998462677
170000,91.39435081942725,354.5253701210022
171000,91.39435081942725,356.6698429584503
172000,91.39435081942725,358.85015392303467
173000,91.39435081942725,360.7969579696655
174000,91.39435081942725,362.80074286460876
175000,91.39435081942725,364.81108713150024
176000,91.39435081942725,366.95926904678345
177000,91.39435081942725,369.0444920063019
178000,91.39435081942725,371.09510803222656
179000,91.39435081942725,373.1827869415283
180000,91.39435081942725,375.26819491386414
181000,91.39435081942725,377.2744619846344
182000,91.39435081942725,379.33652091026306
183000,91.39435081942725,381.31389594078064
184000,91.39435081942725,383.2579960823059
185000,91.39435081942725,385.3120849132538
186000,91.39435081942725,387.2468137741089
187000,91.39435081942725,389.22678399086
188000,91.39435081942725,391.2605969905853
189000,91.39435081942725,393.21030497550964
190000,91.39435081942725,395.2583239078522
191000,91.39435081942725,397.2304277420044
192000,91.39435081942725,399.1649479866028
193000,91.39435081942725,401.19091606140137
194000,91.39435081942725,403.0761830806732
195000,91.39435081942725,405.0562069416046
196000,91.39435081942725,407.01632618904114
197000,91.39435081942725,408.9199101924896
198000,91.39435081942725,410.9331820011139
199000,91.39435081942725,412.8649311065674
200000,91.39435081942725,414.7882480621338
201000,91.39435081942725,416.8190588951111
202000,91.39435081942725,418.7675471305847
203000,91.39435081942725,420.7769708633423
204000,91.39435081942725,422.78225898742676
205000,91.39435081942725,424.7877938747406
206000,91.39435081942725,426.7142479419708
207000,91.39435081942725,428.5905120372772
208000,91.39435081942725,430.9270420074463
209000,91.39435081942725,433.6955609321594
210000,104.09338101004526,436.41861605644226
211000,104.09338101004526,438.78375005722046
212000,104.09338101004526,441.04738092422485
213000,104.09338101004526,443.3584430217743
214000,104.09338101004526,445.64871287345886
215000,104.09338101004526,447.8601448535919
216000,104.09338101004526,450.15869092941284
217000,104.09338101004526,452.4061827659607
218000,104.09338101004526,454.6661570072174
219000,104.09338101004526,457.0057499408722
220000,104.09338101004526,459.34755182266235
221000,104.09338101004526,461.8867049217224
222000,104.09338101004526,464.3542540073395
223000,104.09338101004526,466.865425825119
224000,104.09338101004526,470.1507351398468
225000,104.09338101004526,473.58268904685974
226000,104.09338101004526,476.44560503959656
227000,104.09338101004526,479.78270292282104
228000,104.09338101004526,483.0108919143677
229000,104.09338101004526,486.279736995697
230000,104.09338101004526,489.39356684684753
231000,104.09338101004526,492.06825494766235
232000,104.09338101004526,494.9788029193878
233000,104.09338101004526,497.6715030670166
234000,104.09338101004526,500.72188687324524
235000,104.09338101004526,503.67489981651306
236000,104.09338101004526,506.57754278182983
237000,104.09338101004526,510.68833088874817
238000,104.09338101004526,513.8654420375824
239000,104.09338101004526,517.382838010788
240000,104.09338101004526,520.4212789535522
241000,104.09338101004526,524.9063289165497
242000,104.09338101004526,528.6075267791748
243000,104.09338101004526,532.2042019367218
244000,104.09338101004526,535.443764925003
245000,104.09338101004526,538.7326567173004
