timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
0;-75.0;0.0;-75.0
100;-114.0;0.0;-114.0
200;-85.5;0.0;-85.5
300;0.0;0.0;0.0
400;-210.0;0.0;-210.0
500;-228.0;0.0;-228.0
600;-152.0;0.0;-152.0
700;-190.0;0.0;-190.0
800;-247.0;0.0;-247.0
900;-250.0;0.0;-250.0
1000;-250.0;0.0;-250.0
1100;-538.0;0.0;-538.0
1200;-250.0;0.0;-250.0
1300;-202.0;0.0;-202.0
1400;-382.0;0.0;-382.0
1500;-322.0;0.0;-322.0
1600;-202.0;0.0;-202.0
1700;-622.0;0.0;-622.0
1800;-262.0;0.0;-262.0
1900;-262.0;0.0;-262.0
2000;-262.0;0.0;-262.0
2100;-622.0;0.0;-622.0
2200;-328.0;0.0;-328.0
2300;-328.0;0.0;-328.0
2400;-328.0;0.0;-328.0
2500;-754.0;0.0;-754.0
2600;-257.0;0.0;-257.0
2700;-257.0;0.0;-257.0
2800;-278.5;85.0;-363.5
2900;-187.0;70.0;-257.0
3000;-540.0;80.0;-620.0
3100;343.0;94.0;249.0
3200;-40.5;66.0;-106.5
3300;315.0;66.0;249.0
3400;-167.0;58.0;-225.0
3500;-83.5;102.0;-185.5
3600;-80.0;66.0;-146.0
3700;-80.0;66.0;-146.0
3800;-175.5;89.0;-264.5
3900;-84.0;62.0;-146.0
4000;-84.0;68.0;-152.0
4100;390.0;62.0;328.0
4200;-270.0;2.0;-272.0
4300;-93.0;59.0;-152.0
4400;-93.0;59.0;-152.0
4500;-44.0;68.0;-112.0
4600;-13.0;59.0;-72.0
4700;-50.0;62.0;-112.0
4800;-410.0;62.0;-472.0
4900;2.0;74.0;-72.0
5000;-4.0;68.0;-72.0
5100;-4.0;68.0;-72.0
5200;50.0;122.0;-72.0
5300;50.0;122.0;-72.0
5400;90.0;122.0;-32.0
5500;170.0;122.0;48.0
5600;10.0;122.0;-112.0
5700;130.0;122.0;8.0
5800;130.0;122.0;8.0
5900;130.0;122.0;8.0
6000;10.0;122.0;-112.0
6100;106.0;98.0;8.0
6200;122.0;114.0;8.0
6300;146.0;138.0;8.0
6400;90.0;162.0;-72.0
6500;190.0;142.0;48.0
6600;314.0;146.0;168.0
6700;-246.0;146.0;-392.0
6800;234.0;146.0;88.0
6900;234.0;146.0;88.0
7000;222.0;134.0;88.0
7100;222.0;134.0;88.0
7200;242.0;154.0;88.0
7300;234.0;146.0;88.0
7400;242.0;154.0;88.0
7500;-206.0;186.0;-392.0
7600;356.0;188.0;168.0
7700;358.0;190.0;168.0
7800;356.0;188.0;168.0
7900;355.0;187.0;168.0
8000;234.0;186.0;48.0
8100;354.0;186.0;168.0
8200;343.0;175.0;168.0
8300;363.0;195.0;168.0
8400;363.0;195.0;168.0
8500;3.0;195.0;-192.0
8600;438.0;190.0;248.0
8700;323.0;195.0;128.0
8800;445.5;197.5;248.0
8900;323.0;195.0;128.0
9000;558.0;190.0;368.0
9100;438.0;190.0;248.0
9200;478.0;230.0;248.0
9300;438.0;190.0;248.0
9400;558.0;190.0;368.0
9500;473.0;185.0;288.0
9600;589.0;181.0;408.0
9700;509.0;181.0;328.0
9800;510.0;182.0;328.0
9900;-211.0;181.0;-392.0
10000;508.5;180.5;328.0
10100;510.0;182.0;328.0
10200;510.0;182.0;328.0
10300;510.0;182.0;328.0
10400;510.5;182.5;328.0
10500;150.0;182.0;-32.0
10600;589.0;181.0;408.0
10700;549.0;181.0;368.0
10800;591.0;183.0;408.0
10900;591.0;183.0;408.0
11000;470.0;182.0;288.0
11100;588.5;180.5;408.0
11200;709.0;181.0;528.0
11300;589.0;181.0;408.0
11400;588.0;180.0;408.0
11500;629.0;181.0;448.0
11600;748.0;180.0;568.0
11700;1149.0;181.0;968.0
11800;-56.0;176.0;-232.0
11900;669.0;181.0;488.0
12000;669.0;181.0;488.0
12100;718.0;110.0;608.0
12200;781.0;173.0;608.0
12300;622.5;134.5;488.0
12400;598.0;110.0;488.0
12500;589.0;61.0;528.0
12600;685.0;117.0;568.0
12700;-69294.0;-69862.0;568.0
12800;685.0;117.0;568.0
12900;692.0;124.0;568.0
13000;579.0;131.0;448.0
13100;699.0;131.0;568.0
13200;173.0;85.0;88.0
13300;707.0;139.0;568.0
13400;720.5;152.5;568.0
13500;747.0;139.0;608.0
13600;667.0;139.0;528.0
13700;907.0;139.0;768.0
13800;787.0;139.0;648.0
13900;662.5;134.5;528.0
14000;809.5;161.5;648.0
14100;796.0;148.0;648.0
14200;916.0;148.0;768.0
14300;796.0;148.0;648.0
14400;800.5;152.5;648.0
14500;858.5;170.5;688.0
14600;1400.0;192.0;1208.0
14700;988.0;180.0;808.0
14800;1404.0;196.0;1208.0
14900;956.0;228.0;728.0
15000;953.0;225.0;728.0
15100;954.0;226.0;728.0
15200;1074.0;226.0;848.0
15300;1065.0;217.0;848.0
15400;593.0;225.0;368.0
15500;914.0;226.0;688.0
15600;1032.5;224.5;808.0
15700;1033.0;225.0;808.0
15800;1155.0;227.0;928.0
15900;1033.0;225.0;808.0
16000;1026.0;218.0;808.0
16100;1033.0;225.0;808.0
16200;1155.0;227.0;928.0
16300;1034.0;226.0;808.0
16400;1034.0;226.0;808.0
16500;1074.0;226.0;848.0
16600;1128.0;240.0;888.0
16700;409.0;241.0;168.0
16800;1130.5;242.5;888.0
16900;1131.0;243.0;888.0
17000;1010.0;242.0;768.0
17100;1009.0;241.0;768.0
17200;1165.0;277.0;888.0
17300;1285.0;277.0;1008.0
17400;1285.0;277.0;1008.0
17500;1214.0;286.0;928.0
17600;1245.0;277.0;968.0
17700;1773.0;325.0;1448.0
17800;1344.0;256.0;1088.0
17900;1251.0;283.0;968.0
18000;1236.0;268.0;968.0
18100;1245.0;277.0;968.0
18200;1719.0;271.0;1448.0
18300;1239.0;271.0;968.0
18400;1285.0;277.0;1008.0
18500;1205.0;277.0;928.0
18600;1399.0;271.0;1128.0
18700;1283.0;235.0;1048.0
18800;1433.0;265.0;1168.0
18900;833.0;265.0;568.0
19000;1313.0;265.0;1048.0
19100;1187.0;259.0;928.0
19200;1310.0;262.0;1048.0
19300;1322.0;274.0;1048.0
19400;1346.0;298.0;1048.0
19500;1360.0;352.0;1008.0
19600;1423.0;295.0;1128.0
19700;1318.0;310.0;1008.0
19800;1411.0;283.0;1128.0
19900;1417.0;289.0;1128.0
20000;1435.0;307.0;1128.0
20100;1426.0;298.0;1128.0
20200;1426.0;298.0;1128.0
20300;1912.0;304.0;1608.0
20400;943.0;295.0;648.0
20500;1472.0;304.0;1168.0
20600;1506.0;298.0;1208.0
20700;1592.0;304.0;1288.0
20800;1392.0;304.0;1088.0
20900;1526.0;318.0;1208.0
21000;1366.0;318.0;1048.0
21100;1526.0;318.0;1208.0
21200;1558.0;350.0;1208.0
21300;1046.0;318.0;728.0
21400;1528.0;320.0;1208.0
21500;1566.0;318.0;1248.0
21600;1610.0;322.0;1288.0
21700;1718.0;350.0;1368.0
21800;1614.0;326.0;1288.0
21900;1610.0;322.0;1288.0
22000;1610.0;322.0;1288.0
22100;1470.0;302.0;1168.0
22200;1610.0;322.0;1288.0
22300;1602.0;314.0;1288.0
22400;1542.0;254.0;1288.0
22500;1586.0;258.0;1328.0
22600;1626.0;258.0;1368.0
22700;1706.0;258.0;1448.0
22800;1140.0;252.0;888.0
22900;1746.0;258.0;1488.0
23000;1626.0;258.0;1368.0
