rank,name,parent,families,deterministic_total,delta_vs_safe,delta_vs_attack,min_day_delta_vs_safe,daily_delta_range_vs_safe,deterministic_score,composite_score,day_-2,ash_-2,pepper_-2,trades_-2,day_-1,ash_-1,pepper_-1,trades_-1,day_0,ash_0,pepper_0,trades_0,mc_mean_delta,mc_p10_delta,mc_win_rate,mc_plausible_mean_delta,mc_plausible_p10_delta
11,TradervR1_lab_r12_02_p_entry_quality_a_quality_guard,TradervR1_47,"pepper_entry_quality,ash_quality_guard",289984.5,1942.0,140.0,441.0,317.0,2070.99,3029.8705,96570.5,16926.5,79644.0,829,96975.0,17607.0,79368.0,811,96439.0,17051.0,79388.0,789,2362.0,-107.75,0.8333,2362.0,-107.75
12,TradervR1_lab_r12_02_p_entry_quality_a_quality_guard_cmaes_pepper_entry_quality,TradervR1_lab_r12_02_p_entry_quality_a_quality_guard,"pepper_entry_quality,cmaes_refine",289984.5,1942.0,140.0,441.0,317.0,2070.99,2961.58,96570.5,16926.5,79644.0,829,96975.0,17607.0,79368.0,811,96439.0,17051.0,79388.0,789,1772.0,1048.5,1.0,1772.0,1048.5
13,TradervR1_lab_r15_02_a_quality_guard_a_local_fair_blend,TradervR1_47,"ash_quality_guard,ash_local_fair_blend",290392.0,2349.5,547.5,703.5,168.5,2582.245,2843.6655,96833.0,17189.0,79644.0,689,96991.0,17623.0,79368.0,676,96568.0,17171.0,79397.0,669,1148.25,-1621.75,0.8333,1148.25,-1621.75
14,TradervR1_lab_r03_08_a_attack_tuning_a_quality_guard_p_entry_quality,TradervR1_47,"ash_attack_tuning,ash_quality_guard,pepper_entry_quality",290379.0,2336.5,534.5,521.5,484.5,2480.265,2739.0772,96651.0,17007.0,79644.0,829,97223.0,17855.0,79368.0,814,96505.0,17117.0,79388.0,791,1017.9167,-1268.0,0.8333,1017.9167,-1268.0
15,TradervR1_lab_r13_02_p_carry_defense,TradervR1_47,pepper_carry_defense,289813.5,1771.0,-31.0,461.0,296.0,1908.67,2212.7872,96682.5,17013.5,79669.0,830,96678.0,17371.0,79307.0,813,96453.0,17051.0,79402.0,788,1505.6667,-2320.25,0.8333,1505.6667,-2320.25
16,TradervR1_lab_r11_03_a_attack_tuning_p_entry_quality,TradervR1_lab_r10_02_a_quality_guard_p_entry_quality_best,"ash_attack_tuning,pepper_entry_quality",289669.5,1627.0,-175.0,326.0,393.0,1709.66,2207.2562,96455.5,16818.5,79637.0,824,96799.0,17431.0,79368.0,815,96415.0,17025.0,79390.0,790,1560.4167,-970.75,0.6667,1560.4167,-970.75
17,TradervR1_lab_r05_01_p_carry_defense,TradervR1_47,pepper_carry_defense,289832.5,1790.0,-12.0,479.0,287.0,1934.69,2193.6238,96674.5,17013.5,79661.0,830,96696.0,17371.0,79325.0,814,96462.0,17051.0,79411.0,789,921.8333,-985.75,0.8333,921.8333,-985.75
18,TradervR1_lab_r06_06_p_carry_defense,TradervR1_47,pepper_carry_defense,289770.5,1728.0,-74.0,443.0,307.0,1858.49,2035.7655,96664.5,17013.5,79651.0,830,96660.0,17371.0,79289.0,813,96446.0,17051.0,79395.0,788,850.75,-1330.5,0.8333,850.75,-1330.5
19,TradervR1_lab_r10_02_a_quality_guard_p_entry_quality,TradervR1_47,"ash_quality_guard,pepper_entry_quality",289838.5,1796.0,-6.0,522.0,224.0,1960.78,2017.9238,96657.5,17013.5,79644.0,830,96739.0,17371.0,79368.0,814,96442.0,17051.0,79391.0,788,1730.5833,-4741.25,0.8333,1730.5833,-4741.25
20,TradervR1_lab_r12_05_a_quality_guard,TradervR1_47_2,ash_quality_guard,289176.0,1133.5,-668.5,140.5,387.5,1151.675,2002.4855,96270.0,16626.0,79644.0,818,96682.0,17314.0,79368.0,798,96224.0,16827.0,79397.0,783,2034.25,438.75,0.8333,2034.25,438.75
21,TradervR1_lab_r01_06_p_entry_quality,TradervR1_47,pepper_entry_quality,289830.5,1788.0,-14.0,521.0,224.0,1952.43,1880.2895,96650.5,17013.5,79637.0,830,96739.0,17371.0,79368.0,814,96441.0,17051.0,79390.0,789,587.75,-2353.25,0.6667,587.75,-2353.25
22,TradervR1_lab_r02_06_p_carry_defense,TradervR1_lab_r01_04_p_carry_defense,pepper_carry_defense,289774.5,1732.0,-70.0,461.0,289.0,1870.23,1870.23,96650.5,17013.5,79637.0,830,96678.0,17371.0,79307.0,813,96446.0,17051.0,79395.0,788,,,,,
23,TradervR1_lab_r11_08_a_local_fair_blend_p_carry_defense,TradervR1_lab_r10_02_a_quality_guard_p_entry_quality_best,"ash_local_fair_blend,pepper_carry_defense",289834.0,1791.5,-10.5,556.0,87.0,1979.14,1870.0528,96722.0,17079.0,79643.0,768,96773.0,17405.0,79368.0,743,96339.0,16949.0,79390.0,719,531.0833,-2457.25,0.6667,531.0833,-2457.25
24,TradervR1_lab_r08_04_p_entry_quality_a_attack_tuning,TradervR1_47,"pepper_entry_quality,ash_attack_tuning",289354.5,1312.0,-490.0,325.0,207.0,1409.19,1819.8422,96454.5,16810.5,79644.0,830,96749.0,17381.0,79368.0,809,96151.0,16763.0,79388.0,794,1138.1667,-247.0,0.8333,1138.1667,-247.0
25,TradervR1_lab_r10_08_p_entry_quality,TradervR1_47,pepper_entry_quality,289818.5,1776.0,-26.0,522.0,205.0,1942.3,1758.0528,96656.5,17013.5,79643.0,831,96739.0,17371.0,79368.0,814,96423.0,17051.0,79372.0,789,408.5833,-2635.25,0.6667,408.5833,-2635.25
26,TradervR1_lab_r02_04_a_local_fair_blend,TradervR1_47_2,ash_local_fair_blend,289699.5,1657.0,-145.0,364.0,359.0,1755.68,1755.68,96493.5,16849.5,79644.0,790,96940.0,17572.0,79368.0,776,96266.0,16869.0,79397.0,756,,,,,
27,TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,TradervR1_47_2,"ash_local_fair_blend,pepper_entry_quality,ash_quality_guard",290129.0,2086.5,284.5,571.5,270.5,2264.885,1743.345,96701.0,17058.0,79643.0,734,97059.0,17691.0,79368.0,723,96369.0,16972.0,79397.0,701,-794.25,-1456.0,0.0,-794.25,-1456.0
28,TradervR1_lab_r01_04_p_carry_defense,TradervR1_47,pepper_carry_defense,289833.5,1791.0,-11.0,521.0,227.0,1955.19,1596.2738,96650.5,17013.5,79637.0,830,96739.0,17371.0,79368.0,814,96444.0,17051.0,79393.0,789,194.0833,-3320.25,0.8333,194.0833,-3320.25
29,TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,TradervR1_lab_r08_04_p_entry_quality_a_attack_tuning,"pepper_carry_defense,ash_quality_guard",289479.5,1437.0,-365.0,372.0,231.0,1548.72,1593.4422,96501.5,16857.5,79644.0,831,96820.0,17513.0,79307.0,814,96158.0,16763.0,79395.0,793,1010.1667,-2566.5,0.8333,1010.1667,-2566.5
30,TradervR1_lab_r07_04_p_entry_quality_a_attack_tuning,TradervR1_47,"pepper_entry_quality,ash_attack_tuning",289525.5,1483.0,-319.0,372.0,302.0,1589.04,1589.04,96501.5,16857.5,79644.0,821,96654.0,17286.0,79368.0,818,96370.0,16973.0,79397.0,791,,,,,
31,TradervR1_lab_r01_08_p_carry_defense_a_quality_guard,TradervR1_47_2,"pepper_carry_defense,ash_quality_guard",289506.5,1464.0,-338.0,270.0,358.0,1529.86,1529.86,96399.5,16763.5,79636.0,824,96845.0,17477.0,79368.0,806,96262.0,16872.0,79390.0,787,,,,,
32,TradervR1_lab_r01_03_p_entry_quality_a_quality_guard,TradervR1_47_2,"pepper_entry_quality,ash_quality_guard",289500.5,1458.0,-344.0,277.0,351.0,1526.87,1526.87,96406.5,16763.5,79643.0,824,96845.0,17477.0,79368.0,806,96249.0,16867.0,79382.0,785,,,,,
33,TradervR1_lab_r05_05_a_attack_tuning,TradervR1_47_2,ash_attack_tuning,289445.0,1402.5,-399.5,279.5,285.5,1477.485,1477.485,96409.0,16765.0,79644.0,815,96775.0,17407.0,79368.0,802,96261.0,16864.0,79397.0,782,,,,,
34,TradervR1_lab_r06_06_p_carry_defense_cmaes_pepper_carry_defense,TradervR1_lab_r06_06_p_carry_defense,"pepper_carry_defense,cmaes_refine",289770.5,1728.0,-74.0,443.0,307.0,1858.49,1435.0495,96664.5,17013.5,79651.0,830,96660.0,17371.0,79289.0,813,96446.0,17051.0,79395.0,788,82.0,-3383.25,0.6667,82.0,-3383.25
35,TradervR1_lab_r13_03_p_carry_defense_p_entry_quality,TradervR1_47_2,"pepper_carry_defense,pepper_entry_quality",289295.5,1253.0,-549.0,216.0,345.0,1301.0,1426.2205,96345.5,16701.5,79644.0,821,96693.0,17386.0,79307.0,800,96257.0,16867.0,79390.0,786,706.5,-1018.75,0.8333,706.5,-1018.75
36,TradervR1_lab_r02_01_a_attack_tuning_p_carry_defense,TradervR1_47,"ash_attack_tuning,pepper_carry_defense",289323.5,1281.0,-521.0,317.0,195.0,1376.35,1376.35,96446.5,16802.5,79644.0,828,96729.0,17361.0,79368.0,810,96148.0,16751.0,79397.0,786,,,,,
37,TradervR1_lab_r09_07_a_local_fair_blend_p_entry_quality,TradervR1_47_2,"ash_local_fair_blend,pepper_entry_quality",288793.5,751.0,-1051.0,7.0,405.0,721.05,1337.3117,96136.5,16492.5,79644.0,846,96629.0,17261.0,79368.0,840,96028.0,16640.0,79388.0,812,1398.6667,756.25,1.0,1398.6667,756.25
38,TradervR1_lab_r06_04_p_carry_defense_p_entry_quality,TradervR1_47_2,"pepper_carry_defense,pepper_entry_quality",289331.5,1289.0,-513.0,207.0,343.0,1334.01,1334.01,96336.5,16701.5,79635.0,822,96749.0,17386.0,79363.0,799,96246.0,16867.0,79379.0,786,,,,,
39,TradervR1_lab_r05_02_p_carry_defense,TradervR1_47_2,pepper_carry_defense,289293.5,1251.0,-551.0,209.0,357.0,1295.59,1295.59,96338.5,16701.5,79637.0,821,96693.0,17386.0,79307.0,799,96262.0,16867.0,79395.0,785,,,,,
40,TradervR1_lab_r05_06_a_attack_tuning_p_entry_quality_p_carry_defense,TradervR1_47,"ash_attack_tuning,pepper_entry_quality,pepper_carry_defense",289206.5,1164.0,-638.0,364.0,59.0,1286.68,1286.68,96493.5,16839.5,79654.0,832,96594.0,17269.0,79325.0,815,96119.0,16709.0,79410.0,793,,,,,
41,TradervR1_lab_r06_03_a_quality_guard,TradervR1_lab_r05_05_a_attack_tuning,ash_quality_guard,289265.5,1223.0,-579.0,234.0,271.0,1283.22,1283.22,96363.5,16719.5,79644.0,816,96701.0,17333.0,79368.0,799,96201.0,16804.0,79397.0,782,,,,,
42,TradervR1_lab_r07_02_p_entry_quality,TradervR1_lab_r06_03_a_quality_guard,pepper_entry_quality,289258.5,1216.0,-586.0,234.0,264.0,1276.78,1276.78,96363.5,16719.5,79644.0,816,96701.0,17333.0,79368.0,799,96194.0,16804.0,79390.0,782,,,,,
43,TradervR1_lab_r02_08_p_carry_defense,TradervR1_47,pepper_carry_defense,289800.5,1758.0,-44.0,487.0,263.0,1907.41,1263.3112,96650.5,17013.5,79637.0,830,96704.0,17371.0,79333.0,814,96446.0,17051.0,79395.0,788,-124.3333,-4387.0,0.6667,-124.3333,-4387.0
44,TradervR1_lab_r17_06_a_attack_tuning_p_carry_defense,TradervR1_47,"ash_attack_tuning,pepper_carry_defense",289487.0,1444.5,-357.5,375.5,265.5,1554.685,1204.9762,96505.0,16861.0,79644.0,828,96645.0,17338.0,79307.0,807,96337.0,16942.0,79395.0,785,262.9167,-3211.5,0.6667,262.9167,-3211.5
45,TradervR1_lab_r01_01_a_local_fair_blend,TradervR1_39_4,ash_local_fair_blend,289132.5,1090.0,-712.0,275.0,213.0,1169.21,1169.21,96404.5,16760.5,79644.0,577,96705.0,17342.0,79363.0,578,96023.0,16626.0,79397.0,560,,,,,
46,TradervR1_lab_r01_05_p_carry_defense,TradervR1_47,pepper_carry_defense,289822.5,1780.0,-22.0,461.0,305.0,1916.95,1165.6138,96682.5,17013.5,79669.0,830,96678.0,17371.0,79307.0,813,96462.0,17051.0,79411.0,788,-210.4167,-4961.25,0.8333,-210.4167,-4961.25
47,TradervR1_lab_r02_03_a_attack_tuning_a_quality_guard,TradervR1_lab_r01_06_p_entry_quality,"ash_attack_tuning,ash_quality_guard",290014.5,1972.0,170.0,406.0,390.0,2082.9,1147.4462,96535.5,16898.5,79637.0,827,97013.0,17645.0,79368.0,812,96466.0,17076.0,79390.0,791,-257.3333,-6113.25,0.6667,-257.3333,-6113.25
48,TradervR1_lab_r03_03_a_local_fair_blend_p_entry_quality,TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,"ash_local_fair_blend,pepper_entry_quality",289944.5,1902.0,100.0,359.0,552.0,1983.49,1144.3512,96488.5,16845.5,79643.0,735,97128.0,17760.0,79368.0,729,96328.0,16937.0,79391.0,707,-1137.3333,-2786.0,0.1667,-1137.3333,-2786.0
49,TradervR1_lab_r05_07_p_carry_defense_p_entry_quality,TradervR1_47,"pepper_carry_defense,pepper_entry_quality",289781.5,1739.0,-63.0,461.0,289.0,1877.23,934.3422,96657.5,17013.5,79644.0,830,96678.0,17371.0,79307.0,813,96446.0,17051.0,79395.0,788,-456.8333,-5602.0,0.8333,-456.8333,-5602.0
50,TradervR1_lab_r12_03_p_entry_quality_a_attack_tuning,TradervR1_47_2,"pepper_entry_quality,ash_attack_tuning",288906.0,863.5,-938.5,213.5,123.5,928.345,928.345,96343.0,16699.0,79644.0,817,96554.0,17186.0,79368.0,803,96009.0,16612.0,79397.0,790,,,,,
51,TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard_cmaes_ash_local_fair_blend,TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,"ash_local_fair_blend,cmaes_refine",290129.0,2086.5,284.5,571.5,270.5,2264.885,873.98,96701.0,17058.0,79643.0,734,97059.0,17691.0,79368.0,723,96369.0,16972.0,79397.0,701,-2024.5,-4150.75,0.0,-2024.5,-4150.75
52,TradervR1_lab_r10_01_a_local_fair_blend,TradervR1_42_O2_1,ash_local_fair_blend,288523.0,480.5,-1321.5,100.5,114.5,506.515,864.9722,96230.0,16586.0,79644.0,627,96382.0,17014.0,79368.0,617,95911.0,16514.0,79397.0,608,1100.9167,-38.25,0.8333,1100.9167,-38.25
53,TradervR1_lab_r03_04_a_attack_tuning_a_quality_guard_p_entry_quality,TradervR1_lab_r02_01_a_attack_tuning_p_carry_defense,"ash_attack_tuning,ash_quality_guard,pepper_entry_quality",288872.0,829.5,-972.5,123.5,292.5,849.325,849.325,96253.0,16610.0,79643.0,834,96633.0,17265.0,79368.0,814,95986.0,16595.0,79391.0,798,,,,,
54,TradervR1_lab_r04_06_a_attack_tuning,TradervR1_lab_r03_04_a_attack_tuning_a_quality_guard_p_entry_quality,ash_attack_tuning,288842.0,799.5,-1002.5,115.5,261.5,819.005,819.005,96245.0,16602.0,79643.0,828,96594.0,17226.0,79368.0,813,96003.0,16612.0,79391.0,797,,,,,
55,TradervR1_lab_r06_05_a_attack_tuning_p_entry_quality,TradervR1_47_2,"ash_attack_tuning,pepper_entry_quality",289393.0,1350.5,-451.5,288.5,260.5,1430.635,734.3645,96418.0,16781.0,79637.0,817,96766.0,17398.0,79368.0,801,96209.0,16812.0,79397.0,783,-341.0,-3907.75,0.6667,-341.0,-3907.75
56,TradervR1_lab_r08_06_a_attack_tuning_a_local_fair_blend,TradervR1_47_2,"ash_attack_tuning,ash_local_fair_blend",289125.5,1083.0,-719.0,173.0,429.0,1109.23,615.7778,96302.5,16658.5,79644.0,850,96819.0,17451.0,79368.0,829,96004.0,16607.0,79397.0,809,-33.4167,-3185.0,0.6667,-33.4167,-3185.0
57,TradervR1_lab_r06_02_a_quality_guard_a_local_fair_blend_p_carry_defense,TradervR1_47_2,"ash_quality_guard,ash_local_fair_blend,pepper_carry_defense",289546.0,1503.5,-298.5,366.5,205.5,1615.335,590.6222,96496.0,16859.0,79637.0,750,96782.0,17467.0,79315.0,743,96268.0,16873.0,79395.0,718,-1150.5833,-3944.75,0.3333,-1150.5833,-3944.75
58,TradervR1_lab_r07_06_a_local_fair_blend,TradervR1_lab_r06_04_p_carry_defense_p_entry_quality,ash_local_fair_blend,288523.0,480.5,-1321.5,111.5,74.5,513.565,513.565,96241.0,16606.0,79635.0,830,96403.0,17040.0,79363.0,806,95879.0,16500.0,79379.0,784,,,,,
59,TradervR1_lab_r03_02_a_local_fair_blend,TradervR1_lab_r02_04_a_local_fair_blend,ash_local_fair_blend,288611.5,569.0,-1233.0,-66.0,470.0,508.3,508.3,96063.5,16419.5,79644.0,890,96448.0,17080.0,79368.0,884,96100.0,16703.0,79397.0,851,,,,,
60,TradervR1_lab_r12_06_p_carry_defense_a_local_fair_blend,TradervR1_lab_r11_06_p_carry_defense_p_entry_quality,"pepper_carry_defense,ash_local_fair_blend",288486.0,443.5,-1358.5,59.0,150.5,452.11,452.11,96339.0,16696.0,79643.0,678,96392.0,17029.0,79363.0,644,95755.0,16366.0,79389.0,628,,,,,
61,TradervR1_lab_r16_02_a_local_fair_blend,TradervR1_47_2,ash_local_fair_blend,288974.0,931.5,-870.5,291.0,50.0,1029.35,450.3962,96429.0,16785.0,79644.0,813,96508.0,17140.0,79368.0,796,96037.0,16640.0,79397.0,772,-459.3333,-2492.25,0.6667,-459.3333,-2492.25
62,TradervR1_lab_r17_04_p_entry_quality,TradervR1_47_2,pepper_entry_quality,289347.5,1305.0,-497.0,209.0,350.0,1350.15,443.5788,96338.5,16701.5,79637.0,821,96754.0,17386.0,79368.0,800,96255.0,16867.0,79388.0,786,-622.4167,-4621.5,0.8333,-622.4167,-4621.5
63,TradervR1_lab_r02_05_a_local_fair_blend,TradervR1_42_O2_1,ash_local_fair_blend,288446.0,403.5,-1398.5,-36.5,284.5,367.965,367.965,96093.0,16449.0,79644.0,704,96409.0,17041.0,79368.0,687,95944.0,16547.0,79397.0,669,,,,,
64,TradervR1_lab_r15_07_a_local_fair_blend_p_entry_quality,TradervR1_39_4,"ash_local_fair_blend,pepper_entry_quality",288376.0,333.5,-1468.5,-108.5,342.5,268.125,268.125,96021.0,16384.0,79637.0,671,96451.0,17088.0,79363.0,647,95904.0,16509.0,79395.0,640,,,,,
65,TradervR1_lab_r12_07_a_attack_tuning,TradervR1_42_P1_1,ash_attack_tuning,288263.5,221.0,-1581.0,0.0,145.0,209.4,209.4,96129.5,16485.5,79644.0,709,96362.0,16999.0,79363.0,686,95772.0,16375.0,79397.0,660,,,,,
66,TradervR1_lab_r14_08_a_attack_tuning_p_carry_defense,TradervR1_47_2,"ash_attack_tuning,pepper_carry_defense",288621.0,578.5,-1223.5,18.5,298.5,561.095,105.5628,96148.0,16512.0,79636.0,823,96534.0,17166.0,79368.0,801,95939.0,16557.0,79382.0,788,-184.9167,-2193.0,0.6667,-184.9167,-2193.0
67,TradervR1_lab_r14_01_a_quality_guard_a_local_fair_blend,TradervR1_34_1,"ash_quality_guard,ash_local_fair_blend",288360.0,317.5,-1484.5,9.0,270.0,299.05,96.6528,96159.0,16515.0,79644.0,590,96496.0,17128.0,79368.0,590,95705.0,16308.0,79397.0,570,226.3333,-1410.75,0.6667,226.3333,-1410.75
68,TradervR1_lab_r03_01_a_local_fair_blend,TradervR1_47,ash_local_fair_blend,289117.0,1074.5,-727.5,174.5,329.5,1109.215,81.9262,96304.0,16660.0,79644.0,873,96613.0,17245.0,79368.0,862,96200.0,16803.0,79397.0,838,-651.0833,-5228.5,0.6667,-651.0833,-5228.5
69,TradervR1_lab_r11_06_p_carry_defense_p_entry_quality,TradervR1_42_P1_1,"pepper_carry_defense,pepper_entry_quality",288048.5,6.0,-1796.0,0.0,6.0,5.52,5.52,96129.5,16485.5,79644.0,730,96223.0,16849.0,79374.0,708,95696.0,16299.0,79397.0,689,,,,,
70,TradervR1_lab_r07_08_p_entry_quality,TradervR1_42_P1_1,pepper_entry_quality,288042.5,0.0,-1802.0,0.0,0.0,0.0,0.0,96129.5,16485.5,79644.0,730,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
71,TradervR1_lab_r13_05_a_quality_guard,TradervR1_34_1,ash_quality_guard,288042.5,0.0,-1802.0,0.0,0.0,0.0,0.0,96129.5,16485.5,79644.0,730,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
72,TradervR1_lab_r06_08_a_quality_guard_p_entry_quality,TradervR1_42_P1_1,"ash_quality_guard,pepper_entry_quality",288035.5,-7.0,-1809.0,-5.0,5.0,-9.15,-9.15,96129.5,16485.5,79644.0,730,96212.0,16849.0,79363.0,707,95694.0,16299.0,79395.0,690,,,,,
73,TradervR1_lab_r13_01_p_carry_defense,TradervR1_34_1,pepper_carry_defense,288033.5,-9.0,-1811.0,-7.0,7.0,-12.01,-12.01,96122.5,16485.5,79637.0,730,96217.0,16849.0,79368.0,708,95694.0,16299.0,79395.0,690,,,,,
74,TradervR1_lab_r03_06_p_entry_quality,TradervR1_34_1,pepper_entry_quality,288032.5,-10.0,-1812.0,-8.0,8.0,-13.44,-13.44,96121.5,16485.5,79636.0,731,96217.0,16849.0,79368.0,708,95694.0,16299.0,79395.0,690,,,,,
75,TradervR1_lab_r11_07_p_carry_defense,TradervR1_34_1,pepper_carry_defense,288026.5,-16.0,-1818.0,-15.0,15.0,-22.45,-22.45,96128.5,16485.5,79643.0,731,96217.0,16849.0,79368.0,708,95681.0,16299.0,79382.0,689,,,,,
76,TradervR1_lab_r06_01_p_entry_quality,TradervR1_42_P1_1,pepper_entry_quality,288021.5,-21.0,-1823.0,-14.0,14.0,-27.02,-27.02,96129.5,16485.5,79644.0,730,96210.0,16849.0,79361.0,708,95682.0,16299.0,79383.0,690,,,,,
77,TradervR1_lab_r13_08_p_carry_defense,TradervR1_42_P1_1,pepper_carry_defense,288013.5,-29.0,-1831.0,-18.0,17.0,-36.66,-36.66,96119.5,16485.5,79634.0,731,96216.0,16849.0,79367.0,708,95678.0,16299.0,79379.0,690,,,,,
78,TradervR1_lab_r08_02_p_carry_defense,TradervR1_34_1,pepper_carry_defense,288023.5,-19.0,-1821.0,-43.0,57.0,-38.61,-38.61,96139.5,16485.5,79654.0,730,96174.0,16849.0,79325.0,708,95710.0,16299.0,79411.0,690,,,,,
79,TradervR1_lab_r11_01_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288015.5,-27.0,-1829.0,-27.0,27.0,-38.61,-38.61,96102.5,16458.5,79644.0,725,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
80,TradervR1_lab_r14_06_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288015.5,-27.0,-1829.0,-27.0,27.0,-38.61,-38.61,96102.5,16458.5,79644.0,725,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
81,TradervR1_lab_r01_07_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288008.5,-34.0,-1836.0,-27.0,27.0,-45.61,-45.61,96102.5,16458.5,79644.0,725,96217.0,16849.0,79368.0,708,95689.0,16299.0,79390.0,690,,,,,
82,TradervR1_lab_r08_05_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288008.5,-34.0,-1836.0,-27.0,29.0,-45.77,-45.77,96102.5,16458.5,79644.0,725,96219.0,16849.0,79370.0,708,95687.0,16299.0,79388.0,690,,,,,
83,TradervR1_lab_r16_06_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288002.5,-40.0,-1842.0,-34.0,34.0,-54.62,-54.62,96095.5,16458.5,79637.0,725,96217.0,16849.0,79368.0,708,95690.0,16299.0,79391.0,689,,,,,
