bot,family,sample_id,day,total_pnl,total_fills,path_mode,block_steps,passive_fill_prob,passive_qty_scale,aggressive_slip_prob,aggressive_slip_ticks,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,ASH_COATED_OSMIUM_position,INTARIAN_PEPPER_ROOT_position
TradervR1_lab_r14_04_a_local_fair_blend_best,original_noise,original_noise_001,-2,95524.0,693,original,0,0.986919,0.997326,0.010441,1,15848.0,79676.0,44,80
TradervR1_lab_r14_04_a_local_fair_blend_best,original_noise,original_noise_001,-1,95009.0,641,original,0,0.958841,0.994906,0.003523,1,15695.0,79314.0,16,80
TradervR1_lab_r14_04_a_local_fair_blend_best,original_noise,original_noise_001,0,95950.0,680,original,0,0.994257,0.987945,0.018962,1,16553.0,79397.0,-20,80
TradervR1_lab_r14_04_a_local_fair_blend_best,original_noise,original_noise_002,-2,95046.5,693,original,0,0.970611,0.984013,0.003598,1,15362.5,79684.0,47,80
TradervR1_lab_r14_04_a_local_fair_blend_best,original_noise,original_noise_002,-1,94802.0,647,original,0,0.942779,0.981812,0.029385,1,15488.0,79314.0,13,80
TradervR1_lab_r14_04_a_local_fair_blend_best,original_noise,original_noise_002,0,95366.0,665,original,0,0.961271,0.963755,0.024511,1,15969.0,79397.0,-21,80
TradervR1_lab_r14_04_a_local_fair_blend_best,bootstrap_path,bootstrap_path_001,-2,27138.0,691,bootstrap,211,1.0,1.0,0.0,1,17670.0,9468.0,16,80
TradervR1_lab_r14_04_a_local_fair_blend_best,bootstrap_path,bootstrap_path_001,-1,-24862.0,621,bootstrap,362,1.0,1.0,0.0,1,15826.0,-40688.0,-12,80
TradervR1_lab_r14_04_a_local_fair_blend_best,bootstrap_path,bootstrap_path_001,0,-6506.5,693,bootstrap,351,1.0,1.0,0.0,1,19750.5,-26257.0,-31,80
TradervR1_lab_r14_04_a_local_fair_blend_best,bootstrap_path,bootstrap_path_002,-2,49186.0,677,bootstrap,218,1.0,1.0,0.0,1,16482.0,32704.0,13,80
TradervR1_lab_r14_04_a_local_fair_blend_best,bootstrap_path,bootstrap_path_002,-1,21283.0,742,bootstrap,433,1.0,1.0,0.0,1,16821.0,4462.0,15,80
TradervR1_lab_r14_04_a_local_fair_blend_best,bootstrap_path,bootstrap_path_002,0,10560.0,702,bootstrap,361,1.0,1.0,0.0,1,17505.0,-6945.0,20,80
TradervR1_lab_r14_04_a_local_fair_blend_best,bootstrap_balanced,bootstrap_balanced_001,-2,-38945.0,682,bootstrap,338,0.893926,0.963663,0.058819,1,15177.0,-54122.0,-6,80
TradervR1_lab_r14_04_a_local_fair_blend_best,bootstrap_balanced,bootstrap_balanced_001,-1,39942.0,726,bootstrap,289,0.930775,0.944545,0.014145,1,15161.0,24781.0,4,80
