bot,family,sample_id,total_pnl,total_fills,path_mode,avg_block_steps,avg_passive_fill_prob,avg_passive_qty_scale,avg_aggressive_slip_prob,avg_aggressive_slip_ticks,day_-1_pnl,day_-2_pnl,day_0_pnl
TradervR1_34_1,bootstrap_balanced,bootstrap_balanced_001,-24558.0,2197,bootstrap,322.3333,0.922312,0.95269,0.03845,1.0,51730.0,-38694.0,-37594.0
TradervR1_34_1,bootstrap_balanced,bootstrap_balanced_002,132084.5,2114,bootstrap,377.6667,0.911413,0.916122,0.043788,1.0,9404.0,-16500.5,139181.0
TradervR1_34_1,bootstrap_path,bootstrap_path_001,-5179.0,2110,bootstrap,308.0,1.0,1.0,0.0,1.0,-24851.0,26756.0,-7084.0
TradervR1_34_1,bootstrap_path,bootstrap_path_002,80642.0,2225,bootstrap,337.3333,1.0,1.0,0.0,1.0,21028.0,49274.0,10340.0
TradervR1_34_1,original_noise,original_noise_001,286209.0,2131,original,0.0,0.980006,0.993392,0.010975,1.0,94961.0,95398.0,95850.0
TradervR1_34_1,original_noise,original_noise_002,284710.0,2114,original,0.0,0.95822,0.976527,0.019165,1.0,94442.0,95065.0,95203.0
TradervR1_lab_r09_05_a_local_fair_blend,bootstrap_balanced,bootstrap_balanced_001,-29616.0,2435,bootstrap,322.3333,0.922312,0.95269,0.03845,1.0,45380.0,-37849.0,-37147.0
TradervR1_lab_r09_05_a_local_fair_blend,bootstrap_balanced,bootstrap_balanced_002,132154.5,2336,bootstrap,377.6667,0.911413,0.916122,0.043788,1.0,9625.0,-16790.5,139320.0
TradervR1_lab_r09_05_a_local_fair_blend,bootstrap_path,bootstrap_path_001,-4053.0,2357,bootstrap,308.0,1.0,1.0,0.0,1.0,-24897.0,26864.0,-6020.0
TradervR1_lab_r09_05_a_local_fair_blend,bootstrap_path,bootstrap_path_002,81894.0,2470,bootstrap,337.3333,1.0,1.0,0.0,1.0,21178.0,49818.0,10898.0
TradervR1_lab_r09_05_a_local_fair_blend,original_noise,original_noise_001,287541.0,2346,original,0.0,0.980006,0.993392,0.010975,1.0,95475.0,95531.0,96535.0
TradervR1_lab_r09_05_a_local_fair_blend,original_noise,original_noise_002,285549.5,2326,original,0.0,0.95822,0.976527,0.019165,1.0,94596.0,95505.5,95448.0
