rank,name,parent,families,deterministic_total,delta_vs_safe,delta_vs_attack,min_day_delta_vs_safe,daily_delta_range_vs_safe,deterministic_score,composite_score,day_-2,ash_-2,pepper_-2,trades_-2,day_-1,ash_-1,pepper_-1,trades_-1,day_0,ash_0,pepper_0,trades_0,mc_mean_delta,mc_p10_delta,mc_win_rate,mc_plausible_mean_delta,mc_plausible_p10_delta
1,TradervR1_lab_r01_01_a_attack_tuning,TradervR1_47_2,ash_attack_tuning,289354.0,1311.5,-490.5,279.5,237.5,1390.325,274.3635,96409.0,16765.0,79644.0,815,96734.0,17366.0,79368.0,804,96211.0,16814.0,79397.0,782,-1094.5,-4730.4,0.6667,-1094.5,-4730.4
2,TradervR1_lab_r01_02_a_attack_tuning,TradervR1_34_1,ash_attack_tuning,287019.5,-1023.0,-2825.0,-401.0,153.0,-1175.59,-1175.59,95755.5,16111.5,79644.0,827,95816.0,16448.0,79368.0,798,95448.0,16051.0,79397.0,790,,,,,
