run_id,mean,median,std,score_std_100,score_std_100_sims,mean_ci95_100_sims,p_loss,p05,p01,worst,best,score_p05_10,score_p05_25,score,score_aggressive,score_balanced,score_safe,score_mean_only,positions,AC,AC_45_KO,AC_40_BP,AC_50_CO,AC_50_C_2,AC_50_P_2,AC_35_P,AC_40_P,AC_45_P,AC_50_P,AC_50_C,AC_60_C
191,410.9134986649193,81.93717825520308,1885.4882199048348,188.54882199048348,188.54882199048348,377.09764398096695,0.4798,-1494.0181465027533,-2835.345458293085,-5136.21610603728,21947.986842970306,261.51168401464395,37.40896203923097,92.53636569426456,289.07538584216076,92.53636569426456,-151.1398599512525,410.9134986649193,"{""AC"": -60, ""AC_35_P"": 29, ""AC_40_BP"": -49, ""AC_45_KO"": -410, ""AC_50_C"": 44, ""AC_50_CO"": 13, ""AC_50_C_2"": 40, ""AC_50_P_2"": 23, ""AC_60_C"": 37}",-60,-410,-49,13,40,23,29,0,0,0,44,37
262,436.9271109176973,104.36401453997826,1939.474965040096,193.94749650400962,193.94749650400962,387.89499300801924,0.4808,-1728.2273566897063,-3426.2770197369146,-5668.260998319703,19065.631108244073,264.1043752487267,4.870271745270713,80.71925916223657,302.02886895720957,80.71925916223657,-189.0772247587389,436.9271109176973,"{""AC"": -65, ""AC_35_P"": 50, ""AC_40_BP"": -38, ""AC_40_P"": 26, ""AC_45_KO"": -490, ""AC_50_C"": 38, ""AC_50_CO"": 13, ""AC_50_C_2"": 28, ""AC_60_C"": 50}",-65,-490,-38,13,28,0,50,26,0,0,38,50
138,362.8766837388936,67.60121004151847,1741.7451518525945,174.17451518525945,174.17451518525945,348.3490303705189,0.4828,-1311.7061342235388,-2688.700961942215,-4661.40812317377,19691.159755177934,231.7060703165397,34.95015018300887,79.03350601273303,253.74774823140177,79.03350601273303,-139.22436500225058,362.8766837388936,"{""AC"": -45, ""AC_35_P"": 50, ""AC_40_BP"": -36, ""AC_40_P"": 11, ""AC_45_KO"": -380, ""AC_50_C"": 50, ""AC_50_CO"": 9, ""AC_50_C_2"": 34, ""AC_60_C"": 18}",-45,-380,-36,9,34,0,50,11,0,0,50,18
929,401.46641175884577,145.8190794999617,1694.817653438442,169.4817653438442,169.4817653438442,338.9635306876884,0.4684,-1613.0039422377954,-2724.425276198074,-4733.898256781175,18193.142200625985,240.1660175350662,-1.7845738006030842,74.77493775125438,278.4457733109949,74.77493775125438,-171.26633914444727,401.46641175884577,"{""AC"": -70, ""AC_35_P"": 50, ""AC_40_BP"": -35, ""AC_45_KO"": -430, ""AC_50_C"": 43, ""AC_50_CO"": -1, ""AC_50_C_2"": 39, ""AC_50_P"": 14, ""AC_60_C"": 50}",-70,-430,-35,-1,39,0,50,0,0,14,43,50
1166,328.69183793896707,23.35765633473126,1715.5162566030226,171.55162566030225,171.55162566030225,343.1032513206045,0.495,-1122.096016106232,-2868.3830451063404,-5220.482491157035,19765.286045086857,216.48223632834387,48.167833912409094,74.60162269288116,229.6991307185799,74.60162269288116,-123.38379174789316,328.69183793896707,"{""AC"": -40, ""AC_35_P"": 50, ""AC_40_BP"": -45, ""AC_40_P"": -1, ""AC_45_KO"": -430, ""AC_50_C"": 50, ""AC_50_CO"": 10, ""AC_50_C_2"": 32, ""AC_60_C"": 13}",-40,-430,-45,10,32,0,50,-1,0,0,50,13
1161,296.2479689037849,133.01461872674003,1284.5224870835104,128.45224870835105,128.45224870835105,256.9044974167021,0.4652,-1082.1602869837266,-2042.14927288312,-3881.023717365573,16721.48915649517,188.03194020541224,25.707897157853267,69.69780150205041,210.02689237751082,69.69780150205041,-102.74435155049778,296.2479689037849,"{""AC"": -55, ""AC_35_P"": 36, ""AC_40_BP"": -38, ""AC_45_KO"": -340, ""AC_50_C"": 50, ""AC_50_CO"": -7, ""AC_50_C_2"": 50, ""AC_50_P"": 8, ""AC_60_C"": 12}",-55,-340,-38,-7,50,0,36,0,0,8,50,12
1678,345.82635201242454,25.883521958758422,1716.2949695863128,171.62949695863128,171.62949695863128,343.25899391726256,0.4956,-1269.0869345216147,-3094.6079087252897,-4839.61066431047,19265.48449090942,218.91765856026308,28.554618382020863,69.64856335486671,239.46463104668595,69.64856335486671,-143.07487857661042,345.82635201242454,"{""AC"": -55, ""AC_35_P"": 33, ""AC_40_BP"": -37, ""AC_45_KO"": -400, ""AC_50_C"": 50, ""AC_50_CO"": 12, ""AC_50_C_2"": 13, ""AC_50_P_2"": 10, ""AC_60_C"": 39}",-55,-400,-37,12,13,10,33,0,0,0,50,39
378,391.473975442523,-9.340543084256069,1964.118973889403,196.4118973889403,196.4118973889403,392.8237947778806,0.5026,-1494.3690787917737,-2630.6853802454298,-3925.6015573701566,22313.432454339687,242.03706756334563,17.881705744579563,69.11266492928678,267.6525471556992,69.11266492928678,-178.53019164436074,391.473975442523,"{""AC"": -35, ""AC_35_P"": 41, ""AC_40_BP"": -29, ""AC_45_KO"": -260, ""AC_50_C"": 25, ""AC_50_CO"": 25, ""AC_50_C_2"": 14, ""AC_50_P_2"": 28, ""AC_60_C"": 39}",-35,-260,-29,25,14,28,41,0,0,0,25,39
657,425.5507854052895,194.10104080300147,1953.9233670023316,195.39233670023316,195.39233670023316,390.7846734004663,0.4594,-1751.2188269616001,-3259.7010966861358,-5611.377947149393,23601.428994662136,250.4289027091295,-12.253921335110533,65.1717930109329,289.1417598821512,65.1717930109329,-207.6462580353437,425.5507854052895,"{""AC"": -55, ""AC_35_P"": 34, ""AC_40_BP"": -9, ""AC_45_KO"": -480, ""AC_50_C"": 23, ""AC_50_CO"": 13, ""AC_50_C_2"": 50, ""AC_50_P_2"": 22, ""AC_60_C"": 47}",-55,-480,-9,13,50,22,34,0,0,0,23,47
809,405.8679980913753,56.71544049904628,2091.9365512174804,209.19365512174804,209.19365512174804,418.3873102434961,0.4838,-1587.3886078868647,-2756.9242099325606,-4995.406335439036,25890.788954203876,247.1291373026888,9.020846119659097,63.16287934747156,274.20015391659507,63.16287934747156,-200.17280900208894,405.8679980913753,"{""AC"": -65, ""AC_35_P"": 44, ""AC_40_BP"": -50, ""AC_45_KO"": -400, ""AC_45_P"": -11, ""AC_50_C"": 50, ""AC_50_CO"": 16, ""AC_50_C_2"": 50, ""AC_60_C"": 34}",-65,-400,-50,16,50,0,44,0,-11,0,50,34
