run_id,mean,median,std,score_std_100,score_std_100_sims,mean_ci95_100_sims,p_loss,p05,p01,worst,best,score_p05_10,score_p05_25,score,score_aggressive,score_balanced,score_safe,score_mean_only,positions,AC,AC_45_KO,AC_40_BP,AC_50_CO,AC_50_C_2,AC_50_P_2,AC_35_P,AC_40_P,AC_45_P,AC_50_P,AC_50_C,AC_60_C
337,-208.3919795231914,936.8623350436098,3233.9751654052475,323.39751654052475,323.39751654052475,646.7950330810495,0.368,-5721.494588757448,-14126.227838889698,-24479.419981954125,2341.3224718929496,-780.5414383989362,-1638.7656267125533,-1228.3149261070707,-575.316088096195,-1228.3149261070707,-1962.163143253078,-208.3919795231914,"{""AC"": -60, ""AC_40_BP"": 6, ""AC_40_P"": -6, ""AC_45_KO"": -240, ""AC_45_P"": -27, ""AC_50_CO"": -6, ""AC_50_C_2"": -8, ""AC_50_P"": 19, ""AC_50_P_2"": -1}",-60,-240,6,-6,-8,-1,0,-6,-27,19,0,0
338,175.44265895729134,-931.3157623539564,3884.2566831590007,388.42566831590005,388.42566831590005,776.8513366318001,0.656,-2876.844771320983,-3239.184703211463,-3393.138302495039,29142.38626951121,-112.24181817480698,-543.7685338729544,-450.29689089880617,-65.50599668773283,-450.29689089880617,-932.1942021888544,175.44265895729134,"{""AC"": 50, ""AC_40_BP"": 22, ""AC_45_KO"": -60, ""AC_45_P"": -15, ""AC_50_C"": 8, ""AC_50_CO"": 14, ""AC_50_C_2"": 13, ""AC_50_P"": -23, ""AC_60_C"": 4}",50,-60,22,14,13,0,0,0,-15,-23,8,4
339,20.722158852203254,-44.461101347485695,408.4028773788911,40.84028773788911,40.84028773788911,81.68057547577823,0.6,-463.16049321233345,-899.0960296155502,-1039.6189298354384,4452.926071951722,-25.593890469030097,-95.06796445088011,-69.17205899859133,-12.6459377428857,-69.17205899859133,-135.9082521887692,20.722158852203254,"{""AC"": -25, ""AC_35_P"": 21, ""AC_40_BP"": -27, ""AC_45_KO"": -100, ""AC_45_P"": -43, ""AC_50_CO"": 15, ""AC_50_C_2"": 17, ""AC_50_P"": -9, ""AC_60_C"": 2}",-25,-100,-27,15,17,0,21,0,-43,-9,0,2
340,8.521338294911343,1057.4328784968102,5690.9906312552475,569.0990631255247,569.0990631255247,1138.1981262510494,0.424,-9706.738812877655,-20562.726598943787,-36027.49889501725,7556.110624180928,-962.1525429928543,-2418.1633649245023,-1732.0390151994993,-619.0903681303525,-1732.0390151994993,-2987.2624280500268,8.521338294911343,"{""AC"": -165, ""AC_35_P"": 13, ""AC_40_BP"": -19, ""AC_45_KO"": -500, ""AC_50_C"": 26, ""AC_50_CO"": 3, ""AC_50_C_2"": 32, ""AC_50_P_2"": 8, ""AC_60_C"": 14}",-165,-500,-19,3,32,8,13,0,0,0,26,14
341,-66.74706753642813,440.6387181456405,2456.452716704923,245.64527167049232,245.64527167049232,491.29054334098464,0.44,-4092.0773598198375,-11055.304836036921,-16952.32631107193,3083.685577742391,-475.9548035184119,-1089.7664074913876,-803.3813073446499,-332.7622534450431,-803.3813073446499,-1335.4116791618799,-66.74706753642813,"{""AC"": -55, ""AC_35_P"": 28, ""AC_40_BP"": -12, ""AC_40_P"": -11, ""AC_45_KO"": -80, ""AC_50_C"": 31, ""AC_50_CO"": -1, ""AC_50_C_2"": -33, ""AC_50_P_2"": 7}",-55,-80,-12,-1,-33,7,28,-11,0,0,31,0
342,214.46665935500636,305.02345962541574,3137.500651575502,313.75006515755024,313.75006515755024,627.5001303151005,0.444,-4738.913792013329,-9051.902894320367,-14733.458699111867,5997.920468028877,-259.4247198463266,-970.2617886483258,-653.245442025768,-100.91654653504767,-653.245442025768,-1284.011853805876,214.46665935500636,"{""AC"": -125, ""AC_35_P"": 50, ""AC_40_BP"": -34, ""AC_45_KO"": -370, ""AC_45_P"": 4, ""AC_50_C"": 24, ""AC_50_CO"": -5, ""AC_50_C_2"": 30, ""AC_60_C"": 50}",-125,-370,-34,-5,30,0,50,0,4,0,24,50
343,-97.63453872245817,-1518.2972119451092,6875.402569909254,687.5402569909254,687.5402569909254,1375.0805139818508,0.582,-7760.103402017216,-9242.38096224383,-9863.375397895301,43031.12818096024,-873.6448789241798,-2037.6603892267622,-1605.4201775205033,-657.5247730710503,-1605.4201775205033,-2725.200646217688,-97.63453872245817,"{""AC"": 150, ""AC_35_P"": -35, ""AC_40_BP"": 3, ""AC_40_P"": -13, ""AC_45_KO"": -360, ""AC_50_CO"": -16, ""AC_50_C_2"": -21, ""AC_50_P"": -2, ""AC_50_P_2"": -41}",150,-360,3,-16,-21,-41,-35,-13,0,-2,0,0
344,-239.6486086722104,-103.77164848554409,1471.4290221433748,147.14290221433748,147.14290221433748,294.28580442867496,0.512,-2772.8344429397407,-3182.5551179737863,-3561.8379842139257,2886.316212043619,-516.9320529661845,-932.8572194071455,-729.1452262203402,-415.0760563727818,-729.1452262203402,-1080.000121621483,-239.6486086722104,"{""AC"": 35, ""AC_40_BP"": -38, ""AC_45_KO"": -20, ""AC_45_P"": -28, ""AC_50_C"": -20, ""AC_50_CO"": -49, ""AC_50_C_2"": 8, ""AC_50_P_2"": 20, ""AC_60_C"": 15}",35,-20,-38,-49,8,20,0,0,-28,0,-20,15
345,-2.998687252226984,-646.064193670883,2140.7784657445873,214.07784657445873,214.07784657445873,428.15569314891746,0.65,-1876.0702357288721,-2190.5641514736208,-2880.8186574967062,14079.51035070782,-190.6057108251142,-472.01624618444504,-391.4481458987872,-150.32166068228528,-391.4481458987872,-686.0940927589038,-2.998687252226984,"{""AC"": 70, ""AC_40_BP"": 7, ""AC_40_P"": 22, ""AC_45_KO"": -170, ""AC_45_P"": -19, ""AC_50_C"": -16, ""AC_50_CO"": 19, ""AC_50_C_2"": -26, ""AC_60_C"": -17}",70,-170,7,19,-26,0,0,22,-19,0,-16,-17
346,-9.948869509103126,-904.6928903418946,4344.0247383325905,434.402473833259,434.402473833259,868.804947666518,0.57,-4782.695499770954,-5505.551465535201,-5796.815031747372,27058.04959773469,-488.2184194861985,-1205.6227444518415,-944.5544313913756,-357.68426295596555,-944.5544313913756,-1640.0252182851004,-9.948869509103126,"{""AC"": 85, ""AC_35_P"": 1, ""AC_40_BP"": -18, ""AC_40_P"": -25, ""AC_45_KO"": -30, ""AC_50_CO"": 16, ""AC_50_C_2"": 16, ""AC_50_P"": -47, ""AC_60_C"": -37}",85,-30,-18,16,16,0,1,-25,0,-47,0,-37
347,-78.05824684253821,578.3533825372288,3015.500431398482,301.5500431398482,301.5500431398482,603.1000862796964,0.326,-5374.35601694164,-12692.55765746267,-21895.501607402475,3393.2425659082755,-615.4938485367022,-1421.647251077948,-1034.9866709537082,-422.16355847458226,-1034.9866709537082,-1723.1972942177963,-78.05824684253821,"{""AC"": -30, ""AC_40_BP"": 15, ""AC_40_P"": 42, ""AC_45_KO"": -20, ""AC_45_P"": 38, ""AC_50_CO"": -41, ""AC_50_C_2"": 9, ""AC_50_P_2"": 6, ""AC_60_C"": 2}",-30,-20,15,-41,9,6,0,42,38,0,0,2
348,161.04046559530116,428.1111697144219,3296.162586730889,329.6162586730889,329.6162586730889,659.2325173461778,0.44,-5049.008451213371,-9812.33753563922,-16004.333352487094,5791.072321543463,-343.86037952603596,-1101.2116472080415,-761.1189314232489,-173.81402163363964,-761.1189314232489,-1430.8279058811304,161.04046559530116,"{""AC"": -140, ""AC_40_BP"": -50, ""AC_40_P"": 17, ""AC_45_KO"": -440, ""AC_45_P"": -21, ""AC_50_C"": 22, ""AC_50_CO"": 22, ""AC_50_C_2"": 28, ""AC_60_C"": 36}",-140,-440,-50,22,28,0,0,17,-21,0,22,36
349,-280.92603372518425,1122.5258003759534,4541.096652277494,454.1096652277494,454.1096652277494,908.2193304554988,0.354,-8107.711577581348,-20931.524374732395,-34560.645569074215,3613.7858725630094,-1091.697191483319,-2307.8539281205212,-1724.137602976261,-799.839028911189,-1724.137602976261,-2761.9635933482705,-280.92603372518425,"{""AC"": -75, ""AC_35_P"": 4, ""AC_40_BP"": 11, ""AC_45_KO"": -110, ""AC_45_P"": 4, ""AC_50_C"": 9, ""AC_50_CO"": -15, ""AC_50_C_2"": -39, ""AC_60_C"": 8}",-75,-110,11,-15,-39,0,4,0,4,0,9,8
