run_id,search_score,search_mean,search_std,search_official_p05_hat,search_official_p01_hat,positions
27924,289.26022765939797,217.81748954192713,870.0531023707507,74.70648943443615,15.41287104164374,"{""AC"": -60, ""AC_35_P"": 49, ""AC_40_BP"": -45, ""AC_40_P"": -50, ""AC_45_KO"": -240, ""AC_45_P"": -25, ""AC_50_C"": 44, ""AC_50_CO"": -20, ""AC_50_C_2"": 46, ""AC_50_P_2"": 50, ""AC_60_C"": 25}"
42505,289.0790288226935,213.99194597906862,841.0107413082437,75.65798916446751,18.343590970274192,"{""AC"": -70, ""AC_35_P"": 46, ""AC_40_BP"": -50, ""AC_40_P"": -50, ""AC_45_KO"": -240, ""AC_45_P"": 5, ""AC_50_C"": 39, ""AC_50_CO"": -18, ""AC_50_C_2"": 50, ""AC_50_P"": -20, ""AC_50_P_2"": 44, ""AC_60_C"": 29}"
8843,288.0598593725345,182.55915977373158,601.0633303818393,83.69303987312166,42.730919693961674,"{""AC"": -65, ""AC_35_P"": 41, ""AC_40_BP"": -45, ""AC_40_P"": -50, ""AC_45_KO"": -240, ""AC_45_P"": -30, ""AC_50_C"": 37, ""AC_50_CO"": -10, ""AC_50_C_2"": 32, ""AC_50_P"": -25, ""AC_50_P_2"": 50, ""AC_60_C"": 30}"
15969,287.88978672358985,197.94323423706757,720.3791154308738,79.45141415741095,30.35799186846408,"{""AC"": -60, ""AC_35_P"": 44, ""AC_40_BP"": -50, ""AC_40_P"": -40, ""AC_45_KO"": -220, ""AC_45_P"": 5, ""AC_50_C"": 44, ""AC_50_CO"": -20, ""AC_50_C_2"": 36, ""AC_50_P"": -25, ""AC_50_P_2"": 50, ""AC_60_C"": 23}"
22100,287.7305454263321,208.52338944421456,802.55542429024,76.51476939687664,21.821078934460065,"{""AC"": -70, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_40_P"": -40, ""AC_45_KO"": -230, ""AC_45_P"": -30, ""AC_50_C"": 45, ""AC_50_CO"": -16, ""AC_50_C_2"": 42, ""AC_50_P"": -10, ""AC_50_P_2"": 50, ""AC_60_C"": 28}"
38297,287.1450538318414,214.89596553441524,853.4265939769331,74.51978269043522,16.35925127959979,"{""AC"": -65, ""AC_35_P"": 32, ""AC_40_BP"": -45, ""AC_40_P"": -50, ""AC_45_KO"": -250, ""AC_45_P"": -40, ""AC_50_C"": 47, ""AC_50_CO"": -14, ""AC_50_C_2"": 46, ""AC_50_P"": -15, ""AC_50_P_2"": 50, ""AC_60_C"": 22}"
57217,286.904809099788,202.00386899316683,754.5132835273539,77.89747789386355,26.477831686223425,"{""AC"": -60, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_40_P"": -40, ""AC_45_KO"": -310, ""AC_45_P"": -40, ""AC_50_C"": 38, ""AC_50_CO"": -20, ""AC_50_C_2"": 42, ""AC_50_P"": 10, ""AC_50_P_2"": 48, ""AC_60_C"": 25}"
12874,285.3507297165329,201.2014983641922,752.680581200405,77.39655997184941,26.101811373453586,"{""AC"": -65, ""AC_35_P"": 38, ""AC_40_BP"": -50, ""AC_40_P"": -5, ""AC_45_KO"": -200, ""AC_45_P"": -50, ""AC_50_C"": 46, ""AC_50_CO"": -20, ""AC_50_C_2"": 38, ""AC_50_P"": -25, ""AC_50_P_2"": 50, ""AC_60_C"": 32}"
17578,284.55341449620386,181.79311989878752,604.9954649372713,82.28022141966123,41.05012853267039,"{""AC"": -70, ""AC_35_P"": 37, ""AC_40_BP"": -45, ""AC_40_P"": -50, ""AC_45_KO"": -220, ""AC_45_P"": -35, ""AC_50_C"": 45, ""AC_50_CO"": -18, ""AC_50_C_2"": 46, ""AC_50_P"": -10, ""AC_50_P_2"": 34, ""AC_60_C"": 22}"
58859,284.31404926098656,184.69845965353917,628.1108499973095,81.38341867897448,38.57802559821652,"{""AC"": -70, ""AC_35_P"": 47, ""AC_40_BP"": -50, ""AC_40_P"": -25, ""AC_45_KO"": -260, ""AC_45_P"": -35, ""AC_50_C"": 36, ""AC_50_CO"": -16, ""AC_50_C_2"": 46, ""AC_50_P"": -20, ""AC_50_P_2"": 36, ""AC_60_C"": 26}"
31898,284.1511025934508,206.09053692755137,793.8169074593462,75.5192749905607,21.421109422978873,"{""AC"": -60, ""AC_35_P"": 31, ""AC_40_BP"": -50, ""AC_40_P"": -35, ""AC_45_KO"": -180, ""AC_45_P"": -45, ""AC_50_C"": 46, ""AC_50_CO"": -14, ""AC_50_C_2"": 40, ""AC_50_P_2"": 50, ""AC_60_C"": 22}"
11249,283.7333222398589,201.4900118252054,759.4525687201135,76.57118060951633,24.814924957516258,"{""AC"": -70, ""AC_35_P"": 33, ""AC_40_BP"": -30, ""AC_40_P"": -50, ""AC_45_KO"": -200, ""AC_45_P"": -45, ""AC_50_C"": 45, ""AC_50_CO"": -20, ""AC_50_C_2"": 46, ""AC_50_P"": -5, ""AC_50_P_2"": 44, ""AC_60_C"": 33}"
17320,282.86753375340817,202.46987717844277,769.453776908421,75.90599360651025,23.468161370082708,"{""AC"": -60, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_40_P"": -45, ""AC_45_KO"": -270, ""AC_45_P"": -50, ""AC_50_C"": 46, ""AC_50_CO"": -18, ""AC_50_C_2"": 40, ""AC_50_P"": -25, ""AC_50_P_2"": 50, ""AC_60_C"": 21}"
37326,281.7468106182109,228.06808938576015,970.3415462263614,68.46110821654715,2.3328900700403588,"{""AC"": -70, ""AC_35_P"": 49, ""AC_40_BP"": -50, ""AC_40_P"": -50, ""AC_45_KO"": -210, ""AC_45_P"": -10, ""AC_50_C"": 49, ""AC_50_CO"": -18, ""AC_50_C_2"": 50, ""AC_50_P"": -20, ""AC_50_P_2"": 50, ""AC_60_C"": 29}"
29497,281.55070311301193,176.32840615485603,571.2165558672453,82.37164378555937,43.44356411898631,"{""AC"": -65, ""AC_35_P"": 50, ""AC_40_BP"": -45, ""AC_40_P"": -45, ""AC_45_KO"": -250, ""AC_45_P"": -30, ""AC_50_C"": 39, ""AC_50_CO"": -20, ""AC_50_C_2"": 36, ""AC_50_P"": -15, ""AC_50_P_2"": 42, ""AC_60_C"": 31}"
20821,281.0128816454015,210.8679647168547,839.5365754405452,72.77648660967479,15.562551971290674,"{""AC"": -60, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_40_P"": -45, ""AC_45_KO"": -190, ""AC_45_P"": -30, ""AC_50_C"": 42, ""AC_50_CO"": -16, ""AC_50_C_2"": 44, ""AC_50_P"": 10, ""AC_50_P_2"": 48, ""AC_60_C"": 21}"
8785,280.7959926003917,212.74901271757457,854.6764323846965,72.1672497497833,13.921542570479668,"{""AC"": -70, ""AC_35_P"": 30, ""AC_40_BP"": -35, ""AC_40_P"": -45, ""AC_45_KO"": -290, ""AC_45_P"": -5, ""AC_50_C"": 40, ""AC_50_CO"": -16, ""AC_50_C_2"": 46, ""AC_50_P"": -10, ""AC_50_P_2"": 50, ""AC_60_C"": 25}"
1921,280.72772419833456,206.7087678277969,808.2088470814489,73.77024248217799,18.691274508904133,"{""AC"": -50, ""AC_35_P"": 48, ""AC_40_BP"": -50, ""AC_40_P"": -50, ""AC_45_KO"": -230, ""AC_45_P"": 5, ""AC_50_C"": 37, ""AC_50_CO"": -20, ""AC_50_C_2"": 42, ""AC_50_P"": -20, ""AC_50_P_2"": 48, ""AC_60_C"": 23}"
