rank,name,parent,families,deterministic_total,delta_vs_safe,delta_vs_attack,min_day_delta_vs_safe,daily_delta_range_vs_safe,deterministic_score,composite_score,day_-2,ash_-2,pepper_-2,trades_-2,day_-1,ash_-1,pepper_-1,trades_-1,day_0,ash_0,pepper_0,trades_0,mc_mean_delta,mc_p10_delta,mc_win_rate,mc_plausible_mean_delta,mc_plausible_p10_delta
107,TradervR1_lab_r07_02_p_entry_quality,TradervR1_42_P1_1,pepper_entry_quality,288037.5,-5.0,-1807.0,-5.0,5.0,-7.15,-7.15,96129.5,16485.5,79644.0,730,96212.0,16849.0,79363.0,707,95696.0,16299.0,79397.0,690,,,,,
108,TradervR1_lab_r08_04_p_entry_quality,TradervR1_42_P1_1,pepper_entry_quality,288037.5,-5.0,-1807.0,-5.0,5.0,-7.15,-7.15,96129.5,16485.5,79644.0,730,96212.0,16849.0,79363.0,707,95696.0,16299.0,79397.0,690,,,,,
109,TradervR1_lab_r14_05_p_carry_defense,TradervR1_34_1,pepper_carry_defense,288034.5,-8.0,-1810.0,-7.0,7.0,-11.01,-11.01,96128.5,16485.5,79643.0,731,96217.0,16849.0,79368.0,708,95689.0,16299.0,79390.0,690,,,,,
110,TradervR1_lab_r02_01_p_entry_quality,TradervR1_34_1,pepper_entry_quality,288026.5,-16.0,-1818.0,-9.0,9.0,-19.87,-19.87,96122.5,16485.5,79637.0,730,96217.0,16849.0,79368.0,708,95687.0,16299.0,79388.0,690,,,,,
111,TradervR1_lab_r11_06_p_carry_defense_p_entry_quality,TradervR1_42_P1_1,"pepper_carry_defense,pepper_entry_quality",288023.5,-19.0,-1821.0,-9.0,6.0,-22.63,-22.63,96122.5,16485.5,79637.0,730,96214.0,16849.0,79365.0,708,95687.0,16299.0,79388.0,690,,,,,
112,TradervR1_lab_r07_04_p_carry_defense,TradervR1_42_P1_1,pepper_carry_defense,288015.5,-27.0,-1829.0,-22.0,22.0,-36.46,-36.46,96129.5,16485.5,79644.0,730,96212.0,16849.0,79363.0,707,95674.0,16299.0,79375.0,689,,,,,
113,TradervR1_lab_r08_06_a_quality_guard,TradervR1_42_O2_1,ash_quality_guard,288015.5,-27.0,-1829.0,-27.0,27.0,-38.61,-38.61,96102.5,16458.5,79644.0,725,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
114,TradervR1_lab_r18_01_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288015.5,-27.0,-1829.0,-27.0,27.0,-38.61,-38.61,96102.5,16458.5,79644.0,725,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
115,TradervR1_lab_r05_06_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288013.5,-29.0,-1831.0,-27.0,27.0,-40.61,-40.61,96102.5,16458.5,79644.0,725,96217.0,16849.0,79368.0,708,95694.0,16299.0,79395.0,690,,,,,
116,TradervR1_lab_r10_06_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288008.5,-34.0,-1836.0,-27.0,27.0,-45.61,-45.61,96102.5,16458.5,79644.0,725,96217.0,16849.0,79368.0,708,95689.0,16299.0,79390.0,690,,,,,
117,TradervR1_lab_r12_02_a_quality_guard,TradervR1_34_1,ash_quality_guard,288010.5,-32.0,-1834.0,-32.0,32.0,-45.76,-45.76,96129.5,16485.5,79644.0,730,96185.0,16817.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
118,TradervR1_lab_r08_08_p_entry_quality_a_quality_guard,TradervR1_42_O2_1,"pepper_entry_quality,ash_quality_guard",287981.5,-61.0,-1863.0,-32.0,30.0,-74.6,-74.6,96102.5,16458.5,79644.0,725,96185.0,16817.0,79368.0,708,95694.0,16299.0,79395.0,690,,,,,
119,TradervR1_lab_r11_07_p_entry_quality_p_carry_defense,TradervR1_34_1,"pepper_entry_quality,pepper_carry_defense",287966.5,-76.0,-1878.0,-61.0,54.0,-101.67,-101.67,96122.5,16485.5,79637.0,730,96156.0,16849.0,79307.0,707,95688.0,16299.0,79389.0,689,,,,,
120,TradervR1_lab_r10_08_p_carry_defense,TradervR1_42_O2_1,pepper_carry_defense,287960.5,-82.0,-1884.0,-53.0,51.0,-104.63,-104.63,96102.5,16458.5,79644.0,725,96164.0,16849.0,79315.0,708,95694.0,16299.0,79395.0,689,,,,,
121,TradervR1_lab_r02_04_a_quality_guard,TradervR1_lab_r01_01_a_attack_tuning,ash_quality_guard,289564.0,1521.5,-280.5,396.5,213.5,1643.195,-111.5822,96526.0,16882.0,79644.0,817,96827.0,17459.0,79368.0,806,96211.0,16814.0,79397.0,782,-1702.6667,-7675.75,0.6667,-1702.6667,-7675.75
122,TradervR1_lab_r02_08_p_carry_defense_a_local_fair_blend,TradervR1_34_1,"pepper_carry_defense,ash_local_fair_blend",287955.5,-87.0,-1889.0,-147.0,259.0,-159.17,-159.17,95982.5,16338.5,79644.0,650,96329.0,16961.0,79368.0,634,95644.0,16255.0,79389.0,613,,,,,
123,TradervR1_lab_r12_07_a_attack_tuning,TradervR1_42_P1_1,ash_attack_tuning,287922.5,-120.0,-1922.0,-107.0,139.0,-168.57,-168.57,96022.5,16378.5,79644.0,719,96172.0,16809.0,79363.0,692,95728.0,16331.0,79397.0,684,,,,,
124,TradervR1_lab_r03_06_a_quality_guard,TradervR1_34_1,ash_quality_guard,287890.5,-152.0,-1954.0,-76.0,44.0,-182.12,-182.12,96085.5,16441.5,79644.0,730,96185.0,16817.0,79368.0,708,95620.0,16223.0,79397.0,688,,,,,
125,TradervR1_lab_r18_03_a_quality_guard,TradervR1_34_1,ash_quality_guard,287890.5,-152.0,-1954.0,-76.0,44.0,-182.12,-182.12,96085.5,16441.5,79644.0,730,96185.0,16817.0,79368.0,708,95620.0,16223.0,79397.0,688,,,,,
126,TradervR1_lab_r09_06_a_quality_guard,TradervR1_42_P1_1,ash_quality_guard,287885.5,-157.0,-1959.0,-76.0,39.0,-186.72,-186.72,96085.5,16441.5,79644.0,730,96180.0,16817.0,79363.0,707,95620.0,16223.0,79397.0,688,,,,,
127,TradervR1_lab_r17_02_a_attack_tuning_p_entry_quality,TradervR1_34_1,"ash_attack_tuning,pepper_entry_quality",287936.5,-106.0,-1908.0,-198.0,303.0,-199.54,-199.54,95931.5,16287.5,79644.0,729,96204.0,16836.0,79368.0,710,95801.0,16404.0,79397.0,694,,,,,
128,TradervR1_lab_r13_01_a_local_fair_blend,TradervR1_42_P1_1,ash_local_fair_blend,287884.5,-158.0,-1960.0,-116.0,116.0,-207.88,-207.88,96013.5,16369.5,79644.0,732,96175.0,16812.0,79363.0,694,95696.0,16299.0,79397.0,681,,,,,
129,TradervR1_lab_r06_07_a_quality_guard,TradervR1_42_O2_1,ash_quality_guard,287863.5,-179.0,-1981.0,-76.0,44.0,-209.12,-209.12,96058.5,16414.5,79644.0,725,96185.0,16817.0,79368.0,708,95620.0,16223.0,79397.0,688,,,,,
130,TradervR1_lab_r14_03_p_carry_defense_a_quality_guard,TradervR1_42_O2_1,"pepper_carry_defense,ash_quality_guard",287863.5,-179.0,-1981.0,-76.0,44.0,-209.12,-209.12,96058.5,16414.5,79644.0,725,96185.0,16817.0,79368.0,708,95620.0,16223.0,79397.0,688,,,,,
131,TradervR1_lab_r10_04_a_quality_guard,TradervR1_42_O2_1,ash_quality_guard,287836.5,-206.0,-2008.0,-98.0,66.0,-245.58,-245.58,96031.5,16387.5,79644.0,723,96185.0,16817.0,79368.0,708,95620.0,16223.0,79397.0,688,,,,,
132,TradervR1_lab_r10_01_p_carry_defense,TradervR1_39_4,pepper_carry_defense,287816.5,-226.0,-2028.0,-153.0,131.0,-290.03,-290.03,95976.5,16332.5,79644.0,722,96166.0,16803.0,79363.0,706,95674.0,16299.0,79375.0,689,,,,,
133,TradervR1_lab_r17_08_a_local_fair_blend_a_attack_tuning,TradervR1_34_1,"ash_local_fair_blend,ash_attack_tuning",287797.0,-245.5,-2047.5,-120.5,74.5,-293.635,-293.635,96009.0,16365.0,79644.0,772,96138.0,16770.0,79368.0,743,95650.0,16253.0,79397.0,730,,,,,
134,TradervR1_lab_r07_03_a_local_fair_blend_a_quality_guard,TradervR1_lab_r06_03_a_quality_guard,"ash_local_fair_blend,ash_quality_guard",287878.5,-164.0,-1966.0,-284.0,378.0,-293.64,-293.64,95845.5,16217.5,79628.0,931,96243.0,16880.0,79363.0,912,95790.0,16408.0,79382.0,887,,,,,
135,TradervR1_lab_r05_01_p_carry_defense,TradervR1_39_4,pepper_carry_defense,287816.5,-226.0,-2028.0,-161.0,143.0,-293.79,-293.79,95968.5,16332.5,79636.0,723,96170.0,16803.0,79367.0,707,95678.0,16299.0,79379.0,690,,,,,
136,TradervR1_lab_r03_01_p_entry_quality_p_carry_defense,TradervR1_39_4,"pepper_entry_quality,pepper_carry_defense",287781.5,-261.0,-2063.0,-160.0,158.0,-329.64,-329.64,95969.5,16332.5,79637.0,722,96118.0,16803.0,79315.0,707,95694.0,16299.0,79395.0,689,,,,,
137,TradervR1_lab_r07_06_a_local_fair_blend,TradervR1_34_1,ash_local_fair_blend,287768.5,-274.0,-2076.0,-190.0,200.0,-356.5,-356.5,95939.5,16295.5,79644.0,696,96227.0,16859.0,79368.0,673,95602.0,16205.0,79397.0,656,,,,,
138,TradervR1_lab_r17_05_a_local_fair_blend,TradervR1_39_4,ash_local_fair_blend,287745.5,-297.0,-2099.0,-202.0,176.0,-381.78,-381.78,95927.5,16283.5,79644.0,711,96191.0,16828.0,79363.0,696,95627.0,16230.0,79397.0,672,,,,,
139,TradervR1_lab_r17_07_a_attack_tuning,TradervR1_39_4,ash_attack_tuning,287769.5,-273.0,-2075.0,-270.0,330.0,-393.9,-393.9,95859.5,16215.5,79644.0,711,96154.0,16791.0,79363.0,694,95756.0,16359.0,79397.0,682,,,,,
140,TradervR1_lab_r16_02_a_local_fair_blend,TradervR1_42_P1_1,ash_local_fair_blend,287743.5,-299.0,-2101.0,-279.0,315.0,-421.85,-421.85,95850.5,16206.5,79644.0,743,96253.0,16890.0,79363.0,713,95640.0,16243.0,79397.0,704,,,,,
141,TradervR1_lab_r15_07_a_attack_tuning,TradervR1_39_4,ash_attack_tuning,287703.5,-339.0,-2141.0,-284.0,296.0,-462.08,-462.08,95845.5,16201.5,79644.0,682,96229.0,16866.0,79363.0,666,95629.0,16232.0,79397.0,644,,,,,
142,TradervR1_lab_r16_08_p_carry_defense_a_local_fair_blend,TradervR1_42_O2_1,"pepper_carry_defense,ash_local_fair_blend",287674.5,-368.0,-2170.0,-243.0,236.0,-471.93,-471.93,95886.5,16243.5,79643.0,751,96210.0,16842.0,79368.0,733,95578.0,16188.0,79390.0,714,,,,,
143,TradervR1_lab_r15_02_a_attack_tuning,TradervR1_34_1,ash_attack_tuning,287594.5,-448.0,-2250.0,-248.0,149.0,-546.72,-546.72,95881.5,16237.5,79644.0,756,96116.0,16748.0,79368.0,726,95597.0,16200.0,79397.0,719,,,,,
144,TradervR1_lab_r03_04_a_local_fair_blend,TradervR1_39_4,ash_local_fair_blend,287554.5,-488.0,-2290.0,-367.0,378.0,-646.69,-646.69,95762.5,16118.5,79644.0,668,96228.0,16865.0,79363.0,661,95564.0,16167.0,79397.0,643,,,,,
145,TradervR1_lab_r11_01_a_local_fair_blend,TradervR1_39_4,ash_local_fair_blend,287476.0,-566.5,-2368.5,-397.5,415.5,-738.865,-738.865,95732.0,16088.0,79644.0,780,96235.0,16872.0,79363.0,771,95509.0,16112.0,79397.0,743,,,,,
146,TradervR1_lab_r14_02_a_quality_guard_a_attack_tuning,TradervR1_42_O2_1,"ash_quality_guard,ash_attack_tuning",287411.0,-631.5,-2433.5,-351.5,220.5,-772.165,-772.165,95778.0,16134.0,79644.0,767,96068.0,16700.0,79368.0,743,95565.0,16168.0,79397.0,737,,,,,
147,TradervR1_lab_r18_06_a_local_fair_blend,TradervR1_42_P1_1,ash_local_fair_blend,287371.5,-671.0,-2473.0,-403.0,357.0,-840.61,-840.61,95726.5,16082.5,79644.0,744,96171.0,16808.0,79363.0,713,95474.0,16077.0,79397.0,694,,,,,
148,TradervR1_lab_r05_03_a_quality_guard_a_attack_tuning,TradervR1_39_4,"ash_quality_guard,ash_attack_tuning",287324.0,-718.5,-2520.5,-313.5,170.5,-841.865,-841.865,95816.0,16172.0,79644.0,617,96074.0,16711.0,79363.0,602,95434.0,16037.0,79397.0,588,,,,,
149,TradervR1_lab_r03_03_a_local_fair_blend,TradervR1_34_1,ash_local_fair_blend,287266.0,-776.5,-2578.5,-320.0,121.0,-898.18,-898.18,95872.0,16228.0,79644.0,751,96018.0,16650.0,79368.0,731,95376.0,15979.0,79397.0,704,,,,,
150,TradervR1_lab_r09_07_a_local_fair_blend,TradervR1_42_P1_1,ash_local_fair_blend,287065.5,-977.0,-2779.0,-412.0,167.0,-1134.56,-1134.56,95717.5,16073.5,79644.0,761,95972.0,16609.0,79363.0,739,95376.0,15979.0,79397.0,716,,,,,
151,TradervR1_lab_r01_02_a_attack_tuning,TradervR1_34_1,ash_attack_tuning,287019.5,-1023.0,-2825.0,-401.0,153.0,-1175.59,-1175.59,95755.5,16111.5,79644.0,827,95816.0,16448.0,79368.0,798,95448.0,16051.0,79397.0,790,,,,,
152,TradervR1_lab_r02_02_a_local_fair_blend_a_quality_guard,TradervR1_34_1,"ash_local_fair_blend,ash_quality_guard",286982.5,-1060.0,-2862.0,-429.0,148.0,-1221.99,-1221.99,95779.5,16135.5,79644.0,772,95936.0,16568.0,79368.0,766,95267.0,15870.0,79397.0,736,,,,,
153,TradervR1_lab_r10_03_p_entry_quality_a_quality_guard,TradervR1_34_1,"pepper_entry_quality,ash_quality_guard",288042.5,0.0,-1802.0,0.0,0.0,0.0,-1984.4705,96129.5,16485.5,79644.0,730,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,-2254.0,-6746.75,0.1667,-2254.0,-6746.75
